sample_id,wafer,stage,route,segments,rows,strong_any_blocks,strong_same_stage_previous_blocks,strong_same_stage_later_blocks,strong_cross_stage_blocks,strong_same_wafer_blocks,strong_simultaneous_other_wafer_blocks
2c181a3965b4ca0855a8,1836206984,A,123,3,278,0,0,0,0,0,0
2c3474d0bb09c8f320e1,323446616,A,123,3,288,0,0,0,0,0,0
2c576bc68d1b316117b2,1834206944,A,123,3,266,0,0,0,0,0,0
2c6024ef3dd4f9d610bb,4229773698,A,456,4,337,0,0,0,0,0,0
2c8fabf8b0ced303b830,1852206930,A,123,3,280,0,0,0,0,0,0
2cb7373298abc6fa4dc6,-2143929718,B,456,3,354,0,0,0,0,0,0
2cc94b2b7728541f8861,37494428,B,456,3,337,0,0,0,0,0,0
2cc9f743a38d0bc99eb0,4175773600,A,456,3,348,2,0,2,0,0,2
2cd281340b7bb19f983a,4199773466,A,456,3,344,0,0,0,0,0,0
2cd868e35137b571a35c,1480254062,A,456,3,340,2,0,2,0,0,2
2ce3a94bf983863bed62,1478254324,A,456,5,336,0,0,0,0,0,0
2d20dd1cab779fb8df18,1306253578,A,456,3,344,2,0,2,0,0,2
2d348c29108d66b3a81e,321446716,A,123,3,283,0,0,0,0,0,0
2d56497f1c2ec3edd991,1296253538,B,456,3,340,2,0,2,0,0,2
2d66d854edf651b287ea,3031014528,B,456,4,341,0,0,0,0,0,0
2d6ce6311cde8190d0e3,1488254308,B,456,3,343,0,0,0,0,0,0
2d9c809ebe1b670aa2d1,329446708,A,123,4,271,0,0,0,0,0,0
2d9caeef18825482c0b3,-4220160682,B,456,3,359,0,0,0,0,0,0
2db418cc26c3d579b120,3013014506,A,456,3,340,0,0,0,0,0,0
2dc2915674aa13a91648,1326253770,B,456,3,343,2,0,2,0,0,2
2de784ff2c2e489233a4,1834206730,A,123,3,267,2,0,2,0,0,2
2e36fd27ddc4e8f097f4,1488254342,B,456,4,341,0,0,0,0,0,0
2e48119cf74bcc87b380,675222836,A,123,3,284,0,0,0,0,0,0
2e4a92190c8e77b0f869,-903170160,A,456,4,338,2,0,2,0,0,2
2eab6eb436c3e259dd8d,41494456,B,456,3,338,2,0,2,0,0,2
2ec6700e2224a3e08867,-4045511820,B,456,3,343,2,0,2,0,0,2
2ed601f8363344287667,4227773662,B,456,3,356,2,0,2,0,0,2
2eee6d51dbb85b31d854,-2151929732,B,456,3,351,2,0,2,0,0,2
2f086f100648531e55af,3623681118,A,456,3,341,2,0,2,0,0,2
2f0f5d33c670f12fd459,1480254062,B,456,3,343,0,0,0,0,0,0
2f2e9835d7d774428a63,1286253728,A,456,3,339,0,0,0,0,0,0
2f64f918fa712b19b0ec,3625681356,A,456,3,360,2,0,2,0,0,2
2fc7a50c859f50904d65,-1183530620,A,123,3,309,2,0,2,0,0,2
2fdd70803e22d44657ed,4215773456,B,456,3,364,0,0,0,0,0,0
2ffa551c4372254f2de0,4179773576,B,456,3,353,0,0,0,0,0,0
30036149fa0b55fefc28,2989014454,B,456,3,344,2,0,2,0,0,2
30087332c753626c270d,4199773454,A,456,3,334,2,0,2,0,0,2
303d456bd75b11c695e3,323446628,A,123,3,286,2,0,2,0,0,2
30490a7ec04bad6f5ad3,3625681202,B,456,3,343,0,0,0,0,0,0
305696561e25592509d9,4229773726,B,456,5,345,2,0,0,2,0,2
308e6bd657584313b7b8,-2135929432,A,456,3,349,2,0,2,0,0,2
30b46c8c8ccffa02744a,4211773456,A,456,3,343,0,0,0,0,0,0
31016af190891e229488,-2139929764,B,456,3,359,0,0,0,0,0,0
3124ef9179bdcacc09c1,1288253490,A,456,3,337,2,0,2,0,0,2
31582f7c899a1f3c1fb1,1310253570,A,456,4,339,3,0,3,0,0,3
3161f22049d419dfee26,3021014508,A,456,3,335,0,0,0,0,0,0
31640027af9e817ef346,1834206750,A,123,3,270,0,0,0,0,0,0
316439e3aa54e972e5d7,2707293108,A,456,3,337,0,0,0,0,0,0
3188d9ad6b2151d91fd9,1484254366,A,456,3,340,2,0,2,0,0,2
318ccd1fa74a49521b93,1488254346,A,456,3,343,0,0,0,0,0,0
31a27cc61f0ac68b284a,1475739246,B,456,3,344,0,0,0,0,0,0
31c68c2da2f809e1093b,3021014278,B,456,3,343,2,0,2,0,0,2
31e86e2be58e4ac42917,1478254288,B,456,3,345,0,0,0,0,0,0
3225fbe683f80629efd5,-4019511774,A,456,3,352,2,0,0,2,0,2
32a81843125fe49a9351,4179773604,B,456,3,352,2,0,2,0,0,2
32c432133fecc90ceee0,4221773754,B,456,3,347,0,0,0,0,0,0
32d9945de5de091250c5,4177773374,A,456,3,346,2,0,2,0,0,2
331848a62a8fa856e1d5,-873170272,A,456,4,347,0,0,0,0,0,0
331968bdc2eaf190f687,4219773444,A,456,3,346,0,0,0,0,0,0
331d90f1bd532665407b,-2141929716,B,456,3,368,2,0,2,0,0,2
3328d0ed5c1d7e8a96db,4189773398,A,456,3,341,0,0,0,0,0,0
334e63dc71909d47f622,4171773558,A,456,3,351,0,0,0,0,0,0
33884e368b875d80a794,-2699400364,A,456,4,342,0,0,0,0,0,0
33ddda741481f4a512fa,4211773472,B,456,3,354,0,0,0,0,0,0
33e694020f195d19b2ad,2917014270,A,456,3,345,1,0,1,0,0,1
3467b0482bb5a411d036,2667292894,A,456,3,335,0,0,0,0,0,0
346aa3e3d00923f48e24,1832207000,A,123,3,273,0,0,0,0,0,0
347d606da7347bd8c1ae,1326253774,B,456,3,341,2,0,2,0,0,2
34f310178e075d99205a,3015014244,B,456,3,343,2,0,2,0,0,2
351473c7e4037343d255,-4228160682,A,456,3,353,2,0,2,0,0,2
35292bc2d4708164da65,-1193530646,A,123,3,287,0,0,0,0,0,0
3529b159b651866bec49,1840206984,A,123,3,262,0,0,0,0,0,0
35403d66cd84f083e98b,1838206770,A,123,3,275,0,0,0,0,0,0
35552005e2e5bb9437a8,3035014478,B,456,3,340,2,0,2,0,0,2
35be7ae96caebd3f8300,-873170354,A,456,3,360,0,0,0,0,0,0
35e3163e719ec20a4abd,-1183530626,A,123,3,285,0,0,0,0,0,0
35ea65b2794aeaa50a50,39494388,A,456,3,341,2,0,2,0,0,2
35eb30a15ace25f87b3f,3623681184,B,456,3,341,1,0,0,1,0,1
35ebfd06335c31593335,-4228160690,B,456,4,354,0,0,0,0,0,0
3607962da81ca103a891,3033014326,B,456,4,332,3,0,3,0,0,3
369187d96b6d6aae1112,4207773458,A,456,3,344,0,0,0,0,0,0
369c1a3e76aa298f75dd,-4113511814,A,456,3,354,0,0,0,0,0,0
36b0fadc86654ba50842,1300253522,B,456,3,355,0,0,0,0,0,0
36c33a438518ee36f0ea,-4228160642,A,456,3,346,2,0,2,0,0,2
3726147fdb3581d7a621,-899170124,B,456,4,358,2,0,2,0,0,2
3745df199bcb9c623df8,1270253728,A,456,3,337,0,0,0,0,0,0
374b5b24a1888b4bb2ba,-4043511570,A,456,4,338,2,0,2,0,0,2
3759837a0075061df68a,3621681344,B,456,3,350,2,0,2,0,0,2
376945f11d347a3b7c1c,1308253522,A,456,3,350,2,0,2,0,0,2
37a0692e686e1528d545,2667292672,B,456,3,340,0,0,0,0,0,0
3821aac0f62bfaea784c,-4111511812,B,456,3,333,0,0,0,0,0,0
3841eeb50e1c679c03fa,-4222160432,B,456,4,350,0,0,0,0,0,0
384cabcdcceb45e7da80,-877170366,A,456,3,347,0,0,0,0,0,0
385c7b7a30aaea2485cc,4225773710,B,456,4,366,0,0,0,0,0,0
38617ad6b2b88950b126,1486254096,A,456,3,339,2,0,2,0,0,2
38b729843aea92d1e2b8,-2151929736,B,456,3,366,2,0,2,0,0,2
38eae53a1590ac17a6c4,1488254378,A,456,3,339,0,0,0,0,0,0
391c7d537c91c905525d,4173773318,A,456,4,350,0,0,0,0,0,0
39a43ea69de3ebe87cee,1482254102,B,456,4,340,0,0,0,0,0,0
39aa390ac4260261ad21,3031014568,B,456,3,338,2,0,2,0,0,2
39b4183241e2880cca1c,1300253506,B,456,3,328,0,0,0,0,0,0
39bc3416eb7ca8ed7e20,37494408,A,456,3,340,0,0,0,0,0,0
39bc51d48f308f4774cd,1294253796,A,456,5,339,2,0,2,0,0,2
39fab9faa8b87e185de5,1480254066,A,456,3,345,0,0,0,0,0,0
3a07c674b80dcdfe902c,4199773446,B,456,3,330,0,0,0,0,0,0
3a2c0d7128b1e2fc620b,3005014526,A,456,3,341,0,0,0,0,0,0
3a48bc4d5bf64916dbed,2058207564,A,123,3,273,0,0,0,0,0,0
3a51b1943a6ff6fee521,1840207000,A,123,3,274,2,0,2,0,0,2
3aab8ec5d1d3e196ab51,1480254034,A,456,3,344,0,0,0,0,0,0
3abcf2a307208ba996a4,-4228160690,A,456,4,347,3,0,3,0,0,3
3ae3d41b2dc600ea6397,-4111512050,A,456,3,350,2,0,2,0,0,2
3af4fea4fd4d16a1c8d0,-1716100432,B,456,3,353,0,0,0,0,0,0
3b03297e1603ab9b5488,-4226160408,B,456,3,800,1,0,1,0,0,1
3b3a53146ff566af5f7f,-877170264,B,456,3,347,0,0,0,0,0,0
3b3f3f05e2ae3ab6a08f,-4023511746,A,456,3,343,0,0,0,0,0,0
3b711f24fac27afc42d7,1318253616,B,456,3,345,2,0,2,0,0,2
3b9799fb6f7d990eb3a0,3027014556,B,456,3,342,0,0,0,0,0,0
3bbcef4146c09b634291,3009014470,A,456,3,334,2,0,0,2,0,2
3bc0793f806ef1d1a2ba,-3784722770,A,456,3,334,2,0,2,0,0,2
3bc9a5d16b24986c272b,323446596,A,123,3,289,0,0,0,0,0,0
3bd1069c1c829a2ca0da,4189773476,B,456,3,348,2,0,2,0,0,2
3be3cf6153b0eff72db7,3015014268,A,456,3,340,2,0,2,0,0,2
3be68e1e2458de027a03,3031014568,A,456,3,341,2,0,2,0,0,2
3c31cc18b1eeb62ef763,-4216160694,A,456,3,353,0,0,0,0,0,0
3c583539dd8cf89e7ad1,-2699400364,B,456,3,340,2,0,2,0,0,2
3cb9401b01865f958ecf,-4017511586,B,456,3,357,0,0,0,0,0,0
3cf003b0e0d9406fe666,2110498228,A,456,3,331,2,0,2,0,0,2
3d8d5ab81cd414c139d6,-4113511826,B,456,3,366,0,0,0,0,0,0
3d9dc3b8032cead14c80,43494170,B,456,3,344,0,0,0,0,0,0
3dad972df935afe3e6a3,1292253550,B,456,3,336,0,0,0,0,0,0
3dc3c84b02c31ff72003,-2129929714,A,456,3,344,2,0,2,0,0,2
3dd57d9fdd776e357eaf,1312253596,A,456,3,344,2,0,2,0,0,2
3e12b7cc66f4e038ba7d,2114498118,A,456,3,356,2,0,2,0,0,2
3e3a09b10c0507ae2bc1,2707293076,A,456,3,353,2,0,2,0,0,2
3e5745badbe990ad0b06,-4216160642,A,456,4,358,2,0,2,0,0,2
3e8cd90ff912a0de928a,1276253442,B,456,3,346,0,0,0,0,0,0
3e8fc3c783193cad51dd,-4228160642,B,456,3,351,0,0,0,0,0,0
3e98716b0d5d53f8b96e,3846719080,B,456,3,359,0,0,0,0,0,0
3eb5c960ba760ad6f8d0,2717292822,B,456,3,352,0,0,0,0,0,0
3f027319c845be8081b3,1294253614,B,456,3,347,2,0,2,0,0,2
3f03001701f4dae6e3fe,3031014564,B,456,3,341,0,0,0,0,0,0
3f053a969d997439815a,3013014486,B,456,3,329,0,0,0,0,0,0
3f09e25ab98b92f5fd09,-4139511842,B,456,3,351,0,0,0,0,0,0
3f1baaaacef8b469d64f,4213773734,B,456,4,346,0,0,0,0,0,0
3f1f7b58581d01190688,2979014144,A,456,4,330,0,0,0,0,0,0
3f2aae372f6094a1713b,3031014528,A,456,3,332,2,0,2,0,0,2
3f314c392c270b29a4de,1488254370,A,456,3,340,2,0,2,0,0,2
3f5bfa850d18f20d4fb2,4175773558,B,456,3,353,0,0,0,0,0,0
3f73b270dd060d578744,-879170084,B,456,3,360,0,0,0,0,0,0
3f7dd303a6a5215d0e4d,1488254338,A,456,3,329,0,0,0,0,0,0
3fbac532c45b9fbe0efa,4179773608,B,456,3,354,0,0,0,0,0,0
3fbd701ac01029c806ed,4203773652,B,456,3,346,0,0,0,0,0,0
3fe01028d93bd6d2719f,-1183530588,A,123,3,288,0,0,0,0,0,0
3fe4b72e87264bfb8209,3017014276,A,456,3,344,0,0,0,0,0,0
4071d38d9469e642c058,4189773378,B,456,5,343,0,0,0,0,0,0
40d95cc39c24ca2d0c68,4213773710,B,456,3,351,2,0,2,0,0,2
40e0ccfcfe2797c0ed6c,-2569249804,B,456,3,352,2,0,2,0,0,2
40f39bc8ee9bbd06742b,2070207714,A,123,3,274,1,0,1,0,0,1
40f5fef1e9b0f15ddc3a,-2141929514,A,456,3,356,0,0,0,0,0,0
4124575b045ec2a0f695,1310253590,B,456,3,338,0,0,0,0,0,0
4181984f5129bb85acc8,2709292838,B,456,4,327,0,0,0,0,0,0
41b430b8f71e2430db30,1304253554,A,456,4,328,0,0,0,0,0,0
41d50a7c83d1bf7c4b96,4207773668,A,456,3,341,2,0,2,0,0,2
41e7ead092918fe68b3b,-903170156,A,456,3,342,2,0,2,0,0,2
41e97eb8601e080f5b62,-2567249846,B,456,3,364,0,0,0,0,0,0
41f9196246973f9d4299,-3780722722,B,456,3,348,0,0,0,0,0,0
42016882fbf1cf7fe1e0,1834206952,A,123,3,294,2,0,2,0,0,2
4213fd95ba889f05b3e3,-879170254,A,456,5,331,0,0,0,0,0,0
4219fb79ba1ee16c1c01,3621681186,B,456,3,347,0,0,0,0,0,0
4279476baffb621649d9,4189773480,A,456,3,341,0,0,0,0,0,0
42c6318158bf05f3bc60,43494158,B,456,3,335,0,0,0,0,0,0
42d9fc890a31488584f8,4223773484,A,456,3,349,2,0,2,0,0,2
4366680378e4922e613b,665222750,A,123,4,297,0,0,0,0,0,0
4394e9c39a3572564c82,-903170160,B,456,3,361,2,0,2,0,0,2
4396bc73ec475a12254a,2999014310,B,456,3,357,2,0,2,0,0,2
43a1f8d7a77307c06d5d,2665292924,A,456,1,188,0,0,0,0,0,0
43d43004e1361046a2d2,-1716100432,A,456,4,343,0,0,0,0,0,0
44074a3d445e53fd55a5,2070207686,A,123,4,267,0,0,0,0,0,0
443b5153c617d9de7bc0,1852207016,A,123,3,277,0,0,0,0,0,0
443d250ea3f75ec39f7f,4229773722,A,456,3,349,0,0,0,0,0,0
444fa9f7c2b423bf8210,2913014234,A,456,4,330,0,0,0,0,0,0
4453ac0b391bb2a19a3f,35494162,A,456,3,330,0,0,0,0,0,0
44aabafc8229235e609c,37494370,B,456,3,339,0,0,0,0,0,0
44ca8cf4622f390ef5cc,1310253820,A,456,3,342,0,0,0,0,0,0
44e2cd3277e195e96424,-2567249764,B,456,3,346,2,0,2,0,0,2
44e52ff08d7fb0d81b3c,-4224160584,B,456,3,351,2,0,2,0,0,2
44efe9583d86c8f0448c,1286253720,A,456,3,340,2,0,2,0,0,2
44f6afd9cfb931b82a8a,4227773484,A,456,5,347,0,0,0,0,0,0
44fe702ee21e353a23b9,-903170176,B,456,3,333,2,0,2,0,0,2
45337b9b296890b81a16,-1183530612,A,123,3,284,0,0,0,0,0,0
453a12ce73ca59a50cad,1484254308,B,456,3,344,2,0,2,0,0,2
453ab257557a3b1e6f91,4229773652,A,456,3,348,0,0,0,0,0,0
453e03f583f92e4e3248,-4220160646,A,456,4,340,3,0,3,0,0,3
4563939b3772415e988d,1484254346,A,456,3,340,0,0,0,0,0,0
459a85e7607c12729c7d,4181773318,A,456,3,350,2,0,2,0,0,2
460097cfa2de4e9e1edd,3033014306,A,456,3,343,2,0,0,2,0,2
460e20712c0730bc5c27,1477739062,A,456,3,349,2,0,2,0,0,2
460ef578c3fc411d7122,1322253620,B,456,3,332,2,0,2,0,0,2
46168fb53356caf30cb9,2667292870,B,456,3,341,2,0,2,0,0,2
461c25eac3fd7a73ee18,-2129929504,A,456,3,339,2,0,2,0,0,2
4623af7d38d498ac426e,1854206818,A,123,3,287,0,0,0,0,0,0
463c63aa204169499b4e,1836206950,A,123,3,282,0,0,0,0,0,0
465d4c727adcab8e31eb,2663292700,B,456,4,339,0,0,0,0,0,0
469fe532a3eb0c1295ef,4171773572,B,456,3,365,0,0,0,0,0,0
4714477e94de29e4d56e,321446850,A,123,3,272,0,0,0,0,0,0
473fa37338acce69e97f,2979014168,A,456,4,338,0,0,0,0,0,0
475314340343ca883cb9,-4035511780,B,456,3,344,0,0,0,0,0,0
476302e46c75e9e08aff,329446898,A,123,3,284,2,0,2,0,0,2
47a204f9bce64badc93f,-879170076,A,456,3,350,2,0,2,0,0,2
47a86e77d08d8d666237,3033014306,B,456,3,340,0,0,0,0,0,0
47f73e25687f8af5d8c3,-2139929788,A,456,3,352,0,0,0,0,0,0
481536a8677e2cee6651,3015014208,B,456,3,346,2,0,2,0,0,2
4837b9efea270085a8f4,-4035511792,B,456,3,355,0,0,0,0,0,0
484c2cbb0d10dbd3f2f4,1312253554,A,456,3,336,0,0,0,0,0,0
485553f4b7e85a826673,323446620,A,123,3,285,0,0,0,0,0,0
486594a855261fa51b98,4189773394,B,456,3,349,0,0,0,0,0,0
486d154cdc4b42e2fe92,1314253794,B,456,3,342,2,0,2,0,0,2
487fe4bdfec3e53b6f0d,2707293054,B,456,3,363,0,0,0,0,0,0
48b24502c35a34a9d270,3625681356,B,456,3,350,0,0,0,0,0,0
48ba4a0b0277ae5bd07d,1484254328,A,456,3,344,2,0,2,0,0,2
48c215a12f8ba908f0eb,3025014282,A,456,3,342,0,0,0,0,0,0
4907a2a11e59261d4b86,-4216160662,A,456,3,353,2,0,2,0,0,2
492e86711e0d37f5d1a2,329446870,A,123,4,290,1,0,1,0,0,1
49326cc12a60aa40141b,1478254296,A,456,4,338,0,0,0,0,0,0
49501a1730dbfb7a5b50,3011014264,B,456,5,335,0,0,0,0,0,0
498727c6e237d6c08df2,1854206892,A,123,3,256,0,0,0,0,0,0
4992110b4bd10ae36ec2,1462254316,A,456,3,328,0,0,0,0,0,0
49dda8df40073a4b02f6,1475739238,A,456,3,342,0,0,0,0,0,0
4a1f7d0e47fc9745ceca,1308253584,A,456,4,334,0,0,0,0,0,0
4a248cefa60f545497a3,-2129929706,B,456,3,353,2,0,0,2,0,2
4a6745e2ef6acd5b1c44,-1193530682,A,123,3,293,0,0,0,0,0,0
4a99e66a72edef9786dc,3003014256,B,456,5,352,0,0,0,0,0,0
4ab46e1630113168c32e,1316253804,A,456,4,320,0,0,0,0,0,0
4abc8298bb50038dc92b,-877170264,A,456,3,352,0,0,0,0,0,0
4aca41df79afcd61ba2d,31494354,A,456,3,336,0,0,0,0,0,0
4b009f9643bde5a1f62c,2655292684,A,456,3,343,0,0,0,0,0,0
4b157c9cd981716d9872,1838206730,A,123,3,264,0,0,0,0,0,0
4b3622234087f64f666d,4223773488,B,456,3,367,0,0,0,0,0,0
4b981eecb202f448fcfe,2064207578,A,123,3,270,0,0,0,0,0,0
4ba08d969658aeaef3a9,1832206996,A,123,3,273,0,0,0,0,0,0
4bcf46862e6cc2007b97,1834206758,A,123,3,272,0,0,0,0,0,0
4bf238d58ee3f1cc5f78,-903170172,A,456,3,347,0,0,0,0,0,0
4bf74bda0fe45c3d3f8a,-879170112,A,456,5,348,2,0,2,0,0,2
4c1fe33cb3d132e8cb25,2068207530,A,123,3,273,0,0,0,0,0,0
4c30a2a3bec5b73ce480,1310253816,A,456,3,336,0,0,0,0,0,0
4c335302d1bf52e2483d,325446704,A,123,4,272,0,0,0,0,0,0
4c73534d684a3116a73c,3621681360,B,456,3,331,0,0,0,0,0,0
4cab8fdcda64caf7d2d1,-4027511782,A,456,3,346,0,0,0,0,0,0
4ccde2b94fc04d20751a,1302253764,A,456,3,325,2,0,2,0,0,2
4d044ae9db7d0ff5c5e7,4213773746,A,456,3,343,2,0,2,0,0,2
4d1dcf47544ed3a18630,1314253568,A,456,4,334,0,0,0,0,0,0
4d1e0dd96d0ef2d87b7c,-4035511570,B,456,3,350,2,0,2,0,0,2
4d2b4d2471bcdf76ef16,31494362,A,456,5,335,3,0,3,0,0,3
4d68dec2770ee4c254c4,1846206774,A,123,3,263,0,0,0,0,0,0
4d6fcf4fcb3c20a40e22,1478254292,B,456,3,340,0,0,0,0,0,0
4da37b8285072d5fce8e,-4230160408,A,456,3,338,0,0,0,0,0,0
4dade8e79f2ea291720c,1490254080,B,456,3,335,0,0,0,0,0,0
4dec5598d655d7acdf97,-903170136,B,456,3,336,0,0,0,0,0,0
4decafc842da4589c822,4189773418,B,456,3,343,0,0,0,0,0,0
4df0e053252ff780dd75,2076207424,A,123,3,271,0,0,0,0,0,0
4df1d07f412cf706e243,3025014302,A,456,3,341,2,0,2,0,0,2
4df7631500e9ee5610b2,2663292720,A,456,3,325,2,0,2,0,0,2
4e4cdda9a8614436bbd0,2062207572,A,123,3,275,0,0,0,0,0,0
4e65ba4a8d05c996da91,1328253768,B,456,4,337,0,0,0,0,0,0
4e6a609c1e369a3947cf,3023014548,A,456,4,342,0,0,0,0,0,0
4e78c040d91b09dda2d7,329446906,A,123,3,274,0,0,0,0,0,0
4f2f77208c9608080bc9,1286253654,A,456,3,339,0,0,0,0,0,0
4f407813036e97c8c1e3,-879170100,A,456,4,345,3,0,0,3,0,3
4f728c9527787590ca30,2985014454,A,456,3,337,0,0,0,0,0,0
4fbcd165e03e31b39979,1288253474,A,456,3,344,2,0,2,0,0,2
4ff37586c6c8ffad92ad,2911013980,A,456,3,344,2,0,2,0,0,2
4ff6b138b24112ab8551,1471738964,A,456,3,352,2,0,2,0,0,2
501f0de7dc78d96bd590,1832206988,A,123,3,291,0,0,0,0,0,0
5050b4ed6924957e1fc8,343446928,A,123,3,266,1,0,1,0,0,1
509554ebfca72c214b02,3031014536,A,456,3,336,0,0,0,0,0,0
50a2668b82a7cde4d0a6,1314253592,B,456,3,360,2,0,2,0,0,2
50aa94e96643de7fceb8,-4113511792,A,456,3,361,0,0,0,0,0,0
50abcbf082f4ded18c1d,1852207008,A,123,3,256,0,0,0,0,0,0
50b54d437dc6a072f285,1300253620,A,456,3,335,0,0,0,0,0,0
5156ea8b50ec183daa62,-873170318,A,456,4,341,2,0,2,0,0,2
515f1018b9ad1771055b,3623681106,B,456,3,329,0,0,0,0,0,0
5183b0b779532c46cd6c,3623681122,A,456,3,337,0,0,0,0,0,0
51a8b87e67e7a8e117df,-879170076,B,456,3,360,0,0,0,0,0,0
51b053c3683cb27b71df,2975014152,A,456,3,336,0,0,0,0,0,0
51e8b6412e9fc0058f27,1306253764,A,456,3,338,0,0,0,0,0,0
522e8feeee059f3ebba7,4221773730,B,456,4,351,2,0,2,0,0,2
524e1839f474ed890f47,4213773664,A,456,4,345,0,0,0,0,0,0
52c1daa786a22df7c179,3035014482,B,456,3,341,2,0,2,0,0,2
52e0ed3a4929909ea0ed,1292253612,A,456,3,341,2,0,2,0,0,2
53376cca2095770643d5,2070207698,A,123,3,264,2,0,2,0,0,2
53a5a7988c4177aaae82,1840207008,A,123,3,266,2,0,2,0,0,2
53b35b947fc65cfb0b47,1276253684,B,456,3,340,2,0,2,0,0,2
53c2b601098e6ce52f38,1838206782,A,123,3,263,0,0,0,0,0,0
5404ae1321f405bb36b3,1306253804,A,456,3,337,2,0,2,0,0,2
54533ac338be7d35ddf3,-4035511582,B,456,3,288,1,0,1,0,0,1
545dd5c461c2d3d896a0,2070207694,A,123,3,266,0,0,0,0,0,0
547f843cc7abfc16a90f,3623681204,B,456,3,333,0,0,0,0,0,0
54b1114fef6f8f6697ef,-4023511802,B,456,3,366,0,0,0,0,0,0
54c09a4995be208bf201,29494136,A,456,3,342,2,0,2,0,0,2
54ea818ed17d5c548e38,-4224160654,A,456,3,339,0,0,0,0,0,0
54eca18e197e3157bee5,2066207678,A,123,3,278,0,0,0,0,0,0
5558f8c408a22a0de551,4211773464,A,456,3,342,0,0,0,0,0,0
5562499b641799ab7cbf,327446596,A,123,3,291,0,0,0,0,0,0
55afca9d43b78202544d,1846206738,A,123,3,269,0,0,0,0,0,0
55f9f8d9c9c022bfebe4,2703293068,B,456,3,365,0,0,0,0,0,0
56285e30920f24603915,-2565249998,A,456,4,348,0,0,0,0,0,0
56827bb8a518e66142c1,2667292708,A,456,3,327,0,0,0,0,0,0
56a54d3e7d6ebcef1022,3017014292,A,456,3,337,2,0,2,0,0,2
56a5eeb6c2fa58d13afb,2068207526,A,123,3,273,0,0,0,0,0,0
56a6e64eaaeca159b532,1840206966,A,123,4,268,0,0,0,0,0,0
56c227384c84739d4d59,1486254306,B,456,3,336,0,0,0,0,0,0
56eb9b2b85fd78da45c3,2975014200,B,456,3,347,0,0,0,0,0,0
570bfb8bc3cf199c06bd,3015014252,A,456,3,336,2,0,2,0,0,2
57171f7dd4f88ce8040e,-3784722754,B,456,3,348,2,0,2,0,0,2
572b0d85d1a269526324,4189773402,A,456,3,346,0,0,0,0,0,0
574d6a9334cf5f307fca,1842206746,A,123,3,273,0,0,0,0,0,0
574d9b3aaacf15b93cc0,1316253858,A,456,3,340,0,0,0,0,0,0
577ed4c0d1b92e193b14,1314253588,B,456,3,333,0,0,0,0,0,0
57aa3e4509af876c48b5,2913014238,B,456,3,344,2,0,2,0,0,2
57c7b26288f03d4156fa,1314253592,A,456,3,342,2,0,2,0,0,2
58336438c8353884b0b8,-4111511820,B,456,4,356,0,0,0,0,0,0
584c47a8018f515fa33a,327446690,A,123,3,280,0,0,0,0,0,0
58571e66aaaa10636710,2663292728,B,456,3,358,2,0,2,0,0,2
5875ec1668fbfb2710a1,3017014296,A,456,3,338,0,0,0,0,0,0
5882794b7178766bee0a,-4019511806,A,456,3,350,2,0,2,0,0,2
58ccb15d2981076c4657,1480254092,B,456,3,353,2,0,2,0,0,2
58d2128e80e980fb65f7,-4208160362,A,456,3,335,0,0,0,0,0,0
58d8ca6bf4678b30fa05,1462254288,A,456,4,336,0,0,0,0,0,0
58f39e77e5a7362474f4,4199773644,B,456,3,354,2,0,2,0,0,2
58ffb03108305a9609fa,-4039511574,B,456,3,346,0,0,0,0,0,0
5915607beccd9fea86f9,-4139511826,A,456,3,345,0,0,0,0,0,0
5967fa72261c0fd8db68,-4228160580,B,456,3,345,2,0,2,0,0,2
59689a8fdc2483a9eaa8,-2137929694,A,456,3,351,0,0,0,0,0,0
599487cc2ca6f8f86413,2983014200,B,456,3,344,0,0,0,0,0,0
599ce715621c32aa706d,-4027511786,B,456,3,358,0,0,0,0,0,0
59aafa30330d0724c030,2981014410,A,456,3,341,0,0,0,0,0,0
5a15e989d485475cb08c,1846206722,A,123,3,269,0,0,0,0,0,0
5a5215d84a49f7812488,4187773530,A,456,3,342,0,0,0,0,0,0
5a86ebac74ea872e7212,325446890,A,123,3,279,0,0,0,0,0,0
5ab95d62eea5eb327903,4189773434,B,456,3,331,0,0,0,0,0,0
5abb7d17161063c1ee88,1308253592,A,456,4,335,0,0,0,0,0,0
5acf79ea39c99dfce54b,-3780722694,A,456,3,343,0,0,0,0,0,0
5b062b60762c5c01fafc,1328253862,A,456,4,336,2,0,2,0,0,2
5b11336807af53fc300f,-2567249756,A,456,3,341,0,0,0,0,0,0
5b1b682b0465237b3156,-4226160404,B,456,4,353,2,0,0,2,0,2
5b3afd2ee966f3466f71,-2133929500,A,456,3,339,0,0,0,0,0,0
5baec387516a367d6086,1854206830,A,123,3,274,0,0,0,0,0,0
5bd2a295ba68e67b7fc2,2703293050,A,456,4,348,0,0,0,0,0,0
5c064148fab92d344748,4227773492,A,456,3,355,0,0,0,0,0,0
5c20268fdb686e60e15a,3023014518,B,456,3,339,0,0,0,0,0,0
5c3e9bc754a12caa93ce,1316253870,A,456,3,334,2,0,2,0,0,2
5c626aa0121919e98c2a,2665292946,B,456,3,344,2,0,2,0,0,2
5c6db2df849803923098,1292253542,B,456,3,338,2,0,2,0,0,2
