sample_id,WAFER_ID,STAGE,condition,qc_primary_missing,qc_primary_episodes,qc_primary_fallback,qc_primary_ambiguous,qc_primary_span,qc_primary_max_gap,qc_primary_phase_duration,qc_secondary_missing,qc_secondary_episodes,qc_secondary_fallback,qc_secondary_ambiguous,qc_secondary_span,qc_secondary_max_gap,qc_secondary_phase_duration,cohort
4d2b4d2471bcdf76ef16,31494362,A,Cond1,False,3,False,False,182.0,5.333000004291534,70.0,False,3,False,False,157.0,12.666999995708466,70.66699999570847,training
b9234b78b40af45efcd3,31494370,A,Cond1,False,3,False,False,181.66699999570847,2.6669999957084656,69.0,False,3,False,False,158.0,5.333000004291534,70.0,training
cdd9dabf076957def2dc,31494374,A,Cond1,False,3,False,False,183.0,3.0,67.0,False,3,False,False,158.0,4.333999991416931,72.0,training
9a4f6dd6f48e408fe5da,31494378,A,Cond1,False,3,False,False,179.66600000858307,6.0,70.66699999570847,False,2,False,False,157.33399999141693,5.666999995708466,70.0,training
265a6e28d72126817e94,33494116,A,Cond1,False,3,False,False,185.0,2.0,66.0,False,3,False,False,157.33300000429153,4.0,68.66600000858307,training
7c0f8fa7d25069cce2f4,33494120,A,Cond1,False,3,False,True,170.0,2.6669999957084656,41.33399999141693,False,1,False,False,156.33300000429153,4.0,50.33399999141693,training
f206532a18f65c339340,33494136,A,Cond1,False,2,False,False,175.0,2.6669999957084656,75.0,False,1,False,True,493.0,340.0,70.0,training
861f156ee6accea60cc5,33494140,B,Cond2,False,3,False,False,183.0,2.333999991416931,72.0,False,3,False,False,159.0,4.0,70.0,training
78050b35d90ded2eb711,33494166,A,Cond1,False,3,False,False,176.33300000429153,2.6669999957084656,48.0,False,2,False,False,157.0,4.0,75.0,training
4453ac0b391bb2a19a3f,35494162,A,Cond1,False,1,False,False,177.0,5.666999995708466,64.33300000429153,False,2,False,False,158.33399999141693,5.0,80.0,training
acd990997a27f4366f07,35494392,A,Cond1,False,1,False,False,185.0,1.6669999957084656,70.0,False,3,False,True,159.0,5.333000004291534,33.0,training
44aabafc8229235e609c,37494370,B,Cond2,False,3,False,False,183.0,2.3330000042915344,68.0,False,0,True,True,157.0,4.0,157.0,training
c876e7b629376036a637,37494378,B,Cond2,False,3,False,False,187.0,2.0,65.0,False,3,False,False,157.0,3.0,69.0,training
00c5947959dc851f78a8,37494386,A,Cond1,False,3,False,False,183.0,5.666999995708466,66.0,False,2,False,False,157.66699999570847,4.0,70.0,training
026071fc4e76d9c91c7e,37494386,B,Cond2,False,3,False,False,183.33300000429153,2.333999991416931,69.0,False,3,False,False,156.0,5.666999995708466,69.66699999570847,training
2a3756ecf573ca5fb122,37494400,B,Cond2,False,3,False,False,183.0,1.6669999957084656,66.33300000429153,False,0,True,True,156.0,5.666999995708466,156.0,training
39bc3416eb7ca8ed7e20,37494408,A,Cond1,False,3,False,False,181.0,2.666000008583069,69.66699999570847,False,3,False,False,160.33300000429153,4.333000004291534,71.0,training
b426a521f8ee659c4136,37494416,B,Cond2,False,3,False,False,182.0,5.333000004291534,70.0,False,3,False,False,158.0,3.0,69.0,training
fa25977b66243f6cfab1,37494420,A,Cond1,False,3,False,False,186.0,1.6669999957084656,67.0,False,3,False,False,157.0,3.0,69.0,training
c9fbd843b58d5b0ac58e,37494420,B,Cond2,False,3,False,False,185.0,3.0,67.0,False,3,False,False,158.0,4.0,68.0,training
9936e85984772008ce7e,37494428,A,Cond1,False,2,False,False,177.0,2.666000008583069,70.0,False,0,True,True,156.66699999570847,3.0,156.66699999570847,training
2cc94b2b7728541f8861,37494428,B,Cond2,False,3,False,False,180.0,2.6669999957084656,76.0,False,2,False,True,158.0,6.666000008583069,31.0,training
df196a7fe3ca0e4d5ed0,37494432,A,Cond1,False,3,False,False,186.0,1.6669999957084656,68.0,False,0,True,True,156.0,3.0,156.0,training
8a817b046c8dc3fd2577,37494444,A,Cond1,False,3,False,False,187.0,1.6669999957084656,69.0,False,1,False,True,156.66600000858307,4.0,14.0,training
c4a259a72b484c35e21f,37494444,B,Cond2,False,3,False,False,186.0,2.6669999957084656,70.0,False,0,True,True,155.0,4.0,155.0,training
61b96069cda3fc5d7af1,39494146,B,Cond2,False,0,True,True,186.0,2.333999991416931,186.0,False,3,False,False,159.0,6.0,57.0,training
816be3b5d33120eb01b8,39494162,A,Cond1,False,3,False,False,181.0,1.6669999957084656,67.0,False,0,True,True,154.0,4.0,154.0,training
231fa13466e8969f19db,39494162,B,Cond2,False,3,False,False,186.33300000429153,3.0,70.0,False,0,True,True,157.0,3.0,157.0,training
db0c15a9ac20f98ef0b4,39494170,A,Cond1,False,3,False,False,181.0,1.6669999957084656,65.0,False,0,True,True,156.0,3.6669999957084656,156.0,training
c8d0eb2d8197750d2791,39494170,B,Cond2,False,3,False,False,192.0,3.0,67.0,False,0,True,True,156.0,3.333999991416931,156.0,training
b5b2aa67bd8624ac5c2d,39494174,B,Cond2,False,3,False,False,170.0,6.0,57.0,False,2,False,False,165.0,3.6669999957084656,75.0,training
a82b217d71ade5180a5f,39494182,B,Cond2,False,2,False,False,175.0,1.6669999957084656,75.0,False,3,False,False,158.0,3.0,70.0,training
1f7bcb13f2e5195766b5,39494368,A,Cond1,False,3,False,False,184.0,3.0,69.0,False,0,True,True,155.0,3.0,155.0,training
9fcdfd7c7f13ac41b641,39494376,A,Cond1,False,3,False,False,184.0,2.333999991416931,69.0,False,0,True,True,158.0,4.0,158.0,training
77bcbcf9c247415a6cef,39494376,B,Cond2,False,3,False,False,181.0,2.6669999957084656,69.0,False,3,False,False,158.0,4.0,70.0,training
f8cc4809884e6953b099,39494380,A,Cond1,False,3,False,False,182.0,1.6669999957084656,65.0,False,0,True,True,155.0,4.0,155.0,training
35ea65b2794aeaa50a50,39494388,A,Cond1,False,3,False,False,184.0,1.6669999957084656,67.0,False,3,False,False,158.0,4.0,69.0,training
a5e299d9e5dfcafb19a2,41494386,B,Cond2,False,0,True,True,187.0,2.0,187.0,False,3,False,False,159.0,4.0,58.0,training
7bbdfd3b5e1ff3695dcb,41494394,A,Cond1,False,3,False,False,184.0,2.666000008583069,66.0,False,3,False,False,159.0,4.0,69.0,training
cfd347275ff40c458e05,41494398,B,Cond2,False,3,False,False,184.0,2.6669999957084656,70.0,False,3,False,False,157.0,3.0,70.0,training
c43eee9c1513300c7df1,41494428,A,Cond1,False,3,False,False,181.33399999141693,2.666000008583069,68.0,False,0,True,True,155.0,3.666000008583069,155.0,training
64e55696aaaf10847115,41494444,B,Cond2,False,3,False,False,178.33300000429153,2.3330000042915344,46.0,False,3,False,False,157.66699999570847,4.0,70.0,training
0e8a849bf0a9d9e92688,41494452,A,Cond1,False,2,False,False,182.66600000858307,5.666999995708466,73.33300000429153,False,3,False,False,161.0,4.333999991416931,73.0,training
becf7091bf2cfa7a5ec4,41494452,B,Cond2,False,2,False,False,180.0,5.666999995708466,70.0,False,3,False,False,157.66699999570847,3.0,71.0,training
2eab6eb436c3e259dd8d,41494456,B,Cond2,False,3,False,False,183.0,3.0,69.0,False,3,False,False,158.0,5.0,71.33300000429153,training
18c814cfb1f440d688f4,43494150,B,Cond2,False,3,False,False,181.0,1.6660000085830688,65.0,False,0,True,True,154.66699999570847,5.333000004291534,154.66699999570847,training
42c6318158bf05f3bc60,43494158,B,Cond2,False,3,False,False,181.33300000429153,2.3330000042915344,68.66699999570847,False,0,True,True,154.0,3.0,154.0,training
ac0edad43c4f807fa602,43494166,A,Cond1,False,3,False,False,182.0,2.0,72.0,False,3,False,False,159.0,7.333999991416931,68.33399999141693,training
98e7a3a7a7e17d8d0060,43494170,A,Cond1,False,3,False,False,183.0,1.6669999957084656,66.0,False,3,False,False,156.0,4.0,71.0,training
3d9dc3b8032cead14c80,43494170,B,Cond2,False,3,False,False,186.0,1.6660000085830688,67.66699999570847,False,3,False,False,159.0,4.0,71.0,training
f780fd5637561a3c3d16,43494178,A,Cond1,False,3,False,False,181.0,2.0,69.33300000429153,False,0,True,True,156.33399999141693,4.0,156.33399999141693,training
025b74b54e01e57dc2bb,43494178,B,Cond2,False,3,False,False,182.66699999570847,2.666000008583069,69.0,False,0,True,True,154.33300000429153,5.666999995708466,154.33300000429153,training
968ad2ee7f690e2b5339,43494194,A,Cond1,False,3,False,False,181.33300000429153,3.0,70.0,False,3,False,False,159.0,4.0,70.0,training
bdc3b74e17d971dd7fc1,43494198,B,Cond2,False,3,False,False,183.33300000429153,1.6669999957084656,67.66699999570847,False,3,False,False,160.33399999141693,3.3330000042915344,69.66699999570847,training
b2626c7857633e40d700,43494206,A,Cond1,False,3,False,False,181.33300000429153,5.666000008583069,68.33300000429153,False,3,False,False,160.0,4.0,70.33300000429153,training
83af60abcd9088be2636,43494206,B,Cond2,False,3,False,False,180.0,2.3330000042915344,69.66699999570847,False,3,False,False,157.33300000429153,3.6669999957084656,70.33300000429153,training
df3f8488077b3af474fd,43494368,A,Cond1,False,3,False,False,181.0,6.333000004291534,71.33300000429153,False,3,False,False,158.0,4.0,70.0,training
69d4050e3444b11756f0,43494392,B,Cond2,False,3,False,False,185.0,1.6660000085830688,68.0,False,3,False,False,156.33399999141693,3.3330000042915344,70.0,training
f160cafb614f8a2d1392,319446604,A,Cond3,False,0,True,True,148.33300000429153,4.0,148.33300000429153,False,0,True,True,130.33399999141693,3.0,130.33399999141693,training
ad6de2d08ea5b9c1f21e,319446612,A,Cond3,False,2,False,False,150.33300000429153,5.0,75.0,False,1,False,False,135.0,3.3330000042915344,75.33300000429153,training
e4882da171eb2895f32b,319446616,A,Cond3,False,2,False,False,148.0,3.0,68.0,False,2,False,False,129.33300000429153,5.666999995708466,57.333000004291534,training
709ff2ea49fe5500be3a,319446628,A,Cond3,False,0,True,True,159.33399999141693,3.0,159.33399999141693,False,0,True,True,128.0,3.0,128.0,training
d9cca12d00dba90697eb,319446648,A,Cond3,False,0,True,True,160.0,3.0,160.0,False,0,True,True,128.0,3.0,128.0,training
69de9fc8f280e41a1980,321446688,A,Cond3,False,0,True,True,148.0,2.666000008583069,148.0,False,0,True,True,128.0,3.0,128.0,training
2d348c29108d66b3a81e,321446716,A,Cond3,False,0,True,True,149.0,2.6669999957084656,149.0,False,0,True,True,134.33300000429153,5.333000004291534,134.33300000429153,training
4714477e94de29e4d56e,321446850,A,Cond3,False,1,False,True,148.0,7.333999991416931,26.0,False,0,True,True,126.66699999570847,3.0,126.66699999570847,training
a72ea64e83527065c982,321446858,A,Cond3,False,0,True,True,148.0,2.333999991416931,148.0,False,0,True,True,130.0,4.0,130.0,training
91b2e4c6729efe49cad5,321446862,A,Cond3,False,0,True,True,140.0,2.6669999957084656,140.0,False,0,True,True,131.0,5.666999995708466,131.0,training
a173916dd2535b568526,321446870,A,Cond3,False,2,False,True,156.66699999570847,5.333999991416931,34.0,False,3,False,False,136.0,3.3330000042915344,44.666999995708466,training
ea3ea2e2970bf6f19de7,321446874,A,Cond3,False,0,True,True,156.66699999570847,2.333999991416931,156.66699999570847,False,0,True,True,130.0,2.6669999957084656,130.0,training
c140680ceb7dfee0b7d8,321446878,A,Cond3,False,0,True,True,154.0,2.3330000042915344,154.0,False,0,True,True,130.33300000429153,3.3330000042915344,130.33300000429153,training
9bbfe52b8cad151c51a0,323446592,A,Cond3,False,0,True,True,150.0,3.666000008583069,150.0,False,0,True,True,130.0,4.0,130.0,training
3bc9a5d16b24986c272b,323446596,A,Cond3,False,0,True,True,163.66699999570847,4.0,163.66699999570847,False,0,True,True,122.66699999570847,3.666000008583069,122.66699999570847,training
a5164bdf066dc3f4b8bc,323446600,A,Cond3,False,0,True,True,157.33300000429153,5.333999991416931,157.33300000429153,False,0,True,True,130.0,7.0,130.0,training
cc1c7e7bb3453f332aef,323446604,A,Cond3,False,0,True,True,152.0,3.666000008583069,152.0,False,0,True,True,128.33300000429153,3.666000008583069,128.33300000429153,training
232b5dc71fe20c6e2285,323446608,A,Cond3,False,1,False,True,156.33300000429153,5.666000008583069,21.0,False,3,False,False,129.0,4.0,33.333000004291534,training
be9e0747a046cfd72627,323446612,A,Cond3,False,1,False,True,149.66699999570847,3.6669999957084656,27.333000004291534,False,2,False,True,132.0,3.6669999957084656,31.0,training
2c3474d0bb09c8f320e1,323446616,A,Cond3,False,1,False,True,157.0,4.0,31.0,False,3,False,True,130.33399999141693,3.6669999957084656,30.0,training
485553f4b7e85a826673,323446620,A,Cond3,False,2,False,False,154.66699999570847,4.0,66.0,False,1,False,False,129.66699999570847,4.0,69.0,training
303d456bd75b11c695e3,323446628,A,Cond3,False,0,True,True,157.66699999570847,4.666000008583069,157.66699999570847,False,1,False,True,131.0,5.666999995708466,17.66600000858307,training
f516c38f59228d1cd1f4,323446636,A,Cond3,False,0,True,True,148.66699999570847,3.6669999957084656,148.66699999570847,False,0,True,True,129.66699999570847,5.666000008583069,129.66699999570847,training
af31252908d103285e3b,323446644,A,Cond3,False,0,True,True,144.66600000858307,3.666000008583069,144.66600000858307,False,0,True,True,128.0,3.666000008583069,128.0,training
6e763d77037bc6feb98e,323446690,A,Cond3,False,0,True,True,146.66600000858307,3.6669999957084656,146.66600000858307,False,0,True,True,129.0,5.333000004291534,129.0,training
fe7013a567b636dd3e85,323446702,A,Cond3,False,1,False,True,143.0,3.666000008583069,16.33399999141693,False,0,True,True,130.66699999570847,4.0,130.66699999570847,training
926340eee6b17681b621,325446696,A,Cond3,False,4,False,True,155.0,3.6669999957084656,46.0,False,2,False,False,131.0,5.333999991416931,46.0,training
4c335302d1bf52e2483d,325446704,A,Cond3,False,2,False,False,137.33300000429153,3.6669999957084656,72.0,False,1,False,False,128.66699999570847,3.6669999957084656,71.0,training
9ea6e2d6c5dfa571391a,325446708,A,Cond3,False,3,False,False,148.33399999141693,5.333999991416931,46.0,False,2,False,False,131.0,3.6669999957084656,47.0,training
09e77db79fe075729c6a,325446716,A,Cond3,False,3,False,True,141.0,3.6669999957084656,28.0,False,0,True,True,130.0,4.0,130.0,training
64573da3c014908637ad,325446850,A,Cond3,False,0,True,True,156.66699999570847,3.6669999957084656,156.66699999570847,False,0,True,True,130.0,3.666000008583069,130.0,training
c98729cc188bf8fecf79,325446858,A,Cond3,False,3,False,False,158.0,3.6669999957084656,40.0,False,0,True,True,131.0,3.6669999957084656,131.0,training
076e30e0620239cf6938,325446862,A,Cond3,False,0,True,True,161.0,4.0,161.0,False,0,True,True,128.66699999570847,3.666000008583069,128.66699999570847,training
d1edfb07cb07ca1aa5f6,325446866,A,Cond3,False,0,True,True,151.0,6.0,151.0,False,0,True,True,134.0,3.666000008583069,134.0,training
0bc725c714ad1721e4c3,325446870,A,Cond3,False,0,True,True,155.0,3.6669999957084656,155.0,False,0,True,True,128.0,7.666999995708466,128.0,training
5a86ebac74ea872e7212,325446890,A,Cond3,False,0,True,True,149.0,4.0,149.0,False,0,True,True,129.66699999570847,3.6669999957084656,129.66699999570847,training
09c5b4784df30aa69840,325446902,A,Cond3,False,0,True,True,155.0,3.6669999957084656,155.0,False,0,True,True,129.66699999570847,4.0,129.66699999570847,training
7b1c47765cf45f19354b,325446910,A,Cond3,False,0,True,True,152.66699999570847,4.0,152.66699999570847,False,0,True,True,131.0,6.0,131.0,training
753519206c6ace8cb4f2,327446592,A,Cond3,False,1,False,False,150.66699999570847,5.666999995708466,39.666999995708466,False,3,False,True,131.66699999570847,3.0,31.333000004291534,training
5562499b641799ab7cbf,327446596,A,Cond3,False,0,True,True,157.66699999570847,2.0,157.66699999570847,False,0,True,True,133.0,5.666999995708466,133.0,training
5e1077bbc2eb3af2bce1,327446604,A,Cond3,False,0,True,True,150.0,5.666999995708466,150.0,False,1,False,True,128.33399999141693,5.666999995708466,30.666999995708466,training
e7266baa7d644aad6d4b,327446608,A,Cond3,False,1,False,True,150.66699999570847,3.0,13.666999995708466,False,0,True,True,130.66600000858307,2.3330000042915344,130.66600000858307,training
6a7ef087155f7c7b2dd7,327446612,A,Cond3,False,2,False,False,159.0,2.0,70.0,False,0,True,True,130.0,3.333999991416931,130.0,training
02baed5ef02aaccba791,327446616,A,Cond3,False,2,False,False,157.66600000858307,2.0,70.0,False,2,False,False,130.0,2.666000008583069,53.0,training
60d2484774ad6ee0e902,327446640,A,Cond3,False,0,True,True,152.0,6.333000004291534,152.0,False,2,False,False,131.0,3.0,67.0,training
0df5f5e814a00340b59e,327446644,A,Cond3,False,0,True,True,146.0,2.6669999957084656,146.0,False,0,True,True,131.0,5.333000004291534,131.0,training
5ddb1de8cc3645ec9366,327446648,A,Cond3,False,0,True,True,153.0,5.333000004291534,153.0,False,0,True,True,129.33399999141693,5.0,129.33399999141693,training
584c47a8018f515fa33a,327446690,A,Cond3,False,2,False,True,151.0,2.333999991416931,34.33399999141693,False,0,True,True,130.33399999141693,3.666000008583069,130.33399999141693,training
83239fd4a5f485c8b414,327446706,A,Cond3,False,0,True,True,149.66600000858307,2.3330000042915344,149.66600000858307,False,0,True,True,128.0,2.666000008583069,128.0,training
bd0dd8d3b8c2336c41ac,327446710,A,Cond3,False,0,True,True,149.66699999570847,2.666000008583069,149.66699999570847,False,0,True,True,129.0,2.6669999957084656,129.0,training
85dd5eea159e4083856a,327446714,A,Cond3,False,2,False,True,143.33300000429153,6.0,16.0,False,0,True,True,130.33300000429153,3.0,130.33300000429153,training
1b632f79cdf34336102c,327446718,A,Cond3,False,0,True,True,150.33399999141693,3.0,150.33399999141693,False,0,True,True,129.66699999570847,6.333000004291534,129.66699999570847,training
c7b74edf5ce87398abba,329446692,A,Cond3,False,2,False,False,141.33300000429153,2.333999991416931,58.0,False,0,True,True,130.33399999141693,3.0,130.33399999141693,training
dcca3a86574439567516,329446704,A,Cond3,False,0,True,True,145.66699999570847,5.333000004291534,145.66699999570847,False,0,True,True,128.66699999570847,3.0,128.66699999570847,training
2d9c809ebe1b670aa2d1,329446708,A,Cond3,False,2,False,False,145.0,3.0,74.66600000858307,False,0,True,True,128.66699999570847,3.333999991416931,128.66699999570847,training
925307cac0e796be78da,329446712,A,Cond3,False,0,True,True,160.0,2.0,160.0,False,0,True,True,129.66699999570847,3.3330000042915344,129.66699999570847,training
86ac239e77795e929604,329446850,A,Cond3,False,2,False,True,137.0,3.0,22.0,False,0,True,True,129.66699999570847,3.6669999957084656,129.66699999570847,training
0115301c9e660b8ffa1e,329446854,A,Cond3,False,0,True,True,159.0,2.0,159.0,False,0,True,True,129.0,2.0,129.0,training
7bda927c513341193d91,329446858,A,Cond3,False,2,False,False,163.33399999141693,3.0,53.66600000858307,False,2,False,True,130.0,6.333000004291534,31.0,training
f7577526d5ae0dc9edef,329446866,A,Cond3,False,0,True,True,146.0,5.0,146.0,False,1,False,True,132.0,6.0,12.666999995708466,training
492e86711e0d37f5d1a2,329446870,A,Cond3,False,2,False,True,153.66699999570847,2.6669999957084656,31.666999995708466,False,0,True,True,136.0,5.0,136.0,training
b54cc4192e8c5f3e43dc,329446874,A,Cond3,False,0,True,True,138.0,2.3330000042915344,138.0,False,0,True,True,130.66699999570847,2.666000008583069,130.66699999570847,training
826616f1d294a4657f5c,329446878,A,Cond3,False,0,True,True,152.33300000429153,3.0,152.33300000429153,False,2,False,False,130.0,3.0,74.66699999570847,training
e4d3cd5696ad20c15da5,329446886,A,Cond3,False,1,False,False,151.33399999141693,2.6669999957084656,54.666999995708466,False,2,False,True,136.33300000429153,5.666000008583069,34.0,training
476302e46c75e9e08aff,329446898,A,Cond3,False,0,True,True,148.66699999570847,6.333000004291534,148.66699999570847,False,1,False,False,134.0,3.0,48.0,training
812038f79990351cb0f0,329446902,A,Cond3,False,1,False,True,149.33300000429153,6.0,19.666999995708466,False,0,True,True,132.0,3.0,132.0,training
4e78c040d91b09dda2d7,329446906,A,Cond3,False,0,True,True,144.0,2.0,144.0,False,0,True,True,130.66699999570847,3.0,130.66699999570847,training
e861f68ddc022843668e,329446910,A,Cond3,False,3,False,False,158.0,2.0,55.0,False,0,True,True,131.66699999570847,3.6669999957084656,131.66699999570847,training
6494fc3cf5b93ed9b5de,331446628,A,Cond3,False,0,True,True,151.0,2.3330000042915344,151.0,False,0,True,True,128.33300000429153,3.0,128.33300000429153,training
063fd4a23973bacf6eef,331446632,A,Cond3,False,0,True,True,149.0,2.3330000042915344,149.0,False,0,True,True,129.0,3.0,129.0,training
66b2a87432bb55c468c4,331446658,A,Cond3,False,0,True,True,141.0,5.666000008583069,141.0,False,0,True,True,128.0,3.0,128.0,training
02b76efb9a7a4d7afbf7,331446662,A,Cond3,False,0,True,True,152.33399999141693,6.333000004291534,152.33399999141693,False,0,True,True,130.66600000858307,5.333000004291534,130.66600000858307,training
7202e67bfa940169aac5,331446670,A,Cond3,False,0,True,True,160.0,5.333000004291534,160.0,False,1,False,False,131.66699999570847,5.666999995708466,43.0,training
a50b209d91552b58d817,333446656,A,Cond3,False,3,False,False,160.0,2.3330000042915344,41.333000004291534,False,2,False,False,134.0,2.3330000042915344,47.0,training
8384724cf0d84047be18,333446660,A,Cond3,False,3,False,False,161.33300000429153,2.6669999957084656,53.0,False,0,True,True,132.0,3.333999991416931,132.0,training
876536c11a353c413eff,333446668,A,Cond3,False,1,False,False,144.66600000858307,2.3330000042915344,67.66600000858307,False,3,False,True,133.0,3.0,23.66600000858307,training
f107c808ead4ae246977,333446672,A,Cond3,False,0,True,True,150.0,3.0,150.0,False,0,True,True,129.0,3.0,129.0,training
299f33c93993fe0b7b68,333446858,A,Cond3,False,1,False,False,150.33300000429153,2.0,43.0,False,0,True,True,132.0,3.0,132.0,training
d4f94019a805b81de393,333446862,A,Cond3,False,0,True,True,150.0,2.3330000042915344,150.0,False,0,True,True,131.0,3.0,131.0,training
0bda1f57a8c008f047c1,333446882,A,Cond3,False,2,False,False,152.0,2.3330000042915344,67.0,False,1,False,True,132.0,5.333999991416931,18.0,training
ba1d62e7d5e360f58b1e,333446910,A,Cond3,False,0,True,True,141.0,5.666999995708466,141.0,False,0,True,True,129.33300000429153,5.0,129.33300000429153,training
f700c66441a378bc5a3f,343446890,A,Cond3,False,2,False,False,151.0,5.333999991416931,50.0,False,1,False,False,130.33300000429153,4.0,42.0,training
81d842d768a462df986e,343446894,A,Cond3,False,1,False,True,142.33300000429153,4.0,10.333000004291534,False,0,True,True,131.66699999570847,4.0,131.66699999570847,training
6bab874de7d745e7c7dd,343446912,A,Cond3,False,0,True,True,144.0,3.666000008583069,144.0,False,0,True,True,127.33300000429153,4.333000004291534,127.33300000429153,training
685c2d6bf4a9219bb0ea,343446916,A,Cond3,False,0,True,True,143.33300000429153,3.6669999957084656,143.33300000429153,False,0,True,True,128.66699999570847,4.0,128.66699999570847,training
cc7024a3edb92909ca8a,343446920,A,Cond3,False,0,True,True,150.0,5.0,150.0,False,1,False,True,130.0,3.6669999957084656,24.666999995708466,training
8976c6abeb56525fab00,343446924,A,Cond3,False,3,False,True,143.66699999570847,4.666000008583069,34.0,False,3,False,False,132.66699999570847,4.0,36.666999995708466,training
5050b4ed6924957e1fc8,343446928,A,Cond3,False,2,False,False,135.0,3.666000008583069,75.0,False,0,True,True,129.33399999141693,3.666000008583069,129.33399999141693,training
6a6511994c25a6c713a0,343446932,A,Cond3,False,0,True,True,134.66699999570847,3.666000008583069,134.66699999570847,False,0,True,True,131.33399999141693,5.666999995708466,131.33399999141693,training
930cf83cfa68f30cf3ba,343446936,A,Cond3,False,0,True,True,142.0,4.0,142.0,False,0,True,True,129.33399999141693,3.666000008583069,129.33399999141693,training
eaf652abb31242c77654,343446940,A,Cond3,False,0,True,True,154.0,3.3330000042915344,154.0,False,0,True,True,129.66600000858307,4.0,129.66600000858307,training
bf953e255f124dcbb069,343446944,A,Cond3,False,0,True,True,135.66600000858307,5.666999995708466,135.66600000858307,False,0,True,True,128.66699999570847,3.333999991416931,128.66699999570847,training
863d99cc84a3dbbcc32c,343446948,A,Cond3,False,0,True,True,140.0,5.666999995708466,140.0,False,0,True,True,132.33399999141693,3.666000008583069,132.33399999141693,training
82f7c7af9ac6b731fd52,343446956,A,Cond3,False,2,False,False,155.0,3.6669999957084656,70.0,False,1,False,False,129.33399999141693,3.6669999957084656,70.0,training
12cd5a5f311d203df301,343446960,A,Cond3,False,0,True,True,146.66699999570847,2.6669999957084656,146.66699999570847,False,0,True,True,128.0,3.0,128.0,training
6a3b265f56c58fbf4d62,345446666,A,Cond3,False,1,False,False,146.66699999570847,4.0,43.666999995708466,False,0,True,True,128.0,4.666999995708466,128.0,training
1787c5783d86e3436369,345446690,A,Cond3,False,2,False,False,156.0,3.6669999957084656,39.0,False,1,False,False,130.33300000429153,4.0,38.0,training
d6f03c8bab7a99377781,345446694,A,Cond3,False,2,False,False,142.66699999570847,4.0,42.0,False,0,True,True,130.33300000429153,3.6669999957084656,130.33300000429153,training
d9f7e3f025c57c9e1016,345446710,A,Cond3,False,0,True,True,148.66699999570847,3.6669999957084656,148.66699999570847,False,0,True,True,132.0,5.0,132.0,training
f1bc676216b973069c2d,345446880,A,Cond3,False,1,False,True,150.0,3.6669999957084656,17.666999995708466,False,0,True,True,126.33300000429153,3.6669999957084656,126.33300000429153,training
7fdabeee3d116e9998b7,345446884,A,Cond3,False,2,False,True,147.33399999141693,3.6669999957084656,31.0,False,0,True,True,130.0,3.6669999957084656,130.0,training
bf674c29c79c9353d5a7,349446658,A,Cond3,False,3,False,False,156.33399999141693,4.0,45.0,False,0,True,True,130.0,4.0,130.0,training
ac2a01f9a30250c777f6,349446662,A,Cond3,False,0,True,True,134.0,2.6669999957084656,134.0,False,0,True,True,127.0,2.666000008583069,127.0,training
a14e28ab221e7c6b0cf0,349446666,A,Cond3,False,2,False,False,141.0,1.6669999957084656,75.33399999141693,False,1,False,False,128.0,3.666000008583069,71.33399999141693,training
9f5db1d6619acbc80fb0,349446670,A,Cond3,False,0,True,True,148.33300000429153,2.3330000042915344,148.33300000429153,False,0,True,True,129.0,3.0,129.0,training
c922cf224fe8c7da4b2e,349446674,A,Cond3,False,0,True,True,144.33399999141693,4.0,144.33399999141693,False,0,True,True,130.0,3.6669999957084656,130.0,training
8e2cf667e77e109ab274,349446678,A,Cond3,False,1,False,False,144.0,4.0,69.0,False,2,False,False,130.0,3.6669999957084656,46.0,training
7d45d054e7adbda531dd,349446682,A,Cond3,False,0,True,True,151.33300000429153,3.6669999957084656,151.33300000429153,False,0,True,True,129.66699999570847,3.6669999957084656,129.66699999570847,training
f6086a0e457fc033ea77,349446686,A,Cond3,False,0,True,True,153.0,6.0,153.0,False,1,False,False,131.33399999141693,4.0,41.0,training
07bd81249aa08970bd1b,349446690,A,Cond3,False,2,False,False,135.0,5.333999991416931,75.0,False,1,False,False,132.0,4.0,70.0,training
9b3d4e5ff4e7b8dcba35,349446706,A,Cond3,False,0,True,True,147.0,3.0,147.0,False,0,True,True,131.0,6.0,131.0,training
83f3b4b44cc6ba8a65e5,349446710,A,Cond3,False,0,True,True,155.0,1.6660000085830688,155.0,False,0,True,True,128.0,4.0,128.0,training
bf767151439f709d9384,349446896,A,Cond3,False,3,False,False,161.0,1.6660000085830688,41.0,False,0,True,True,129.33399999141693,3.0,129.33399999141693,training
00f6f5454b59a74aed6e,349446900,A,Cond3,False,0,True,True,135.0,5.666999995708466,135.0,False,0,True,True,128.0,3.3330000042915344,128.0,training
232a6683348d4e27f2a9,371447024,A,Cond3,False,3,False,True,158.33399999141693,2.0,29.66600000858307,False,3,False,False,128.0,3.333999991416931,32.0,training
249ccd65a4db0e5417cc,371447028,A,Cond3,False,0,True,True,158.0,1.6669999957084656,158.0,False,0,True,True,127.66699999570847,2.6669999957084656,127.66699999570847,training
a670cb587012088fbb8c,371447032,A,Cond3,False,1,False,True,137.0,2.333999991416931,20.666999995708466,False,0,True,True,130.0,2.6669999957084656,130.0,training
