sample_id,partition,policy,variant,fallback
bcc7abe9fff3d5a894bb,outer_0,completed,phase_guarded,False
3c583539dd8cf89e7ad1,outer_0,completed,phase_guarded,False
6f63a985cbc0816bda9b,outer_0,completed,phase_guarded,True
9dfe5d75505663eef90a,outer_0,completed,phase_guarded,False
8a7324bf3433c863fa32,outer_0,completed,phase_guarded,False
d9095efa1c23a6db0020,outer_0,completed,phase_guarded,True
28ae9cb23f6947abc886,outer_0,completed,phase_guarded,False
76a84111773e6ae8a19a,outer_0,completed,phase_guarded,False
40e0ccfcfe2797c0ed6c,outer_0,completed,phase_guarded,False
41e97eb8601e080f5b62,outer_0,completed,phase_guarded,False
a3323871584eff7a0c4b,outer_0,completed,phase_guarded,False
5e1b34f088ee4b88c2ad,outer_0,completed,phase_guarded,True
235f388d72bc73da3341,outer_0,completed,phase_guarded,False
44e2cd3277e195e96424,outer_0,completed,phase_guarded,False
cb4effffcf59da0509d3,outer_0,completed,phase_guarded,False
96b07a1935b0c2ab28f0,outer_0,completed,phase_guarded,False
ffd0f81d1449f3f54c1a,outer_0,completed,phase_guarded,False
fe05353d1263d641eab3,outer_0,completed,phase_guarded,False
8176c599c196cb23b492,outer_0,completed,phase_guarded,False
fdb9bbcb9220e0152d86,outer_0,completed,phase_guarded,False
a396474fb12cae977057,outer_0,completed,phase_guarded,False
14657625535d82293292,outer_0,completed,phase_guarded,False
798c7cc0f3df94def977,outer_0,completed,phase_guarded,False
e297a27bcb40bc7e4c87,outer_0,completed,phase_guarded,False
38b729843aea92d1e2b8,outer_0,completed,phase_guarded,False
2eee6d51dbb85b31d854,outer_0,completed,phase_guarded,False
9376228e606316e0ce47,outer_0,completed,phase_guarded,False
8394551e0ecd9467bdf2,outer_0,completed,phase_guarded,False
1c11fe15670a990acc0a,outer_0,completed,phase_guarded,False
167866d90097edd8fc00,outer_0,completed,phase_guarded,False
7751c9e726f1c5a55f3e,outer_0,completed,phase_guarded,False
bf1448266b4ed8ec25bd,outer_0,completed,phase_guarded,False
14f051e23e9a0464b47c,outer_0,completed,phase_guarded,False
e63778e51d1afb8e8f3e,outer_0,completed,phase_guarded,False
8075935dd60f4796e841,outer_0,completed,phase_guarded,False
f4308600c59ed9f10a50,outer_0,completed,phase_guarded,False
8b03a1148ae94ea9ef3f,outer_0,completed,phase_guarded,False
4a248cefa60f545497a3,outer_0,completed,phase_guarded,False
af4e7f3424612da01c07,outer_0,completed,phase_guarded,False
6701b8b6cfe93e5cd3b6,outer_0,completed,phase_guarded,False
c167fee30078a6be28cd,outer_0,completed,phase_guarded,False
44fe702ee21e353a23b9,outer_0,completed,phase_guarded,True
950606910e7d4dafb3ea,outer_0,completed,phase_guarded,False
4394e9c39a3572564c82,outer_0,completed,phase_guarded,False
8a7a0ea1cc4ee428cf3a,outer_0,completed,phase_guarded,False
e7e953dc7b10073b5605,outer_0,completed,phase_guarded,False
4dec5598d655d7acdf97,outer_0,completed,phase_guarded,True
0f9f05e4fe22eb3ee700,outer_0,completed,phase_guarded,False
68580354e5144ef1dd46,outer_0,completed,phase_guarded,False
c4427fec6c51c99552d1,outer_0,completed,phase_guarded,False
3726147fdb3581d7a621,outer_0,completed,phase_guarded,False
e1df80e61420f0186f13,outer_0,completed,phase_guarded,False
e3a004e92368d0546cf2,outer_0,completed,phase_guarded,False
d5c578b6a876bab44f50,outer_0,completed,phase_guarded,False
83c6242d2df88f297292,outer_0,completed,phase_guarded,False
c8333b982d903608eca0,outer_0,completed,phase_guarded,False
7ce6b784155ee595c853,outer_0,completed,phase_guarded,False
b84d284eff85ab45d45b,outer_0,completed,phase_guarded,False
7bf3c07686d4ffa04fc0,outer_0,completed,phase_guarded,False
a535eb6c49e22f76e75e,outer_0,completed,phase_guarded,False
44aabafc8229235e609c,outer_0,completed,phase_guarded,False
c876e7b629376036a637,outer_0,completed,phase_guarded,False
026071fc4e76d9c91c7e,outer_0,completed,phase_guarded,False
2a3756ecf573ca5fb122,outer_0,completed,phase_guarded,False
b426a521f8ee659c4136,outer_0,completed,phase_guarded,False
c9fbd843b58d5b0ac58e,outer_0,completed,phase_guarded,False
2cc94b2b7728541f8861,outer_0,completed,phase_guarded,False
c4a259a72b484c35e21f,outer_0,completed,phase_guarded,False
61b96069cda3fc5d7af1,outer_0,completed,phase_guarded,True
231fa13466e8969f19db,outer_0,completed,phase_guarded,False
c8d0eb2d8197750d2791,outer_0,completed,phase_guarded,False
b5b2aa67bd8624ac5c2d,outer_0,completed,phase_guarded,False
a82b217d71ade5180a5f,outer_0,completed,phase_guarded,False
77bcbcf9c247415a6cef,outer_0,completed,phase_guarded,False
a5e299d9e5dfcafb19a2,outer_0,completed,phase_guarded,True
cfd347275ff40c458e05,outer_0,completed,phase_guarded,False
64e55696aaaf10847115,outer_0,completed,phase_guarded,False
becf7091bf2cfa7a5ec4,outer_0,completed,phase_guarded,False
2eab6eb436c3e259dd8d,outer_0,completed,phase_guarded,False
18c814cfb1f440d688f4,outer_0,completed,phase_guarded,False
42c6318158bf05f3bc60,outer_0,completed,phase_guarded,False
3d9dc3b8032cead14c80,outer_0,completed,phase_guarded,False
025b74b54e01e57dc2bb,outer_0,completed,phase_guarded,False
bdc3b74e17d971dd7fc1,outer_0,completed,phase_guarded,False
83af60abcd9088be2636,outer_0,completed,phase_guarded,False
69d4050e3444b11756f0,outer_0,completed,phase_guarded,False
3e8cd90ff912a0de928a,outer_0,completed,phase_guarded,False
a784c6d5e43b28edd180,outer_0,completed,phase_guarded,False
e789b3df26cc32278994,outer_0,completed,phase_guarded,False
31e86e2be58e4ac42917,outer_0,completed,phase_guarded,False
4d6fcf4fcb3c20a40e22,outer_0,completed,phase_guarded,False
0964387e0ed43e08b32d,outer_0,completed,phase_guarded,False
ebc2b4207a6f12fa7fff,outer_0,completed,phase_guarded,False
f305c400b21b5f99b142,outer_0,completed,phase_guarded,False
aef307f0c3cdb99cd16e,outer_0,completed,phase_guarded,False
7d02e72a7aaea690ef8e,outer_0,completed,phase_guarded,False
bab2489faf81150bbc97,outer_0,completed,phase_guarded,False
63a193024ae44ca1a318,outer_0,completed,phase_guarded,False
2f0f5d33c670f12fd459,outer_0,completed,phase_guarded,False
bc1ad8417be245ee2994,outer_0,completed,phase_guarded,False
58ccb15d2981076c4657,outer_0,completed,phase_guarded,False
8bfe03c9c0a5f883f5d1,outer_0,completed,phase_guarded,False
7c36f7414e884edd777c,outer_0,completed,phase_guarded,False
28eb6228b51d53a26cf8,outer_0,completed,phase_guarded,False
39a43ea69de3ebe87cee,outer_0,completed,phase_guarded,False
b91e221084680f0ac8f1,outer_0,completed,phase_guarded,False
77ea41007be7b6b45d11,outer_0,completed,phase_guarded,False
d57cab637c16f39bac00,outer_0,completed,phase_guarded,False
e0e6b498408facf92bd0,outer_0,completed,phase_guarded,False
9184cf2256d412945e81,outer_0,completed,phase_guarded,True
453a12ce73ca59a50cad,outer_0,completed,phase_guarded,False
ba98c2c5eb5925320c3e,outer_0,completed,phase_guarded,False
1c360e3ac398f525890e,outer_0,completed,phase_guarded,True
e6c5884177352ef9f219,outer_0,completed,phase_guarded,False
bd40ce56067b1a8f6742,outer_0,completed,phase_guarded,False
f464f9a0902538977266,outer_0,completed,phase_guarded,False
82905abdb34c762714a4,outer_0,completed,phase_guarded,False
9b2bee47698fb26fa450,outer_0,completed,phase_guarded,False
f44e75a0047d6dff868a,outer_0,completed,phase_guarded,True
f20286af171f312f20d6,outer_0,completed,phase_guarded,False
b23da4f9f2897f5547c1,outer_0,completed,phase_guarded,False
2d6ce6311cde8190d0e3,outer_0,completed,phase_guarded,False
ff84ddffe40ac9f70081,outer_0,completed,phase_guarded,False
077a00cecd82824b62aa,outer_0,completed,phase_guarded,False
2e36fd27ddc4e8f097f4,outer_0,completed,phase_guarded,False
bed84d540f9daf546754,outer_0,completed,phase_guarded,False
fda76e385a3900a5c26f,outer_0,completed,phase_guarded,False
28160c8dd80239d4c6e3,outer_0,completed,phase_guarded,True
b22ab8a1f5d705aab295,outer_0,completed,phase_guarded,False
a5f11799d424f1d5b54e,outer_0,completed,phase_guarded,True
e875d34f202aae8c7207,outer_0,completed,phase_guarded,False
2529d5d4a0dbf3e80daf,outer_0,completed,phase_guarded,False
e3111626d2dec47f0526,outer_0,completed,phase_guarded,False
70fa01ac459d75c29619,outer_0,completed,phase_guarded,False
1e695550f4e025f3eb4f,outer_0,completed,phase_guarded,False
661374271278d0161afd,outer_0,completed,phase_guarded,False
fbe191743b2e0c912be8,outer_0,completed,phase_guarded,False
148cc533345063ad8969,outer_0,completed,phase_guarded,False
bb263cad2fa0119d77a5,outer_0,completed,phase_guarded,False
6a24ee08890aaccbab59,outer_0,completed,phase_guarded,False
55f9f8d9c9c022bfebe4,outer_0,completed,phase_guarded,False
812c6b527d794408bcdb,outer_0,completed,phase_guarded,False
f3eb594a997b078698b3,outer_0,completed,phase_guarded,False
9aa6790f5a3b23f1765a,outer_0,completed,phase_guarded,False
6d20a174237811f45a41,outer_0,completed,phase_guarded,False
0ec31299915eed9b29d8,outer_0,completed,phase_guarded,False
56eb9b2b85fd78da45c3,outer_0,completed,phase_guarded,False
ea7076e922604044b04e,outer_0,completed,phase_guarded,False
d26597c18720f05a65ba,outer_0,completed,phase_guarded,False
f26d58ff1de0980d079c,outer_0,completed,phase_guarded,False
957a75f601886c95b208,outer_0,completed,phase_guarded,False
0a5a9941e80e602743d2,outer_0,completed,phase_guarded,False
85b925f1db4f91be1b58,outer_0,completed,phase_guarded,False
9923c8a3f770430b15e3,outer_0,completed,phase_guarded,False
8fc3418560bdf3745a14,outer_0,completed,phase_guarded,False
c21c2be21ec548eb4fac,outer_0,completed,phase_guarded,False
860d7a81829c6e86b6de,outer_0,completed,phase_guarded,False
a04d2c5b2d7acb49578d,outer_0,completed,phase_guarded,False
6da3b6ce1f4433c12b3c,outer_0,completed,phase_guarded,False
715bda1ebb2b66366b89,outer_0,completed,phase_guarded,False
a8aa5197aa4c95a022dd,outer_0,completed,phase_guarded,False
bcedb06af0f79240b29b,outer_0,completed,phase_guarded,False
26b49a8ac1e84a4a272c,outer_0,completed,phase_guarded,False
1deef501b37cfab3eb56,outer_0,completed,phase_guarded,False
d5741be687d9101e650f,outer_0,completed,phase_guarded,False
79254eb55d81ea0d9cd2,outer_0,completed,phase_guarded,False
98e5d7614f46da5c0ec1,outer_0,completed,phase_guarded,False
ccfb6ed40d3846a7f8de,outer_0,completed,phase_guarded,False
89a962e2a08c7d742887,outer_0,completed,phase_guarded,False
a01438858c24c2f6bf5e,outer_0,completed,phase_guarded,False
bad95bb6ca7fbad2c728,outer_0,completed,phase_guarded,False
0b37a8ceb7d47a636824,outer_0,completed,phase_guarded,True
ab5a7c5f754cbdcdd1db,outer_0,completed,phase_guarded,False
be6928521d970493c852,outer_0,completed,phase_guarded,False
03815f13b1a01a8689cc,outer_0,completed,phase_guarded,False
4396bc73ec475a12254a,outer_0,completed,phase_guarded,False
4a99e66a72edef9786dc,outer_0,completed,phase_guarded,False
921a607f89b09e8805db,outer_0,completed,phase_guarded,False
ff8f2d842695518c0400,outer_0,completed,phase_guarded,False
1cda59e55f763233455e,outer_0,completed,phase_guarded,False
e1a0fcc49052aeb97a42,outer_0,completed,phase_guarded,False
0820e5c287afe0fa110c,outer_0,completed,phase_guarded,False
2b4f451602467b14218f,outer_0,completed,phase_guarded,False
f12adc47548cb0c89447,outer_0,completed,phase_guarded,False
f0ecf4c2e2afbc7c0341,outer_0,completed,phase_guarded,False
3a07c674b80dcdfe902c,outer_0,completed,phase_guarded,True
dfc466e14b3f5260e81a,outer_0,completed,phase_guarded,False
145ecbacd9f4af3071b5,outer_0,completed,phase_guarded,False
b009b83ae1df8897e4f9,outer_0,completed,phase_guarded,False
ef28481fa1c5c5b4b4c3,outer_0,completed,phase_guarded,False
58f39e77e5a7362474f4,outer_0,completed,phase_guarded,False
2089d8c28b0048b3abf2,outer_0,completed,phase_guarded,False
6b367f52d857b59835bf,outer_0,completed,phase_guarded,False
2ba11e4561cce9e55733,outer_0,completed,phase_guarded,False
e3a5c3d544792e0f40b0,outer_0,completed,phase_guarded,False
b0c5cbfdd2f8bfcab953,outer_0,completed,phase_guarded,False
ce5cff94cbcd745c3269,outer_0,completed,phase_guarded,False
b2f60a2f1c89a25b3c46,outer_0,completed,phase_guarded,False
858fd9c1e58c59e2aa99,outer_0,completed,phase_guarded,False
3fbd701ac01029c806ed,outer_0,completed,phase_guarded,False
d37ad852ca1246d4f900,outer_0,completed,phase_guarded,False
e5f7c074bc8b691adb71,outer_0,completed,phase_guarded,False
09571d7d8d8e5b437671,outer_0,completed,phase_guarded,False
5ef14b1da775fc049f0c,outer_0,completed,phase_guarded,False
13828610693c8a37ce11,outer_0,completed,phase_guarded,False
abffe847c1f313a19400,outer_0,completed,phase_guarded,False
f8289eca219f6b11271f,outer_0,completed,phase_guarded,False
33ddda741481f4a512fa,outer_0,completed,phase_guarded,False
ab13ff46fbfec52042e9,outer_0,completed,phase_guarded,False
ad89a91f75666b7ca373,outer_0,completed,phase_guarded,False
701d5ffd3f057f831ef3,outer_0,completed,phase_guarded,False
bd590cf00302e4f428f0,outer_0,completed,phase_guarded,False
be6b92fa743d751d04f3,outer_0,completed,phase_guarded,True
f61cbf2fe49588fabab1,outer_0,completed,phase_guarded,False
79544a9ba6b80ccc3cc4,outer_0,completed,phase_guarded,False
40d95cc39c24ca2d0c68,outer_0,completed,phase_guarded,False
14169af98dbc945f079f,outer_0,completed,phase_guarded,False
7e6a2ed42b71457b5991,outer_0,completed,phase_guarded,False
fbd06bf465befe638ac5,outer_0,completed,phase_guarded,False
3f1baaaacef8b469d64f,outer_0,completed,phase_guarded,False
0783fc117a9bd1998402,outer_0,completed,phase_guarded,False
aa23d8aa8b6e383749ff,outer_0,completed,phase_guarded,False
ef2cb84afc838328033e,outer_0,completed,phase_guarded,False
8f3aee2ad454769d77af,outer_0,completed,phase_guarded,False
5c8dbcc357ad3424b3de,outer_0,completed,phase_guarded,False
835c954a05733f484d8b,outer_0,completed,phase_guarded,False
152aef14e7cdb164a892,outer_0,completed,phase_guarded,False
9dfc288fc83f207d8179,outer_0,completed,phase_guarded,False
a1a3540361916809d36a,outer_0,completed,phase_guarded,False
62f7ac5fb8a82e835932,outer_0,completed,phase_guarded,False
ecfa7e532de1aa72f48b,outer_0,completed,phase_guarded,False
522e8feeee059f3ebba7,outer_0,completed,phase_guarded,False
32c432133fecc90ceee0,outer_0,completed,phase_guarded,False
b13ac4ea6576c80cbbf7,outer_0,completed,phase_guarded,False
4b3622234087f64f666d,outer_0,completed,phase_guarded,False
bc3da393947d1d9b3a2e,outer_0,completed,phase_guarded,False
f2c9362bff2fc061dcb0,outer_0,completed,phase_guarded,False
a9d029bbd0017027ee48,outer_0,completed,phase_guarded,False
385c7b7a30aaea2485cc,outer_0,completed,phase_guarded,False
c4e0deec9d52c595cf6f,outer_0,completed,phase_guarded,False
f5479a88bb74de5d1889,outer_0,completed,phase_guarded,False
05e352c7aee30e0a91c1,outer_0,completed,phase_guarded,False
305696561e25592509d9,outer_0,completed,phase_guarded,False
1dca7527b4e57c0f235c,outer_0,completed,phase_guarded,False
e6aa46452be5290f2ee7,outer_0,completed,phase_guarded,False
0d912928e6272614a0c1,outer_0,completed,selected,False
0e3a81eb0cb986226385,outer_0,completed,selected,False
04afdd1c439211c8389d,outer_0,completed,selected,False
733faafbe969be847e96,outer_0,completed,selected,False
b138af2c252c3f59740c,outer_0,completed,selected,False
81bbf59aff29dd99a51d,outer_0,completed,selected,False
0a2c26346b639a082c05,outer_0,completed,selected,False
3841eeb50e1c679c03fa,outer_0,completed,selected,False
d4f5c7dae132fc849ba7,outer_0,completed,selected,False
da664178fb95e3ac7ac5,outer_0,completed,selected,False
a27f65a9d51515d62208,outer_0,completed,selected,False
2d9caeef18825482c0b3,outer_0,completed,selected,False
85614a746352d5cd2a3e,outer_0,completed,selected,False
186c9d4e7c876c1ae049,outer_0,completed,selected,False
28b351aaa3c696b0d7d9,outer_0,completed,selected,False
7540e22cad3ceb061079,outer_0,completed,selected,False
07c601a6147558842993,outer_0,completed,selected,False
d6ba91dec59bc6c291ca,outer_0,completed,selected,False
6b51cf40fe5ba0e98675,outer_0,completed,selected,False
ad1002f388a918ae688b,outer_0,completed,selected,True
7752a6a5d7d821afe1dc,outer_0,completed,selected,False
aa7f2e6d6f77a19fcff1,outer_0,completed,selected,False
8f2cee58894e52e1f320,outer_0,completed,selected,False
9fccd3a12bfc96e1651b,outer_0,completed,selected,False
ca583f0ad0211cd771a8,outer_0,completed,selected,False
c10d5eb3d1b7b7be8f66,outer_0,completed,selected,False
1162bc74b96e937eb78d,outer_0,completed,selected,False
3f09e25ab98b92f5fd09,outer_0,completed,selected,False
c99cc22411534299529e,outer_0,completed,selected,True
868967d88bbe6de2936f,outer_0,completed,selected,False
5f85b3b53c1ea7b9caa7,outer_0,completed,selected,False
0143f6c3d6640aaa957b,outer_0,completed,selected,False
b2b7fb62f8bd2bdb8af6,outer_0,completed,selected,False
3821aac0f62bfaea784c,outer_0,completed,selected,True
dc119c1c6de18a03a03e,outer_0,completed,selected,False
9517186334baf4aa0d6f,outer_0,completed,selected,False
4d1e0dd96d0ef2d87b7c,outer_0,completed,selected,False
c60664bff5cf03638a1a,outer_0,completed,selected,False
a22e27c8cc4bbc06187e,outer_0,completed,selected,False
d782c1b11aa1fd1e9bc7,outer_0,completed,selected,False
bfde7a3881670be78abe,outer_0,completed,selected,False
05a226eff6cb87a3dad6,outer_0,completed,selected,False
b7ab57727c4e04de1fa6,outer_0,completed,selected,False
599ce715621c32aa706d,outer_0,completed,selected,False
15fc6fd2771a83af4570,outer_0,completed,selected,False
ed3de9488562bcd71b6d,outer_0,completed,selected,False
e7c4fe7f655a8be7b39e,outer_0,completed,selected,False
ac0381b264de3c71c4e7,outer_0,completed,selected,False
54b1114fef6f8f6697ef,outer_0,completed,selected,False
b4d279d0a302676bfbdc,outer_0,completed,selected,False
8da0440b12cf38c26e8e,outer_0,completed,selected,False
ecd33beacec4f14b5aae,outer_0,completed,selected,False
7dfdfeb7f36e1e44e92b,outer_0,completed,selected,False
ad8fd931ae392d099a62,outer_0,completed,selected,False
bd7ff0affdbf0b2b120c,outer_0,completed,selected,False
57171f7dd4f88ce8040e,outer_0,completed,selected,False
41f9196246973f9d4299,outer_0,completed,selected,True
bcc7abe9fff3d5a894bb,outer_0,completed,selected,False
3c583539dd8cf89e7ad1,outer_0,completed,selected,False
6f63a985cbc0816bda9b,outer_0,completed,selected,True
9dfe5d75505663eef90a,outer_0,completed,selected,False
8a7324bf3433c863fa32,outer_0,completed,selected,False
d9095efa1c23a6db0020,outer_0,completed,selected,True
28ae9cb23f6947abc886,outer_0,completed,selected,False
76a84111773e6ae8a19a,outer_0,completed,selected,False
40e0ccfcfe2797c0ed6c,outer_0,completed,selected,False
41e97eb8601e080f5b62,outer_0,completed,selected,False
a3323871584eff7a0c4b,outer_0,completed,selected,False
5e1b34f088ee4b88c2ad,outer_0,completed,selected,True
235f388d72bc73da3341,outer_0,completed,selected,False
44e2cd3277e195e96424,outer_0,completed,selected,False
cb4effffcf59da0509d3,outer_0,completed,selected,False
96b07a1935b0c2ab28f0,outer_0,completed,selected,False
ffd0f81d1449f3f54c1a,outer_0,completed,selected,False
fe05353d1263d641eab3,outer_0,completed,selected,False
8176c599c196cb23b492,outer_0,completed,selected,False
fdb9bbcb9220e0152d86,outer_0,completed,selected,False
a396474fb12cae977057,outer_0,completed,selected,False
14657625535d82293292,outer_0,completed,selected,False
798c7cc0f3df94def977,outer_0,completed,selected,False
e297a27bcb40bc7e4c87,outer_0,completed,selected,False
38b729843aea92d1e2b8,outer_0,completed,selected,False
2eee6d51dbb85b31d854,outer_0,completed,selected,False
9376228e606316e0ce47,outer_0,completed,selected,False
8394551e0ecd9467bdf2,outer_0,completed,selected,False
1c11fe15670a990acc0a,outer_0,completed,selected,False
167866d90097edd8fc00,outer_0,completed,selected,False
7751c9e726f1c5a55f3e,outer_0,completed,selected,False
bf1448266b4ed8ec25bd,outer_0,completed,selected,False
14f051e23e9a0464b47c,outer_0,completed,selected,False
e63778e51d1afb8e8f3e,outer_0,completed,selected,False
8075935dd60f4796e841,outer_0,completed,selected,False
f4308600c59ed9f10a50,outer_0,completed,selected,False
8b03a1148ae94ea9ef3f,outer_0,completed,selected,False
4a248cefa60f545497a3,outer_0,completed,selected,False
af4e7f3424612da01c07,outer_0,completed,selected,False
6701b8b6cfe93e5cd3b6,outer_0,completed,selected,False
c167fee30078a6be28cd,outer_0,completed,selected,False
44fe702ee21e353a23b9,outer_0,completed,selected,True
950606910e7d4dafb3ea,outer_0,completed,selected,False
4394e9c39a3572564c82,outer_0,completed,selected,False
8a7a0ea1cc4ee428cf3a,outer_0,completed,selected,False
e7e953dc7b10073b5605,outer_0,completed,selected,False
4dec5598d655d7acdf97,outer_0,completed,selected,True
0f9f05e4fe22eb3ee700,outer_0,completed,selected,False
68580354e5144ef1dd46,outer_0,completed,selected,False
c4427fec6c51c99552d1,outer_0,completed,selected,False
3726147fdb3581d7a621,outer_0,completed,selected,False
e1df80e61420f0186f13,outer_0,completed,selected,False
e3a004e92368d0546cf2,outer_0,completed,selected,False
d5c578b6a876bab44f50,outer_0,completed,selected,False
83c6242d2df88f297292,outer_0,completed,selected,False
c8333b982d903608eca0,outer_0,completed,selected,False
7ce6b784155ee595c853,outer_0,completed,selected,False
b84d284eff85ab45d45b,outer_0,completed,selected,False
7bf3c07686d4ffa04fc0,outer_0,completed,selected,False
a535eb6c49e22f76e75e,outer_0,completed,selected,False
44aabafc8229235e609c,outer_0,completed,selected,False
c876e7b629376036a637,outer_0,completed,selected,False
026071fc4e76d9c91c7e,outer_0,completed,selected,False
2a3756ecf573ca5fb122,outer_0,completed,selected,False
b426a521f8ee659c4136,outer_0,completed,selected,False
c9fbd843b58d5b0ac58e,outer_0,completed,selected,False
2cc94b2b7728541f8861,outer_0,completed,selected,False
c4a259a72b484c35e21f,outer_0,completed,selected,False
61b96069cda3fc5d7af1,outer_0,completed,selected,True
231fa13466e8969f19db,outer_0,completed,selected,False
c8d0eb2d8197750d2791,outer_0,completed,selected,False
b5b2aa67bd8624ac5c2d,outer_0,completed,selected,False
a82b217d71ade5180a5f,outer_0,completed,selected,False
77bcbcf9c247415a6cef,outer_0,completed,selected,False
a5e299d9e5dfcafb19a2,outer_0,completed,selected,True
cfd347275ff40c458e05,outer_0,completed,selected,False
64e55696aaaf10847115,outer_0,completed,selected,False
becf7091bf2cfa7a5ec4,outer_0,completed,selected,False
2eab6eb436c3e259dd8d,outer_0,completed,selected,False
18c814cfb1f440d688f4,outer_0,completed,selected,False
42c6318158bf05f3bc60,outer_0,completed,selected,False
3d9dc3b8032cead14c80,outer_0,completed,selected,False
025b74b54e01e57dc2bb,outer_0,completed,selected,False
bdc3b74e17d971dd7fc1,outer_0,completed,selected,False
83af60abcd9088be2636,outer_0,completed,selected,False
69d4050e3444b11756f0,outer_0,completed,selected,False
3e8cd90ff912a0de928a,outer_0,completed,selected,False
a784c6d5e43b28edd180,outer_0,completed,selected,False
e789b3df26cc32278994,outer_0,completed,selected,False
31e86e2be58e4ac42917,outer_0,completed,selected,False
4d6fcf4fcb3c20a40e22,outer_0,completed,selected,False
0964387e0ed43e08b32d,outer_0,completed,selected,False
ebc2b4207a6f12fa7fff,outer_0,completed,selected,False
f305c400b21b5f99b142,outer_0,completed,selected,False
aef307f0c3cdb99cd16e,outer_0,completed,selected,False
7d02e72a7aaea690ef8e,outer_0,completed,selected,False
bab2489faf81150bbc97,outer_0,completed,selected,False
63a193024ae44ca1a318,outer_0,completed,selected,False
2f0f5d33c670f12fd459,outer_0,completed,selected,False
bc1ad8417be245ee2994,outer_0,completed,selected,False
58ccb15d2981076c4657,outer_0,completed,selected,False
8bfe03c9c0a5f883f5d1,outer_0,completed,selected,False
7c36f7414e884edd777c,outer_0,completed,selected,False
28eb6228b51d53a26cf8,outer_0,completed,selected,False
39a43ea69de3ebe87cee,outer_0,completed,selected,False
b91e221084680f0ac8f1,outer_0,completed,selected,False
77ea41007be7b6b45d11,outer_0,completed,selected,False
d57cab637c16f39bac00,outer_0,completed,selected,False
e0e6b498408facf92bd0,outer_0,completed,selected,False
9184cf2256d412945e81,outer_0,completed,selected,False
453a12ce73ca59a50cad,outer_0,completed,selected,False
ba98c2c5eb5925320c3e,outer_0,completed,selected,False
1c360e3ac398f525890e,outer_0,completed,selected,True
e6c5884177352ef9f219,outer_0,completed,selected,False
bd40ce56067b1a8f6742,outer_0,completed,selected,False
f464f9a0902538977266,outer_0,completed,selected,False
82905abdb34c762714a4,outer_0,completed,selected,False
9b2bee47698fb26fa450,outer_0,completed,selected,False
f44e75a0047d6dff868a,outer_0,completed,selected,False
f20286af171f312f20d6,outer_0,completed,selected,False
b23da4f9f2897f5547c1,outer_0,completed,selected,False
2d6ce6311cde8190d0e3,outer_0,completed,selected,False
ff84ddffe40ac9f70081,outer_0,completed,selected,False
077a00cecd82824b62aa,outer_0,completed,selected,False
2e36fd27ddc4e8f097f4,outer_0,completed,selected,False
bed84d540f9daf546754,outer_0,completed,selected,False
fda76e385a3900a5c26f,outer_0,completed,selected,False
28160c8dd80239d4c6e3,outer_0,completed,selected,True
b22ab8a1f5d705aab295,outer_0,completed,selected,False
a5f11799d424f1d5b54e,outer_0,completed,selected,True
e875d34f202aae8c7207,outer_0,completed,selected,False
2529d5d4a0dbf3e80daf,outer_0,completed,selected,False
e3111626d2dec47f0526,outer_0,completed,selected,False
70fa01ac459d75c29619,outer_0,completed,selected,False
1e695550f4e025f3eb4f,outer_0,completed,selected,False
661374271278d0161afd,outer_0,completed,selected,False
fbe191743b2e0c912be8,outer_0,completed,selected,False
148cc533345063ad8969,outer_0,completed,selected,False
bb263cad2fa0119d77a5,outer_0,completed,selected,False
6a24ee08890aaccbab59,outer_0,completed,selected,False
55f9f8d9c9c022bfebe4,outer_0,completed,selected,False
812c6b527d794408bcdb,outer_0,completed,selected,False
f3eb594a997b078698b3,outer_0,completed,selected,False
9aa6790f5a3b23f1765a,outer_0,completed,selected,False
6d20a174237811f45a41,outer_0,completed,selected,False
0ec31299915eed9b29d8,outer_0,completed,selected,False
56eb9b2b85fd78da45c3,outer_0,completed,selected,False
ea7076e922604044b04e,outer_0,completed,selected,False
d26597c18720f05a65ba,outer_0,completed,selected,False
f26d58ff1de0980d079c,outer_0,completed,selected,False
957a75f601886c95b208,outer_0,completed,selected,False
0a5a9941e80e602743d2,outer_0,completed,selected,False
85b925f1db4f91be1b58,outer_0,completed,selected,False
9923c8a3f770430b15e3,outer_0,completed,selected,False
8fc3418560bdf3745a14,outer_0,completed,selected,False
c21c2be21ec548eb4fac,outer_0,completed,selected,False
860d7a81829c6e86b6de,outer_0,completed,selected,False
a04d2c5b2d7acb49578d,outer_0,completed,selected,False
6da3b6ce1f4433c12b3c,outer_0,completed,selected,False
715bda1ebb2b66366b89,outer_0,completed,selected,False
a8aa5197aa4c95a022dd,outer_0,completed,selected,False
bcedb06af0f79240b29b,outer_0,completed,selected,False
26b49a8ac1e84a4a272c,outer_0,completed,selected,False
1deef501b37cfab3eb56,outer_0,completed,selected,False
d5741be687d9101e650f,outer_0,completed,selected,False
79254eb55d81ea0d9cd2,outer_0,completed,selected,False
98e5d7614f46da5c0ec1,outer_0,completed,selected,False
ccfb6ed40d3846a7f8de,outer_0,completed,selected,False
89a962e2a08c7d742887,outer_0,completed,selected,False
a01438858c24c2f6bf5e,outer_0,completed,selected,False
bad95bb6ca7fbad2c728,outer_0,completed,selected,False
0b37a8ceb7d47a636824,outer_0,completed,selected,True
ab5a7c5f754cbdcdd1db,outer_0,completed,selected,False
