sample_id,stage,group_id,fold,y_true,physics_oof,residual_target
93b717a33233dbfe4f46,A,CMP-training-148.csv,4,75.49515,76.09126955382162,-0.5961195538216231
8cadb673facd04f029a8,A,CMP-training-148.csv,4,78.15405,77.31404826203918,0.8400017379608187
484c2cbb0d10dbd3f2f4,A,CMP-training-148.csv,4,82.89015,85.21927711074878,-2.3291271107487717
a50156542e6bc297039e,A,CMP-training-148.csv,4,74.89275,76.11564389685157,-1.2228938968515592
3dd57d9fdd776e357eaf,A,CMP-training-149.csv,3,81.4992,95.87105236881527,-14.371852368815269
4d1dcf47544ed3a18630,A,CMP-training-134.csv,0,71.32785,81.07259333607088,-9.744743336070883
746b9119d87b4b60baa4,A,CMP-training-134.csv,0,78.6927,75.49799399797615,3.1947060020238496
57c7b26288f03d4156fa,A,CMP-training-134.csv,0,71.70675,79.00412121354039,-7.297371213540387
cdb40a2d284aab937c2b,A,CMP-training-134.csv,0,70.60155,76.34100208301408,-5.739452083014072
e436dc6eb9662fe21e56,A,CMP-training-134.csv,0,72.93855,78.15828887450193,-5.219738874501928
9353997bf3a32d372c6f,A,CMP-training-134.csv,0,74.2179,79.72051919680354,-5.502619196803536
9d6fb49e8976346448ec,A,CMP-training-134.csv,0,72.7047,66.85268721589662,5.85201278410338
16c49fe3d236e6dcac26,A,CMP-training-149.csv,3,77.07285,77.09345079269572,-0.02060079269571702
f26ac2a4e652fc070855,A,CMP-training-134.csv,0,80.0472,75.66418071474257,4.383019285257433
b76198fb59640e9e3832,A,CMP-training-134.csv,0,71.7519,76.6373777337087,-4.885477733708697
4ab46e1630113168c32e,A,CMP-training-134.csv,0,70.40445,76.02184634589537,-5.617396345895372
6a13da5084d0cc0c3e6e,A,CMP-training-149.csv,3,75.4695,76.76124058516463,-1.2917405851646322
aa5cc7417a905c44e9a2,A,CMP-training-149.csv,3,78.31545,81.8941705443086,-3.578720544308595
989124a7172ab0fd138e,A,CMP-training-134.csv,0,78.46065,72.26869450511965,6.191955494880347
ea1f4e2bad8dfa1feae6,A,CMP-training-149.csv,3,77.22525,77.275448253594,-0.05019825359400443
574d9b3aaacf15b93cc0,A,CMP-training-134.csv,0,69.8547,82.25772898721014,-12.40302898721015
5c3e9bc754a12caa93ce,A,CMP-training-134.csv,0,80.00865,77.23264789307751,2.7760021069224905
ce4dbbec0974444ce065,A,CMP-training-137.csv,4,83.41635,76.18896267061592,7.227387329384072
b2fc32040ad4b6c33230,A,CMP-training-137.csv,4,84.3666,77.36091836925536,7.005681630744647
7aea696afcfaa5dcede5,A,CMP-training-149.csv,3,78.7743,78.24003724180722,0.5342627581927815
dbf2a3c230857ee833a7,A,CMP-training-137.csv,4,71.1882,73.9473444965863,-2.759144496586302
166e44f9b38b62d74fa5,A,CMP-training-137.csv,4,80.0772,74.35625482629736,5.7209451737026455
5b062b60762c5c01fafc,A,CMP-training-134.csv,0,71.7375,76.11318193181614,-4.375681931816146
bb47175e2ac69dca9bab,A,CMP-training-145.csv,2,80.1117,75.1625218099034,4.949178190096603
c5519e689ae5f4dc784b,A,CMP-training-137.csv,4,81.0465,85.37400452172669,-4.327504521726695
c4ef5dd80c036fa027fb,A,CMP-training-137.csv,4,78.78465,83.04706942503348,-4.262419425033485
9fdefc302cca163e0dc7,A,CMP-training-137.csv,4,76.2177,82.98938432775815,-6.771684327758152
a440a46bd5430b5bd4a2,A,CMP-training-137.csv,4,83.76855,89.4525327797495,-5.683982779749499
a8ceb2a3f249ea509749,A,CMP-training-137.csv,4,77.8254,77.51441514145506,0.3109848585449413
0090890656ee8db757dc,A,CMP-training-137.csv,4,73.29225,76.1919006585349,-2.8996506585349096
9debc42b0a6a73c0496a,A,CMP-training-137.csv,4,78.66705,80.90584813116264,-2.238798131162639
0ae940c75df6c1099ab2,A,CMP-training-137.csv,4,82.707,84.58852809886626,-1.8815280988662693
cde083e87e86fb2b8789,A,CMP-training-137.csv,4,71.8506,75.20015545421886,-3.3495554542188586
05787eb282461d92d61e,A,CMP-training-137.csv,4,81.3804,81.94356515396684,-0.5631651539668496
7c025bfdc74d1256716f,A,CMP-training-134.csv,0,84.4605,82.90259412705618,1.5579058729438202
58d8ca6bf4678b30fa05,A,CMP-training-137.csv,4,81.9657,79.51038696503996,2.4553130349600423
c51065fb40cfb4d34b06,A,CMP-training-137.csv,4,75.52995,80.71038963868514,-5.180439638685144
4992110b4bd10ae36ec2,A,CMP-training-137.csv,4,79.01535,74.84394560351515,4.171404396484846
724ca1a1a15a9def7d28,A,CMP-training-134.csv,0,79.8369,77.20545757123517,2.631442428764828
1f1d8dd6091c70403666,A,CMP-training-137.csv,4,77.3766,75.02165597368237,2.354944026317625
dd5749638068ba99313b,A,CMP-training-137.csv,4,79.69305,81.74870438331409,-2.055654383314092
4ff6b138b24112ab8551,A,CMP-training-072.csv,3,64.04925,70.27167322140974,-6.222423221409741
1818e45ba019a75453f6,A,CMP-training-072.csv,3,65.13795,70.19752531894082,-5.059575318940816
1c73d15d659a1fc6c078,A,CMP-training-087.csv,2,77.03835,79.48058900170335,-2.4422390017033564
49dda8df40073a4b02f6,A,CMP-training-087.csv,2,77.08095,80.66075379073433,-3.5798037907343314
67447f788ed02751d0bb,A,CMP-training-087.csv,2,75.5517,73.22126310409,2.3304368959099975
9844155ff08dce109c32,A,CMP-training-087.csv,2,73.81275,80.04932170605223,-6.236571706052231
c7d7ecd298b903d9ae0c,A,CMP-training-087.csv,2,82.2507,74.58002326881302,7.670676731186973
c4a7365b054578be88b2,A,CMP-training-087.csv,2,70.49925,81.34384027234945,-10.84459027234945
ca80b67a59cf0bfeb6a9,A,CMP-training-087.csv,2,77.2362,79.19642149908196,-1.9602214990819675
460e20712c0730bc5c27,A,CMP-training-087.csv,2,79.0431,74.23913808656954,4.803961913430456
cdc324d89f6f41525876,A,CMP-training-087.csv,2,70.29945,74.98194994738334,-4.682499947383349
18f0d5c4998b1b711579,A,CMP-training-087.csv,2,81.24135,80.62763236723984,0.6137176327601566
15b6db5e8346be4e8ba4,A,CMP-training-087.csv,2,78.3813,72.57023881048595,5.811061189514049
9f9baddf7e6e1174af7c,A,CMP-training-087.csv,2,82.61265,74.61677620484438,7.995873795155617
1c5a78ca58406a28446f,A,CMP-training-087.csv,2,81.036,72.03159779306309,9.004402206936916
1e58bebb6cfe1a8fea51,A,CMP-training-137.csv,4,79.2927,77.2866041485956,2.006095851404396
cadfedde0f37af09bd8b,A,CMP-training-137.csv,4,79.2051,75.71198076191816,3.493119238081846
12884ecb936f72cda2d5,A,CMP-training-137.csv,4,82.87065,77.73369422901662,5.136955770983377
06a4dfbff4caba870ea2,A,CMP-training-137.csv,4,79.2699,77.30529801698754,1.9646019830124715
e6575335e2d5725af21a,A,CMP-training-137.csv,4,79.2996,76.39848171880581,2.9011182811941865
dc1a4dd998787d314c26,A,CMP-training-137.csv,4,80.27985,70.8754064801781,9.404443519821896
720c6bf3c1a4a585bcc6,A,CMP-training-087.csv,2,150.9171,118.49057767947595,32.42652232052406
e11e1ce6eede2fd4dc73,A,CMP-training-101.csv,1,148.01925,191.9780635964084,-43.95881359640839
2de784ff2c2e489233a4,A,CMP-training-087.csv,2,4202.11245,78.83823610906585,4123.274213890933
d60b24f42a865629392f,A,CMP-training-087.csv,2,155.0055,152.46786997503185,2.5376300249681663
84934d6b4db7a9fb1e42,A,CMP-training-101.csv,1,151.5783,152.75964337472502,-1.181343374725003
e373421de3fa377678f5,A,CMP-training-101.csv,1,153.7164,152.6314946497039,1.0849053502960828
9fb6cda25a201499ef5c,A,CMP-training-101.csv,1,161.06895,149.83545833117853,11.233491668821472
31640027af9e817ef346,A,CMP-training-101.csv,1,150.0105,193.34291506622338,-43.332415066223376
7d6a3c1a8b155bd55b51,A,CMP-training-101.csv,1,148.04655,191.91750821457535,-43.87095821457535
4bcf46862e6cc2007b97,A,CMP-training-101.csv,1,147.62355,71.68016628486207,75.94338371513793
dd4fcd5fe081e53ff3b6,A,CMP-training-101.csv,1,151.82085,124.64874296484571,27.172107035154298
2c576bc68d1b316117b2,A,CMP-training-087.csv,2,4182.41655,117.64494275991855,4064.7716072400813
bd23fbfa77123a96c177,A,CMP-training-087.csv,2,150.51855,90.53930525207248,59.979244747927524
42016882fbf1cf7fe1e0,A,CMP-training-087.csv,2,152.8344,82.20465909073732,70.62974090926267
1a1b0602c26beb89ae14,A,CMP-training-087.csv,2,4129.494,152.55958430277883,3976.934415697221
6e69310cdbfaeecb8c9f,A,CMP-training-072.csv,3,149.50665,99.76709637224793,49.73955362775207
463c63aa204169499b4e,A,CMP-training-072.csv,3,152.6787,114.64922256406948,38.02947743593052
a72088cc6750ee9acce5,A,CMP-training-072.csv,3,151.97205,163.08485132984913,-11.112801329849134
eae81cd3c4fff458bc78,A,CMP-training-072.csv,3,152.8923,82.51601309479629,70.37628690520371
b99f713dab5ef8052e5c,A,CMP-training-072.csv,3,151.2015,125.5462401880788,25.655259811921212
ae2575d351e4aca9152f,A,CMP-training-072.csv,3,150.5826,102.64291145790277,47.939688542097244
645b657a562636c2ba57,A,CMP-training-072.csv,3,148.36215,104.81268831436503,43.54946168563498
2c181a3965b4ca0855a8,A,CMP-training-072.csv,3,148.29135,161.5717947727641,-13.280444772764099
ff66ff9897b20fd5000a,A,CMP-training-072.csv,3,154.47525,78.60207824551246,75.87317175448753
077a12ae64b1141dc245,A,CMP-training-072.csv,3,149.43195,141.04570588907936,8.386244110920643
e906848098a3722fd1f6,A,CMP-training-072.csv,3,150.9006,88.02875257643441,62.87184742356558
f1db95fa71203a471519,A,CMP-training-072.csv,3,151.22625,164.07452679973383,-12.848276799733839
fd93a0e8f601dcd699f4,A,CMP-training-072.csv,3,151.81005,165.58881445902955,-13.77876445902956
5f114645663b5c02602d,A,CMP-training-072.csv,3,153.4002,91.03884432793281,62.361355672067205
b54734756f0204c9aecc,A,CMP-training-072.csv,3,154.2624,163.0015279050885,-8.73912790508848
c32b10ed44fdae7c5c27,A,CMP-training-072.csv,3,150.97425,162.8665416474958,-11.892291647495796
150fd4ad0a7318cffede,A,CMP-training-072.csv,3,153.7527,107.06596713598492,46.686732864015084
e8697465455ff7682aa2,A,CMP-training-072.csv,3,154.02675,162.8703647381669,-8.843614738166906
9ab2ad853957eefb72ec,A,CMP-training-101.csv,1,151.4508,83.99771517482137,67.45308482517862
56a6e64eaaeca159b532,A,CMP-training-115.csv,4,154.16415,143.73667251180788,10.427477488192125
574d6a9334cf5f307fca,A,CMP-training-115.csv,4,153.1476,152.31061506919465,0.8369849308053574
cd9f01489966caf1d4e0,A,CMP-training-115.csv,4,150.91545,86.74878364606036,64.16666635393963
6102fc80bf63fb3b7bc7,A,CMP-training-101.csv,1,154.55625,151.3392005519528,3.2170494480471916
7d778bb99f3549b3cc5e,A,CMP-training-101.csv,1,151.0689,193.2836104420574,-42.214710442057395
25a5ea8da1ee614469d8,A,CMP-training-101.csv,1,153.6759,152.6930926596113,0.9828073403887174
8b5cad545e6c9918fe21,A,CMP-training-101.csv,1,149.75625,192.3212792504096,-42.565029250409594
b47ef5b7a4947c8bcdd1,A,CMP-training-101.csv,1,149.64345,149.8187171351755,-0.17526713517548842
ddbb4897a8ac1ab9efbd,A,CMP-training-101.csv,1,147.05535,150.62438372537696,-3.569033725376954
71088f7791ffe1c0d1c9,A,CMP-training-101.csv,1,150.29145,149.9258187720885,0.36563122791150704
09f8fc2ec70a51a1f6ac,A,CMP-training-101.csv,1,149.6013,149.87696573853995,-0.27566573853994214
e93c8afb17a9d6f1ebda,A,CMP-training-101.csv,1,147.56805,149.7508073374028,-2.1827573374027907
f546b033b92cc9963a07,A,CMP-training-101.csv,1,147.64815,71.02894325792755,76.61920674207244
78d56107354a79152f2a,A,CMP-training-101.csv,1,147.64665,149.85776875195927,-2.211118751959276
dc49cfc1a3ee39ebf00e,A,CMP-training-101.csv,1,152.8851,86.01598847661766,66.86911152338233
5a15e989d485475cb08c,A,CMP-training-101.csv,1,152.5488,149.83955750925645,2.7092424907435486
82a15fffd0ce2d47c9dc,A,CMP-training-101.csv,1,150.5889,89.7309806558994,60.857919344100594
e3f6f743b2a0d1e2b432,A,CMP-training-115.csv,4,150.9303,152.44944945384543,-1.5191494538454435
55afca9d43b78202544d,A,CMP-training-101.csv,1,155.45445,109.7921110626432,45.66233893735681
d662e03e94f2d2f19e25,A,CMP-training-101.csv,1,149.76435,77.2771003528595,72.4872496471405
079db6d6a54d37c7aa0d,A,CMP-training-101.csv,1,151.95285,149.8336791598003,2.1191708401997005
c8a615e24c0e0b56274e,A,CMP-training-101.csv,1,146.96835,73.47730908157038,73.4910409184296
9b58edaab49c9fcd3658,A,CMP-training-101.csv,1,148.85355,150.35725136242615,-1.503701362426142
4d68dec2770ee4c254c4,A,CMP-training-101.csv,1,154.09125,154.95315037346285,-0.861900373462845
faa2a92e3d54367f8ae2,A,CMP-training-101.csv,1,152.08515,150.0758846168234,2.009265383176597
fd81f56e184c90038511,A,CMP-training-101.csv,1,149.47245,68.0518975151919,81.42055248480811
0496757b15f37cd88fc7,A,CMP-training-101.csv,1,149.97495,135.06320239090118,14.911747609098825
891a6e69e4461cfc28af,A,CMP-training-101.csv,1,145.7394,128.60247070133195,17.136929298668036
db78ddc119a55450fbee,A,CMP-training-101.csv,1,149.92395,149.62164533446995,0.30230466553004476
b3ef4961b92fffd1f83b,A,CMP-training-101.csv,1,149.8503,149.88017362987702,-0.029873629877016583
e5806d3627ce9ff244ab,A,CMP-training-134.csv,0,158.7663,91.4409071478079,67.3253928521921
c4b9c1349a47001c15d5,A,CMP-training-134.csv,0,147.7914,70.42628388276803,77.36511611723198
ec4f20187ff9dc5fa44f,A,CMP-training-134.csv,0,154.31715,153.3132544354569,1.003895564543086
ca84a4e2e2501ea92938,A,CMP-training-134.csv,0,153.28515,99.10770655234418,54.177443447655804
f9f678a89c308db21acc,A,CMP-training-148.csv,4,157.00575,120.0205677312159,36.9851822687841
ecf7d8cb3c136c1e4b2c,A,CMP-training-148.csv,4,153.6072,154.2739280619098,-0.6667280619097937
696ca1f99fb4b275e5f5,A,CMP-training-145.csv,2,152.68305,80.2205797168311,72.46247028316891
2b081f335e8e2134b787,A,CMP-training-148.csv,4,156.5634,143.57271428638862,12.990685713611384
7463a7df1863b80675d3,A,CMP-training-134.csv,0,147.5847,68.53557176538796,79.04912823461204
0d24074e4fe7edbbc1f2,A,CMP-training-134.csv,0,146.84295,69.47882798733384,77.36412201266616
cfdbe5dbbf299d54b181,A,CMP-training-148.csv,4,154.3845,88.48541036097754,65.89908963902246
837821850aa2fafbfb75,A,CMP-training-134.csv,0,149.19945,50.88932879323154,98.31012120676847
d9fbe2f3d9d142a0a785,A,CMP-training-148.csv,4,151.85055,81.6073273355035,70.2432226644965
2b5264b0af7894537701,A,CMP-training-137.csv,4,155.78985,110.23890313141004,45.55094686858996
e89d3d620b3a84a41e95,A,CMP-training-137.csv,4,154.2108,153.8356646185897,0.37513538141030267
0367165ba72dacdd939e,A,CMP-training-134.csv,0,153.57315,157.52993382413987,-3.956783824139876
8105b59e014fa13c4167,A,CMP-training-134.csv,0,152.2884,97.8870237340801,54.40137626591989
0aae7e22ad5e7af6fea7,A,CMP-training-134.csv,0,147.975,159.59395829103227,-11.618958291032271
3a48bc4d5bf64916dbed,A,CMP-training-134.csv,0,152.9673,113.61263489916968,39.35466510083032
98a5789c01a1c88bb858,A,CMP-training-134.csv,0,4326.15405,121.44821579252654,4204.705834207473
c010ebb45a245555c906,A,CMP-training-134.csv,0,142.38285,159.57233174544,-17.18948174544002
c615ed8540869bf763ea,A,CMP-training-134.csv,0,147.2622,160.60488676112874,-13.342686761128732
f63b22c3f3484e0c10a2,A,CMP-training-134.csv,0,150.79695,159.67394114157267,-8.87699114157266
ff2a2cfef8457c2e09b6,A,CMP-training-134.csv,0,147.56265,174.25418727620587,-26.691537276205878
6e22c8f4750ab1cabb0a,A,CMP-training-134.csv,0,153.32505,160.0385417621861,-6.713491762186095
02734d7cbf1070cd7441,A,CMP-training-134.csv,0,150.4917,143.5213325335145,6.970367466485499
6c88d768f5af5e948c87,A,CMP-training-134.csv,0,147.70725,81.72366835648224,65.98358164351775
b48b1f2532cb6f83547a,A,CMP-training-134.csv,0,146.2707,160.60428890626832,-14.333588906268318
2aa01f566f759ec68752,A,CMP-training-134.csv,0,148.0416,92.41972184654462,55.62187815345537
1444f238b3146661b7d3,A,CMP-training-134.csv,0,155.5752,203.32954949181016,-47.75434949181016
71094dd52afab663d8ef,A,CMP-training-133.csv,1,154.79505,87.2260152577992,67.5690347422008
4e4cdda9a8614436bbd0,A,CMP-training-133.csv,1,157.17945,146.13252917540106,11.046920824598942
1fb0e0bdb3a4caa69ed8,A,CMP-training-133.csv,1,153.5691,82.09842482285882,71.47067517714117
124d8145701e954b1987,A,CMP-training-137.csv,4,157.4319,153.8344770941366,3.597422905863425
f98977119e15104bd8d0,A,CMP-training-137.csv,4,153.12735,94.81566518864281,58.311684811357196
d0da2ec91ce83314dce2,A,CMP-training-134.csv,0,155.7486,164.36599747247232,-8.617397472472305
0dfc20200f64b1fd3bc9,A,CMP-training-134.csv,0,159.84915,177.89861945833985,-18.049469458339843
99275ba4419ee9ac7777,A,CMP-training-134.csv,0,157.90155,114.50128462479749,43.400265375202494
bb393ee9755bd8555b37,A,CMP-training-134.csv,0,160.8633,165.24342219570224,-4.380122195702228
9d910d410dc12e312822,A,CMP-training-134.csv,0,155.96205,164.2700006692732,-8.307950669273197
9a680da08c47f0cce843,A,CMP-training-133.csv,1,156.33555,81.33101777858394,75.00453222141607
8057ef80f65da28a25ad,A,CMP-training-133.csv,1,158.73885,106.91182449981801,51.827025500182
642dc51c5ab07767918e,A,CMP-training-134.csv,0,151.99035,94.39214212052076,57.59820787947925
8728ed6bce3c80ea37cc,A,CMP-training-169.csv,1,154.13565,155.3057445519045,-1.1700945519044978
aca62bf8faac832af3d9,A,CMP-training-134.csv,0,156.93165,103.51190628054522,53.41974371945477
cffce9daa2b8e9477323,A,CMP-training-134.csv,0,154.1364,92.31625232438016,61.82014767561985
b4155aece30233e1d5ed,A,CMP-training-134.csv,0,155.9178,87.35459323027004,68.56320676972996
1132f4156f827111728b,A,CMP-training-134.csv,0,157.59375,84.12907671874554,73.46467328125446
d6e70e849f1f69207304,A,CMP-training-166.csv,3,145.27995,115.56912451477622,29.710825485223793
ffa4fdca6ed57d7511d5,A,CMP-training-134.csv,0,152.20185,159.0210729637189,-6.819222963718886
4b981eecb202f448fcfe,A,CMP-training-134.csv,0,153.22305,158.62342514604072,-5.400375146040716
069bc23ef6035c9ec17d,A,CMP-training-134.csv,0,152.25345,122.07940318103816,30.174046818961827
7113e6896f1c7824ab55,A,CMP-training-167.csv,4,152.6031,90.98763569850817,61.61546430149184
f7cb44bb82f2475e4dc8,A,CMP-training-166.csv,3,148.4688,144.19999730064922,4.268802699350772
ee17015b752e32752692,A,CMP-training-171.csv,2,152.1099,171.69916896252943,-19.589268962529417
653013e308a8de7dfbae,A,CMP-training-166.csv,3,147.75465,80.41925686481792,67.33539313518207
cd92bd6c80037ba098c4,A,CMP-training-167.csv,4,154.8909,155.13293624306087,-0.24203624306088045
ee7a7e06b7c9448651bc,A,CMP-training-169.csv,1,144.68265,156.8340491265722,-12.151399126572215
6b6f77a9d074a05a7dd1,A,CMP-training-167.csv,4,150.2016,110.34762294675937,39.85397705324064
bae00ce684ed453a2c2b,A,CMP-training-167.csv,4,151.3467,155.4707138367585,-4.1240138367585075
54eca18e197e3157bee5,A,CMP-training-167.csv,4,149.9028,171.20809157275528,-21.305291572755266
56a5eeb6c2fa58d13afb,A,CMP-training-134.csv,0,153.5343,159.05963411877596,-5.525334118775959
4c1fe33cb3d132e8cb25,A,CMP-training-134.csv,0,144.85365,150.5934688103394,-5.739818810339415
662a67b76e242161f07a,A,CMP-training-134.csv,0,144.41715,106.15127776798403,38.265872232015965
e1b0a781e17b54b91ada,A,CMP-training-134.csv,0,151.17435,78.02811175485552,73.14623824514449
d0bd79be9d82b3867ed5,A,CMP-training-134.csv,0,153.8523,105.90647078615432,47.9458292138457
b3780863a96414cbaa5a,A,CMP-training-134.csv,0,149.4942,159.30933132421518,-9.815131324215173
44074a3d445e53fd55a5,A,CMP-training-134.csv,0,155.46525,160.05773283408192,-4.59248283408192
7d02782d14f3a5a80206,A,CMP-training-134.csv,0,149.62095,159.25607867998448,-9.63512867998449
545dd5c461c2d3d896a0,A,CMP-training-134.csv,0,153.3288,123.65417258901694,29.674627410983064
53376cca2095770643d5,A,CMP-training-134.csv,0,152.4831,78.53696346300676,73.94613653699325
6873cd3c5474b847d7a9,A,CMP-training-134.csv,0,157.05285,88.0204608572891,69.03238914271091
2b3f19bc892ebb58d193,A,CMP-training-134.csv,0,154.14795,159.55116406489162,-5.403214064891614
40f39bc8ee9bbd06742b,A,CMP-training-134.csv,0,154.76025,90.49648228906885,64.26376771093116
6bbce4b304423e538ad5,A,CMP-training-134.csv,0,154.9548,159.13123548127643,-4.176435481276428
090447a29db544a0760e,A,CMP-training-134.csv,0,155.68185,159.14221072130312,-3.4603607213031182
4df0e053252ff780dd75,A,CMP-training-172.csv,4,155.06985,139.32432406320757,15.745525936792433
d44c85d04e91538c513b,A,CMP-training-172.csv,4,153.14775,92.20757625583323,60.94017374416677
12ff7c625baa9d45030b,A,CMP-training-169.csv,1,154.6014,126.4293860225922,28.172013977407815
f8726b5770d320f66866,A,CMP-training-172.csv,4,154.3755,87.96337655201908,66.4121234479809
610d57ba49c6c283336b,A,CMP-training-172.csv,4,150.46965,170.63182245451034,-20.16217245451034
14e40083fd3bedb4a70e,A,CMP-training-175.csv,3,148.9098,147.4628762436948,1.446923756305182
1148db8c9700e408e88f,A,CMP-training-170.csv,1,158.02485,155.10189796157073,2.9229520384292584
bc21a923dea09aa48b9f,A,CMP-training-169.csv,1,151.9125,145.48302424431057,6.429475755689424
9bd8703eb02390aab159,A,CMP-training-175.csv,3,151.5633,93.37599196567797,58.18730803432203
61ff1eebc59f89575616,A,CMP-training-101.csv,1,76.7823,78.38916830869765,-1.606868308697642
a1c0c7bc9d164c836793,A,CMP-training-172.csv,4,77.9922,86.09508864965758,-8.102888649657586
4b009f9643bde5a1f62c,A,CMP-training-172.csv,4,76.8294,85.29086573777141,-8.461465737771405
9c0de4370cfe3d75bdbc,A,CMP-training-172.csv,4,80.43405,86.84637983013944,-6.412329830139441
8980919da8465016e4d8,A,CMP-training-172.csv,4,76.1862,93.76263054396614,-17.57643054396614
78cb164b39aab3853a65,A,CMP-training-172.csv,4,73.98945,78.94565603384292,-4.956206033842918
946b4f7bae6aac069302,A,CMP-training-101.csv,1,75.97005,69.59179681513021,6.378253184869791
936fcdb9fff8d1594643,A,CMP-training-101.csv,1,79.65045,81.486432831353,-1.8359828313529931
4df7631500e9ee5610b2,A,CMP-training-101.csv,1,72.1563,70.93623813653262,1.2200618634673788
a5e2e65857d2e2fae5a2,A,CMP-training-101.csv,1,76.23855,75.75789204232362,0.4806579576763852
8649c26e524a08f22d42,A,CMP-training-101.csv,1,64.7448,70.24790018357209,-5.503100183572087
604f3d45cbc8742fbe76,A,CMP-training-101.csv,1,75.5895,70.54208429880345,5.047415701196556
d38b677ffd60d07f8430,A,CMP-training-101.csv,1,74.394,72.91810707254183,1.475892927458176
43a1f8d7a77307c06d5d,A,CMP-training-101.csv,1,78.2805,77.82815903859647,0.45234096140353586
1b479c69893cf1eb8f76,A,CMP-training-137.csv,4,78.19155,75.5441551330188,2.6473948669812017
67837e17587222c6e801,A,CMP-training-137.csv,4,75.87015,82.57016654136048,-6.700016541360483
6b2a6d3a7f6d0bf8bfce,A,CMP-training-137.csv,4,81.3213,77.81879289191232,3.50250710808767
56827bb8a518e66142c1,A,CMP-training-137.csv,4,79.9104,86.70886772304921,-6.798467723049214
e9455f421023fbcf3b8e,A,CMP-training-137.csv,4,76.39095,81.67914805858032,-5.2881980585803205
18b6032a84dcdedb72e3,A,CMP-training-137.csv,4,74.82855,73.06037318594309,1.7681768140569147
3467b0482bb5a411d036,A,CMP-training-137.csv,4,79.21215,82.687610301674,-3.475460301674005
316439e3aa54e972e5d7,A,CMP-training-087.csv,2,83.36445,69.55240690744895,13.81204309255105
0d911dc5876d64315ab2,A,CMP-training-087.csv,2,81.7785,73.29399310274648,8.48450689725351
fc1f7f598876ee3796fd,A,CMP-training-087.csv,2,84.72675,73.7866148572767,10.940135142723292
6cf7a396c0d2acda6133,A,CMP-training-087.csv,2,84.9639,69.09561622661344,15.868283773386551
7d17016484107a91f038,A,CMP-training-087.csv,2,83.75475,70.65208840271914,13.102661597280857
ae01acbc2353602d8ae7,A,CMP-training-087.csv,2,77.8455,91.159356591657,-13.313856591657
a1afc1eef52bfecee113,A,CMP-training-087.csv,2,74.9115,80.75326504172924,-5.841765041729232
bcd497440511d1a05cfe,A,CMP-training-087.csv,2,74.4585,79.76336573206233,-5.304865732062325
76b6da53a416855e5df1,A,CMP-training-087.csv,2,78.51765,79.40647096569703,-0.8888209656970218
4ff37586c6c8ffad92ad,A,CMP-training-087.csv,2,82.21785,74.24330283072426,7.974547169275738
743e9e2b9a14d599701c,A,CMP-training-087.csv,2,73.4631,73.11487673541602,0.3482232645839787
444fa9f7c2b423bf8210,A,CMP-training-087.csv,2,83.15835,79.46795175314475,3.6903982468552528
97f628aa9110634911f7,A,CMP-training-087.csv,2,77.50935,73.01300362646475,4.496346373535246
f1b0f25693cf735a7f6d,A,CMP-training-087.csv,2,73.83915,86.80921898000425,-12.970068980004243
9ce580e46f16897b8625,A,CMP-training-087.csv,2,72.1308,76.87842365585476,-4.747623655854767
f35ccb7ccf33290118c2,A,CMP-training-087.csv,2,74.664,67.74000054459137,6.923999455408634
33e694020f195d19b2ad,A,CMP-training-087.csv,2,75.6558,72.54463249712822,3.11116750287178
bd65e450bee3d734c5ee,A,CMP-training-087.csv,2,71.643,75.40276949956045,-3.7597694995604485
c15560b98e20e870773f,A,CMP-training-087.csv,2,69.43905,74.25895995636651,-4.819909956366516
011fd4732dd77f6e6bb6,A,CMP-training-087.csv,2,69.64515,91.66765180294436,-22.02250180294436
a66d9d8c7461cc0ab4e0,A,CMP-training-087.csv,2,69.9084,72.3811153825389,-2.472715382538894
66f3447ff62942ce8431,A,CMP-training-087.csv,2,86.77335,76.719040770394,10.054309229605991
9c211efcaceb871fefdd,A,CMP-training-087.csv,2,83.10525,76.24294803431475,6.862301965685248
f769cdc6d0970adf0739,A,CMP-training-087.csv,2,86.8872,74.4632635522721,12.423936447727911
51b053c3683cb27b71df,A,CMP-training-118.csv,4,78.71865,80.65170213694661,-1.933052136946614
3f1f7b58581d01190688,A,CMP-training-101.csv,1,76.92135,77.32401975373162,-0.4026697537316153
1e67e796fe90f318f477,A,CMP-training-101.csv,1,73.6695,67.00602426795116,6.663475732048838
9babab9a52ff0fc5a9d8,A,CMP-training-101.csv,1,82.2705,76.52662809952746,5.743871900472541
1396673b502550c61f3c,A,CMP-training-115.csv,4,78.8223,83.59328959997318,-4.770989599973177
adaba3256c498177698a,A,CMP-training-115.csv,4,80.17725,76.00055252455704,4.176697475442964
ed6f17d3f2f173536881,A,CMP-training-101.csv,1,83.6112,75.95613733519733,7.655062664802671
fb220656294bd4c084da,A,CMP-training-101.csv,1,74.43165,77.4625898565003,-3.0309398565002965
feaa507b905db0d5070f,A,CMP-training-101.csv,1,74.1681,71.84434835761387,2.323751642386128
04d59a2514c150f15587,A,CMP-training-101.csv,1,83.5218,72.56006613120655,10.961733868793445
d9a439f2851605e53d6c,A,CMP-training-101.csv,1,82.89615,79.55820181111294,3.3379481888870686
3bbcef4146c09b634291,A,CMP-training-099.csv,1,74.62365,70.27770098867904,4.345949011320954
