sample_id,WAFER_ID,STAGE,group_id,source_files,chamber_route,start_timestamp,end_timestamp,split
dc3ff52d226cb1d0aefa,-877170330,A,CMP-training-000.csv,CMP-training-010.csv,4-5-6,481926174.333,481926542.333,calibration
1629729e0fe0c5fb0d32,-877170326,A,CMP-training-000.csv,CMP-training-010.csv,4-5-6,481925774.333,481926146.333,calibration
922be344129971de50c7,-877170322,A,CMP-training-000.csv,CMP-training-009.csv,4-5-6,481907625.333,481907990.333,calibration
890bda2cd26c56112984,-877170322,B,CMP-training-000.csv,CMP-training-011.csv,4-5-6,481957670.0,481958039.0,calibration
29f2b1d692273af97fc0,-877170314,B,CMP-training-000.csv,CMP-training-012.csv,4-5-6,481987105.0,481987477.667,calibration
a1d181db38599ffc4359,-877170272,A,CMP-training-000.csv,CMP-training-010.csv,4-5-6,481944208.0,481944575.0,calibration
86db30e35a0ce85b6ed6,-877170268,A,CMP-training-000.csv,CMP-training-008.csv,4-5-6,481867055.333,481867421.333,calibration
adfeaaec868f9d11d4c4,-877170268,B,CMP-training-000.csv,CMP-training-010.csv,4-5-6,481943809.0,481944176.333,calibration
4abc8298bb50038dc92b,-877170264,A,CMP-training-000.csv,CMP-training-009.csv,4-5-6,481911987.0,481912357.0,calibration
3b3a53146ff566af5f7f,-877170264,B,CMP-training-000.csv,CMP-training-011.csv,4-5-6,481967241.667,481967603.667,calibration
8754fc601ed76c81ca24,-877170260,A,CMP-training-000.csv,CMP-training-010.csv,4-5-6,481922313.333,481922686.0,calibration
e561bd23db390378bee2,-875170112,B,CMP-training-000.csv,CMP-training-002.csv,4-5-6,481695683.667,481696073.667,calibration
1ac8326c8db4c91be72f,-875170052,B,CMP-training-000.csv,CMP-training-001.csv,4-5-6,481661840.667,481662216.667,calibration
d431b83c68b38d11a665,-873170366,A,CMP-training-000.csv,CMP-training-002.csv,4-5-6,481696300.333,481696674.667,calibration
aede433804b64a18412d,-873170366,B,CMP-training-000.csv,CMP-training-003.csv,4-5-6,481736799.667,481737181.333,calibration
f5f6fdd193983f3f8ecf,-873170362,B,CMP-training-000.csv,CMP-training-004.csv,4-5-6,481749057.0,481749441.333,calibration
35be7ae96caebd3f8300,-873170354,A,CMP-training-000.csv,CMP-training-002.csv,4-5-6,481693483.667,481694708.333,calibration
f2e5d88ece8b3eedfce3,-873170354,B,CMP-training-000.csv,CMP-training-003.csv,4-5-6,481733650.333,481734024.667,calibration
b718604e2c640dea31a4,-873170346,A,CMP-training-000.csv,CMP-training-002.csv,4-5-6,481697003.667,481697374.667,calibration
63ba871fc9fe944f0869,-873170342,B,CMP-training-000.csv,CMP-training-002.csv,4-5-6,481697820.667,481698202.667,calibration
dc69701edc52194df999,-873170338,A,CMP-training-000.csv,CMP-training-002.csv,4-5-6,481709562.333,481709937.0,calibration
7ee82e5bf278b2c022c4,-873170334,A,CMP-training-000.csv,CMP-training-004.csv,4-5-6,481750194.0,481750556.0,calibration
5156ea8b50ec183daa62,-873170318,A,CMP-training-000.csv,CMP-training-002.csv,4-5-6,481698806.333,481699167.667,calibration
849539601ba6b19ebefe,-873170318,B,CMP-training-000.csv,CMP-training-003.csv,4-5-6,481733852.0,481734222.333,calibration
6c9290b08f3a0c0527d9,-873170306,A,CMP-training-000.csv,CMP-training-003.csv,4-5-6,481734707.333,481735077.333,calibration
9cee72fb44a3445f1d9a,-873170306,B,CMP-training-000.csv,CMP-training-004.csv,4-5-6,481757543.333,481757916.333,calibration
331848a62a8fa856e1d5,-873170272,A,CMP-training-000.csv,CMP-training-001.csv,4-5-6,481662779.667,481663145.333,calibration
8ba6778e1c3d41bb7abe,-873170272,B,CMP-training-000.csv,CMP-training-002.csv,4-5-6,481695903.333,481696285.333,calibration
f78ed3d20c9b90c5f940,-873170256,B,CMP-training-000.csv,CMP-training-001.csv,4-5-6,481677098.667,481677483.333,calibration
98ced23d7983859e0643,-873170248,A,CMP-training-000.csv,CMP-training-000.csv,4-5-6,481656757.667,481657131.333,calibration
b5a56f1b24b1ffe1b9c3,-873170248,B,CMP-training-000.csv,CMP-training-002.csv,4-5-6,481698033.333,481698411.667,calibration
b5b29876bfdd19f50eaa,-873170244,B,CMP-training-000.csv,CMP-training-002.csv,4-5-6,481707128.667,481707521.333,calibration
a19f5296b00f5e9e5790,29494096,A,CMP-training-172.csv,CMP-training-179.csv,4-5-6,487104991.333,487105349.333,train
d5c578b6a876bab44f50,29494096,B,CMP-training-172.csv,CMP-training-181.csv,4-5-6,487163445.667,487163799.667,train
bca21197efa01107f8e6,29494108,A,CMP-training-172.csv,CMP-training-178.csv,4-5-6,487091457.333,487091810.333,train
83c6242d2df88f297292,29494108,B,CMP-training-172.csv,CMP-training-180.csv,4-5-6,487140601.667,487140955.667,train
fc7619eda3203e2c8268,29494116,A,CMP-training-172.csv,CMP-training-179.csv,4-5-6,487105180.333,487105536.333,train
c8333b982d903608eca0,29494116,B,CMP-training-172.csv,CMP-training-180.csv,4-5-6,487146664.0,487147023.667,train
7ce6b784155ee595c853,29494128,B,CMP-training-172.csv,CMP-training-181.csv,4-5-6,487163258.0,487163614.0,train
54c09a4995be208bf201,29494136,A,CMP-training-172.csv,CMP-training-179.csv,4-5-6,487109957.667,487110315.667,train
b84d284eff85ab45d45b,29494136,B,CMP-training-172.csv,CMP-training-181.csv,4-5-6,487160817.0,487161176.0,train
7bf3c07686d4ffa04fc0,29494140,B,CMP-training-172.csv,CMP-training-181.csv,4-5-6,487184757.667,487185114.0,train
178a1c002da8d158274d,29494154,A,CMP-training-182.csv,CMP-training-182.csv,4-5-6,487208330.333,487208678.333,train
b83fd1ebc6cb05ea1ba2,29494154,B,CMP-training-182.csv,CMP-training-184.csv,4-5-6,487267659.333,487268023.333,train
a272110237de0f485905,29494162,A,CMP-training-172.csv,CMP-training-180.csv,4-5-6,487140242.667,487140579.667,train
d85a92240aeb0a22834c,29494170,A,CMP-training-172.csv,CMP-training-179.csv,4-5-6,487110334.667,487110691.667,train
a535eb6c49e22f76e75e,29494170,B,CMP-training-172.csv,CMP-training-181.csv,4-5-6,487178587.0,487178948.0,train
d3619771da7ce9ac734a,31494168,A,CMP-training-182.csv,CMP-training-182.csv,4-5-6,487209991.333,487210346.333,train
e0015240e4f54175ce77,31494172,B,CMP-training-182.csv,CMP-training-182.csv,4-5-6,487204216.333,487204589.333,train
70cf604ff6082b6aa894,31494350,A,CMP-training-182.csv,CMP-training-184.csv,4-5-6,487266228.333,487267066.333,train
4aca41df79afcd61ba2d,31494354,A,CMP-training-183.csv,CMP-training-183.csv,4-5-6,487216235.333,487216592.333,train
4d2b4d2471bcdf76ef16,31494362,A,CMP-training-182.csv,CMP-training-182.csv,4-5-6,487210364.333,487210720.333,train
b9234b78b40af45efcd3,31494370,A,CMP-training-182.csv,CMP-training-182.csv,4-5-6,487210176.333,487210533.333,train
cdd9dabf076957def2dc,31494374,A,CMP-training-182.csv,CMP-training-182.csv,4-5-6,487209615.333,487209975.333,train
9a4f6dd6f48e408fe5da,31494378,A,CMP-training-182.csv,CMP-training-182.csv,4-5-6,487210552.667,487210905.667,train
265a6e28d72126817e94,33494116,A,CMP-training-182.csv,CMP-training-182.csv,4-5-6,487213855.333,487214213.333,train
7c0f8fa7d25069cce2f4,33494120,A,CMP-training-183.csv,CMP-training-183.csv,4-5-6,487218948.333,487219292.333,train
f206532a18f65c339340,33494136,A,CMP-training-182.csv,CMP-training-184.csv,4-5-6,487263483.333,487264169.333,train
861f156ee6accea60cc5,33494140,B,CMP-training-182.csv,CMP-training-184.csv,4-5-6,487267851.333,487268210.333,train
78050b35d90ded2eb711,33494166,A,CMP-training-182.csv,CMP-training-184.csv,4-5-6,487263292.0,487263653.333,train
4453ac0b391bb2a19a3f,35494162,A,CMP-training-182.csv,CMP-training-184.csv,4-5-6,487266405.333,487267164.667,train
acd990997a27f4366f07,35494392,A,CMP-training-182.csv,CMP-training-184.csv,4-5-6,487263665.333,487264269.333,train
44aabafc8229235e609c,37494370,B,CMP-training-172.csv,CMP-training-176.csv,4-5-6,487020672.0,487021029.0,train
c876e7b629376036a637,37494378,B,CMP-training-172.csv,CMP-training-174.csv,4-5-6,486964081.0,486964442.0,train
00c5947959dc851f78a8,37494386,A,CMP-training-172.csv,CMP-training-172.csv,4-5-6,486913466.0,486913823.667,train
026071fc4e76d9c91c7e,37494386,B,CMP-training-172.csv,CMP-training-174.csv,4-5-6,486964275.0,486964632.333,train
2a3756ecf573ca5fb122,37494400,B,CMP-training-172.csv,CMP-training-174.csv,4-5-6,486961880.333,486962236.333,train
39bc3416eb7ca8ed7e20,37494408,A,CMP-training-172.csv,CMP-training-172.csv,4-5-6,486915311.0,486915670.0,train
b426a521f8ee659c4136,37494416,B,CMP-training-172.csv,CMP-training-176.csv,4-5-6,487028859.333,487029215.333,train
fa25977b66243f6cfab1,37494420,A,CMP-training-172.csv,CMP-training-173.csv,4-5-6,486944770.333,486945130.333,train
c9fbd843b58d5b0ac58e,37494420,B,CMP-training-172.csv,CMP-training-176.csv,4-5-6,487020480.0,487020839.0,train
9936e85984772008ce7e,37494428,A,CMP-training-172.csv,CMP-training-172.csv,4-5-6,486913655.0,486914004.667,train
2cc94b2b7728541f8861,37494428,B,CMP-training-172.csv,CMP-training-174.csv,4-5-6,486958683.333,486959038.333,train
df196a7fe3ca0e4d5ed0,37494432,A,CMP-training-172.csv,CMP-training-173.csv,4-5-6,486936181.333,486936540.333,train
8a817b046c8dc3fd2577,37494444,A,CMP-training-172.csv,CMP-training-174.csv,4-5-6,486957141.333,486957501.333,train
c4a259a72b484c35e21f,37494444,B,CMP-training-172.csv,CMP-training-177.csv,4-5-6,487045335.333,487045693.333,train
61b96069cda3fc5d7af1,39494146,B,CMP-training-172.csv,CMP-training-177.csv,4-5-6,487044341.333,487044924.333,train
816be3b5d33120eb01b8,39494162,A,CMP-training-172.csv,CMP-training-174.csv,4-5-6,486971146.0,486971498.0,train
231fa13466e8969f19db,39494162,B,CMP-training-172.csv,CMP-training-176.csv,4-5-6,487042082.0,487042441.333,train
db0c15a9ac20f98ef0b4,39494170,A,CMP-training-172.csv,CMP-training-174.csv,4-5-6,486972030.0,486972384.0,train
c8d0eb2d8197750d2791,39494170,B,CMP-training-172.csv,CMP-training-177.csv,4-5-6,487046472.333,487046837.333,train
b5b2aa67bd8624ac5c2d,39494174,B,CMP-training-172.csv,CMP-training-177.csv,4-5-6,487044779.333,487045143.333,train
a82b217d71ade5180a5f,39494182,B,CMP-training-172.csv,CMP-training-177.csv,4-5-6,487044964.333,487045314.333,train
1f7bcb13f2e5195766b5,39494368,A,CMP-training-172.csv,CMP-training-173.csv,4-5-6,486938661.333,486939017.333,train
9fcdfd7c7f13ac41b641,39494376,A,CMP-training-172.csv,CMP-training-173.csv,4-5-6,486944962.333,486945320.333,train
77bcbcf9c247415a6cef,39494376,B,CMP-training-172.csv,CMP-training-176.csv,4-5-6,487029048.0,487029404.333,train
f8cc4809884e6953b099,39494380,A,CMP-training-172.csv,CMP-training-173.csv,4-5-6,486942084.333,486942439.333,train
35ea65b2794aeaa50a50,39494388,A,CMP-training-172.csv,CMP-training-173.csv,4-5-6,486938470.333,486938829.333,train
a5e299d9e5dfcafb19a2,41494386,B,CMP-training-172.csv,CMP-training-178.csv,4-5-6,487084453.333,487085997.333,train
7bbdfd3b5e1ff3695dcb,41494394,A,CMP-training-175.csv,CMP-training-175.csv,4-5-6,486995597.667,486995957.333,train
cfd347275ff40c458e05,41494398,B,CMP-training-172.csv,CMP-training-177.csv,4-5-6,487045145.333,487045503.333,train
c43eee9c1513300c7df1,41494428,A,CMP-training-172.csv,CMP-training-176.csv,4-5-6,487027684.333,487028036.667,train
64e55696aaaf10847115,41494444,B,CMP-training-172.csv,CMP-training-181.csv,4-5-6,487167961.667,487168317.0,train
0e8a849bf0a9d9e92688,41494452,A,CMP-training-172.csv,CMP-training-177.csv,4-5-6,487062756.667,487063117.333,train
becf7091bf2cfa7a5ec4,41494452,B,CMP-training-172.csv,CMP-training-181.csv,4-5-6,487161006.0,487161360.667,train
2eab6eb436c3e259dd8d,41494456,B,CMP-training-172.csv,CMP-training-180.csv,4-5-6,487140412.0,487140770.667,train
18c814cfb1f440d688f4,43494150,B,CMP-training-172.csv,CMP-training-179.csv,4-5-6,487113479.667,487113832.667,train
42c6318158bf05f3bc60,43494158,B,CMP-training-172.csv,CMP-training-180.csv,4-5-6,487147043.667,487147396.667,train
ac0edad43c4f807fa602,43494166,A,CMP-training-172.csv,CMP-training-178.csv,4-5-6,487082494.333,487082852.333,train
98e7a3a7a7e17d8d0060,43494170,A,CMP-training-172.csv,CMP-training-178.csv,4-5-6,487091079.333,487091435.333,train
3d9dc3b8032cead14c80,43494170,B,CMP-training-172.csv,CMP-training-180.csv,4-5-6,487146281.667,487146644.667,train
f780fd5637561a3c3d16,43494178,A,CMP-training-172.csv,CMP-training-177.csv,4-5-6,487063320.333,487063674.667,train
025b74b54e01e57dc2bb,43494178,B,CMP-training-172.csv,CMP-training-179.csv,4-5-6,487116162.0,487116516.0,train
968ad2ee7f690e2b5339,43494194,A,CMP-training-172.csv,CMP-training-178.csv,4-5-6,487082872.0,487083229.333,train
bdc3b74e17d971dd7fc1,43494198,B,CMP-training-172.csv,CMP-training-181.csv,4-5-6,487160439.667,487160800.667,train
b2626c7857633e40d700,43494206,A,CMP-training-172.csv,CMP-training-179.csv,4-5-6,487110146.667,487110504.667,train
83af60abcd9088be2636,43494206,B,CMP-training-172.csv,CMP-training-181.csv,4-5-6,487160629.667,487160985.0,train
df3f8488077b3af474fd,43494368,A,CMP-training-172.csv,CMP-training-179.csv,4-5-6,487110522.667,487110878.667,train
69d4050e3444b11756f0,43494392,B,CMP-training-172.csv,CMP-training-179.csv,4-5-6,487116670.667,487117029.667,train
f160cafb614f8a2d1392,319446604,A,CMP-training-020.csv,CMP-training-021.csv,1-2-3,482307537.0,482307830.667,test
ad6de2d08ea5b9c1f21e,319446612,A,CMP-training-020.csv,CMP-training-027.csv,1-2-3,482485111.0,482485411.333,test
e4882da171eb2895f32b,319446616,A,CMP-training-020.csv,CMP-training-023.csv,1-2-3,482375772.0,482376065.333,test
709ff2ea49fe5500be3a,319446628,A,CMP-training-029.csv,CMP-training-029.csv,1-2-3,482548221.333,482548523.667,train
d9cca12d00dba90697eb,319446648,A,CMP-training-029.csv,CMP-training-030.csv,1-2-3,482557227.667,482557530.667,train
69de9fc8f280e41a1980,321446688,A,CMP-training-014.csv,CMP-training-015.csv,1-2-3,482136019.667,482136311.667,train
2d348c29108d66b3a81e,321446716,A,CMP-training-018.csv,CMP-training-018.csv,1-2-3,482226100.667,482226400.0,train
4714477e94de29e4d56e,321446850,A,CMP-training-020.csv,CMP-training-023.csv,1-2-3,482361671.333,482361962.667,test
a72ea64e83527065c982,321446858,A,CMP-training-014.csv,CMP-training-017.csv,1-2-3,482202697.333,482202989.333,train
91b2e4c6729efe49cad5,321446862,A,CMP-training-014.csv,CMP-training-017.csv,1-2-3,482198656.667,482198942.333,train
a173916dd2535b568526,321446870,A,CMP-training-029.csv,CMP-training-030.csv,1-2-3,482573840.333,482574149.333,train
ea3ea2e2970bf6f19de7,321446874,A,CMP-training-014.csv,CMP-training-017.csv,1-2-3,482202534.333,482202836.333,train
c140680ceb7dfee0b7d8,321446878,A,CMP-training-019.csv,CMP-training-019.csv,1-2-3,482243166.667,482243466.0,train
9bbfe52b8cad151c51a0,323446592,A,CMP-training-059.csv,CMP-training-059.csv,1-2-3,483402986.667,483403282.0,train
3bc9a5d16b24986c272b,323446596,A,CMP-training-059.csv,CMP-training-059.csv,1-2-3,483401660.0,483401964.0,train
a5164bdf066dc3f4b8bc,323446600,A,CMP-training-059.csv,CMP-training-059.csv,1-2-3,483406219.667,483406963.667,train
cc1c7e7bb3453f332aef,323446604,A,CMP-training-059.csv,CMP-training-059.csv,1-2-3,483402829.333,483403124.0,train
232b5dc71fe20c6e2285,323446608,A,CMP-training-058.csv,CMP-training-060.csv,1-2-3,483434311.0,483434612.333,train
be9e0747a046cfd72627,323446612,A,CMP-training-058.csv,CMP-training-060.csv,1-2-3,483435746.333,483436042.333,train
2c3474d0bb09c8f320e1,323446616,A,CMP-training-059.csv,CMP-training-061.csv,1-2-3,483449215.667,483449518.667,train
485553f4b7e85a826673,323446620,A,CMP-training-058.csv,CMP-training-060.csv,1-2-3,483438221.333,483438521.0,train
303d456bd75b11c695e3,323446628,A,CMP-training-058.csv,CMP-training-060.csv,1-2-3,483435584.333,483435886.333,train
f516c38f59228d1cd1f4,323446636,A,CMP-training-059.csv,CMP-training-061.csv,1-2-3,483463417.0,483463710.667,train
af31252908d103285e3b,323446644,A,CMP-training-058.csv,CMP-training-060.csv,1-2-3,483436205.667,483436494.667,train
6e763d77037bc6feb98e,323446690,A,CMP-training-058.csv,CMP-training-060.csv,1-2-3,483436053.667,483436345.0,train
fe7013a567b636dd3e85,323446702,A,CMP-training-062.csv,CMP-training-064.csv,1-2-3,483600882.667,483601172.667,validation
926340eee6b17681b621,325446696,A,CMP-training-053.csv,CMP-training-053.csv,1-2-3,483224827.333,483225128.333,train
4c335302d1bf52e2483d,325446704,A,CMP-training-051.csv,CMP-training-052.csv,1-2-3,483212840.667,483213127.0,train
9ea6e2d6c5dfa571391a,325446708,A,CMP-training-053.csv,CMP-training-053.csv,1-2-3,483224988.333,483225283.333,train
09e77db79fe075729c6a,325446716,A,CMP-training-053.csv,CMP-training-054.csv,1-2-3,483261934.333,483262221.333,train
64573da3c014908637ad,325446850,A,CMP-training-057.csv,CMP-training-057.csv,1-2-3,483338997.0,483339300.667,train
c98729cc188bf8fecf79,325446858,A,CMP-training-058.csv,CMP-training-060.csv,1-2-3,483427087.333,483427392.333,train
076e30e0620239cf6938,325446862,A,CMP-training-059.csv,CMP-training-059.csv,1-2-3,483402661.667,483402966.667,train
d1edfb07cb07ca1aa5f6,325446866,A,CMP-training-056.csv,CMP-training-056.csv,1-2-3,483317017.667,483317316.667,train
0bc725c714ad1721e4c3,325446870,A,CMP-training-053.csv,CMP-training-054.csv,1-2-3,483254895.0,483255193.0,train
5a86ebac74ea872e7212,325446890,A,CMP-training-057.csv,CMP-training-057.csv,1-2-3,483356910.667,483357204.0,train
09c5b4784df30aa69840,325446902,A,CMP-training-057.csv,CMP-training-057.csv,1-2-3,483356750.0,483357051.0,train
7b1c47765cf45f19354b,325446910,A,CMP-training-056.csv,CMP-training-056.csv,1-2-3,483316859.0,483317159.667,train
753519206c6ace8cb4f2,327446592,A,CMP-training-000.csv,CMP-training-011.csv,1-2-3,481948150.0,481948447.667,calibration
5562499b641799ab7cbf,327446596,A,CMP-training-000.csv,CMP-training-011.csv,1-2-3,481947829.0,481948137.0,calibration
5e1077bbc2eb3af2bce1,327446604,A,CMP-training-000.csv,CMP-training-011.csv,1-2-3,481947993.0,481948291.667,calibration
e7266baa7d644aad6d4b,327446608,A,CMP-training-000.csv,CMP-training-008.csv,1-2-3,481868821.0,481869117.333,calibration
6a7ef087155f7c7b2dd7,327446612,A,CMP-training-000.csv,CMP-training-008.csv,1-2-3,481868655.333,481868961.333,calibration
02baed5ef02aaccba791,327446616,A,CMP-training-000.csv,CMP-training-009.csv,1-2-3,481893540.667,481893844.667,calibration
60d2484774ad6ee0e902,327446640,A,CMP-training-014.csv,CMP-training-015.csv,1-2-3,482129212.667,482129511.667,train
0df5f5e814a00340b59e,327446644,A,CMP-training-000.csv,CMP-training-010.csv,1-2-3,481939528.0,481939820.333,calibration
5ddb1de8cc3645ec9366,327446648,A,CMP-training-000.csv,CMP-training-010.csv,1-2-3,481939680.0,481939978.667,calibration
584c47a8018f515fa33a,327446690,A,CMP-training-000.csv,CMP-training-009.csv,1-2-3,481893862.667,481894160.667,calibration
83239fd4a5f485c8b414,327446706,A,CMP-training-000.csv,CMP-training-008.csv,1-2-3,481866533.667,481866827.333,calibration
bd0dd8d3b8c2336c41ac,327446710,A,CMP-training-000.csv,CMP-training-007.csv,1-2-3,481857505.0,481857798.667,calibration
85dd5eea159e4083856a,327446714,A,CMP-training-000.csv,CMP-training-007.csv,1-2-3,481842254.667,481842545.333,calibration
1b632f79cdf34336102c,327446718,A,CMP-training-000.csv,CMP-training-007.csv,1-2-3,481842404.333,481842703.0,calibration
c7b74edf5ce87398abba,329446692,A,CMP-training-000.csv,CMP-training-002.csv,1-2-3,481694538.0,481694825.667,calibration
dcca3a86574439567516,329446704,A,CMP-training-000.csv,CMP-training-003.csv,1-2-3,481717606.333,481717897.0,calibration
2d9c809ebe1b670aa2d1,329446708,A,CMP-training-000.csv,CMP-training-002.csv,1-2-3,481701521.667,481701812.0,calibration
925307cac0e796be78da,329446712,A,CMP-training-000.csv,CMP-training-002.csv,1-2-3,481690645.0,481690950.0,calibration
86ac239e77795e929604,329446850,A,CMP-training-000.csv,CMP-training-003.csv,1-2-3,481718964.0,481719248.667,calibration
0115301c9e660b8ffa1e,329446854,A,CMP-training-000.csv,CMP-training-005.csv,1-2-3,481788460.0,481788763.0,calibration
7bda927c513341193d91,329446858,A,CMP-training-000.csv,CMP-training-003.csv,1-2-3,481742206.333,481742513.667,calibration
f7577526d5ae0dc9edef,329446866,A,CMP-training-000.csv,CMP-training-004.csv,1-2-3,481749727.0,481750022.0,calibration
492e86711e0d37f5d1a2,329446870,A,CMP-training-000.csv,CMP-training-004.csv,1-2-3,481749565.333,481749872.0,calibration
b54cc4192e8c5f3e43dc,329446874,A,CMP-training-000.csv,CMP-training-003.csv,1-2-3,481719132.667,481719416.667,calibration
826616f1d294a4657f5c,329446878,A,CMP-training-000.csv,CMP-training-004.csv,1-2-3,481750036.0,481750336.0,calibration
e4d3cd5696ad20c15da5,329446886,A,CMP-training-000.csv,CMP-training-007.csv,1-2-3,481842718.333,481843021.333,calibration
476302e46c75e9e08aff,329446898,A,CMP-training-000.csv,CMP-training-007.csv,1-2-3,481842562.333,481842863.0,calibration
812038f79990351cb0f0,329446902,A,CMP-training-000.csv,CMP-training-004.csv,1-2-3,481749879.667,481750176.333,calibration
4e78c040d91b09dda2d7,329446906,A,CMP-training-000.csv,CMP-training-007.csv,1-2-3,481845196.667,481845487.667,calibration
e861f68ddc022843668e,329446910,A,CMP-training-000.csv,CMP-training-007.csv,1-2-3,481845023.667,481845338.667,calibration
6494fc3cf5b93ed9b5de,331446628,A,CMP-training-014.csv,CMP-training-015.csv,1-2-3,482135862.667,482136158.0,train
063fd4a23973bacf6eef,331446632,A,CMP-training-014.csv,CMP-training-015.csv,1-2-3,482129841.667,482130135.667,train
66b2a87432bb55c468c4,331446658,A,CMP-training-014.csv,CMP-training-017.csv,1-2-3,482195342.333,482195627.333,train
02b76efb9a7a4d7afbf7,331446662,A,CMP-training-014.csv,CMP-training-014.csv,1-2-3,482112289.333,482112587.333,train
7202e67bfa940169aac5,331446670,A,CMP-training-014.csv,CMP-training-014.csv,1-2-3,482116214.0,482116521.0,train
a50b209d91552b58d817,333446656,A,CMP-training-000.csv,CMP-training-012.csv,1-2-3,481992152.667,481992463.667,calibration
8384724cf0d84047be18,333446660,A,CMP-training-014.csv,CMP-training-017.csv,1-2-3,482180717.0,482181025.667,train
876536c11a353c413eff,333446668,A,CMP-training-013.csv,CMP-training-013.csv,1-2-3,482011505.667,482011800.333,train
f107c808ead4ae246977,333446672,A,CMP-training-014.csv,CMP-training-015.csv,1-2-3,482135706.667,482136000.667,train
299f33c93993fe0b7b68,333446858,A,CMP-training-014.csv,CMP-training-014.csv,1-2-3,482112611.0,482112909.0,train
d4f94019a805b81de393,333446862,A,CMP-training-014.csv,CMP-training-015.csv,1-2-3,482129684.667,482129981.667,train
0bda1f57a8c008f047c1,333446882,A,CMP-training-014.csv,CMP-training-015.csv,1-2-3,482129370.667,482129672.667,train
ba1d62e7d5e360f58b1e,333446910,A,CMP-training-020.csv,CMP-training-021.csv,1-2-3,482304919.667,482305207.0,test
f700c66441a378bc5a3f,343446890,A,CMP-training-062.csv,CMP-training-064.csv,1-2-3,483597528.0,483597827.0,validation
81d842d768a462df986e,343446894,A,CMP-training-062.csv,CMP-training-064.csv,1-2-3,483597834.667,483598126.0,validation
6bab874de7d745e7c7dd,343446912,A,CMP-training-062.csv,CMP-training-064.csv,1-2-3,483598708.667,483598996.0,validation
685c2d6bf4a9219bb0ea,343446916,A,CMP-training-062.csv,CMP-training-068.csv,1-2-3,483801959.0,483802247.0,validation
cc7024a3edb92909ca8a,343446920,A,CMP-training-062.csv,CMP-training-064.csv,1-2-3,483595318.0,483595609.0,validation
8976c6abeb56525fab00,343446924,A,CMP-training-062.csv,CMP-training-064.csv,1-2-3,483600430.333,483600723.667,validation
5050b4ed6924957e1fc8,343446928,A,CMP-training-062.csv,CMP-training-064.csv,1-2-3,483600740.667,483601022.667,validation
6a6511994c25a6c713a0,343446932,A,CMP-training-062.csv,CMP-training-064.csv,1-2-3,483598419.0,483598701.667,validation
930cf83cfa68f30cf3ba,343446936,A,CMP-training-062.csv,CMP-training-064.csv,1-2-3,483601032.667,483601320.667,validation
eaf652abb31242c77654,343446940,A,CMP-training-062.csv,CMP-training-065.csv,1-2-3,483640573.333,483640872.333,validation
bf953e255f124dcbb069,343446944,A,CMP-training-062.csv,CMP-training-065.csv,1-2-3,483629965.667,483631289.0,validation
863d99cc84a3dbbcc32c,343446948,A,CMP-training-062.csv,CMP-training-064.csv,1-2-3,483598560.667,483598848.667,validation
82f7c7af9ac6b731fd52,343446956,A,CMP-training-067.csv,CMP-training-067.csv,1-2-3,483786477.333,483786777.667,train
12cd5a5f311d203df301,343446960,A,CMP-training-072.csv,CMP-training-077.csv,1-2-3,484091200.0,484091490.667,train
6a3b265f56c58fbf4d62,345446666,A,CMP-training-063.csv,CMP-training-063.csv,1-2-3,483504405.333,483504696.0,train
1787c5783d86e3436369,345446690,A,CMP-training-062.csv,CMP-training-068.csv,1-2-3,483800941.0,483801243.333,validation
d6f03c8bab7a99377781,345446694,A,CMP-training-062.csv,CMP-training-064.csv,1-2-3,483597685.333,483597979.333,validation
d9f7e3f025c57c9e1016,345446710,A,CMP-training-062.csv,CMP-training-064.csv,1-2-3,483594210.333,483594507.333,validation
f1bc676216b973069c2d,345446880,A,CMP-training-058.csv,CMP-training-060.csv,1-2-3,483427251.333,483427546.333,train
7fdabeee3d116e9998b7,345446884,A,CMP-training-058.csv,CMP-training-060.csv,1-2-3,483435901.333,483436193.667,train
bf674c29c79c9353d5a7,349446658,A,CMP-training-062.csv,CMP-training-069.csv,1-2-3,483819525.333,483819827.333,validation
ac2a01f9a30250c777f6,349446662,A,CMP-training-072.csv,CMP-training-078.csv,1-2-3,484112762.333,484113039.667,train
a14e28ab221e7c6b0cf0,349446666,A,CMP-training-072.csv,CMP-training-077.csv,1-2-3,484089058.333,484089344.333,train
9f5db1d6619acbc80fb0,349446670,A,CMP-training-072.csv,CMP-training-077.csv,1-2-3,484091044.667,484091337.667,train
c922cf224fe8c7da4b2e,349446674,A,CMP-training-062.csv,CMP-training-068.csv,1-2-3,483802109.333,483802397.0,validation
8e2cf667e77e109ab274,349446678,A,CMP-training-062.csv,CMP-training-068.csv,1-2-3,483803015.0,483803306.0,validation
7d45d054e7adbda531dd,349446682,A,CMP-training-062.csv,CMP-training-068.csv,1-2-3,483801801.0,483802099.0,validation
f6086a0e457fc033ea77,349446686,A,CMP-training-062.csv,CMP-training-068.csv,1-2-3,483815183.333,483815483.667,validation
07bd81249aa08970bd1b,349446690,A,CMP-training-072.csv,CMP-training-078.csv,1-2-3,484120602.0,484120885.0,train
9b3d4e5ff4e7b8dcba35,349446706,A,CMP-training-072.csv,CMP-training-078.csv,1-2-3,484119985.667,484120280.0,train
