partition,sample_id,WAFER_ID,STAGE,condition,truth,P2_Persistent,P2_KNN,P2_LR,P2_SVR,P2_Bagging,P2_Ridge,original,no_lr,ridge10,error,squared_error,lr_removal_delta,original_lr_weighted_contribution,history_lag_count,history_neighbor_count,references_not_completed,nearest_usage_distance,input_outside_train_range_count,max_abs_standardized_input,sum_absolute_linear_contributions,truth_outside_non_lr_prediction_range,min_non_lr_prediction,max_non_lr_prediction,qc_primary_missing,qc_primary_episodes,qc_primary_fallback,qc_primary_ambiguous,qc_primary_span,qc_primary_max_gap,qc_primary_phase_duration,qc_secondary_missing,qc_secondary_episodes,qc_secondary_fallback,qc_secondary_ambiguous,qc_secondary_span,qc_secondary_max_gap,qc_secondary_phase_duration
validation,9aa3363ff8730934478d,4175773628,A,Cond1,71.7612,71.943,71.655885,70.89423102861628,70.59003813740017,70.60810145437301,71.04194438389004,70.83543550383747,70.83543547224865,70.8544660639395,-0.9257644961625289,0.8570399023550609,-3.158882577736222e-08,3.8089037115159755e-05,11,10,5,8.643822840851461,0,1.4699501794838656,19024.70771559066,False,70.59003813740017,71.943,False,3,False,False,190.33399999141693,5.333000004291534,68.66600000858307,False,3,False,False,159.33399999141693,4.0,71.66600000858307
validation,5805adc9b48cb8b4f9d2,4177773370,A,Cond1,71.784,74.7381,73.21443,72.62755336183801,70.88295633708175,71.96300462431896,73.11589686761923,71.99643481552472,71.99643447644621,72.09959724802037,0.21243481552471621,0.04512855084702021,-3.3907851104686415e-07,3.90202917140843e-05,11,10,2,256.00430140132164,0,4.292687211665787,18781.67058608538,False,70.88295633708175,74.7381,False,1,False,True,173.0,2.6669999957084656,18.666999995708466,False,3,False,False,159.66600000858307,3.333999991416931,70.0
validation,3c96d5dd0acebc7b4e32,4179773568,A,Cond1,71.03775,71.0202,71.950365,70.42899783542197,72.0882281185037,70.71629741074965,70.90299275240822,71.31795010035309,71.31795057795689,71.27971061589338,0.28020010035308474,0.07851209623787876,4.776038053933007e-07,3.783908328808983e-05,11,10,4,26.245204890752156,0,1.712672173008992,17192.72756660041,False,70.71629741074965,72.0882281185037,False,3,False,False,188.66699999570847,2.6669999957084656,69.33300000429153,False,3,False,False,158.0,3.3330000042915344,70.33300000429153
validation,f4350c0188da76f0ecb0,4179773600,A,Cond1,69.10725,73.1898,72.186285,76.43943710921258,74.33234086151718,73.98867621598303,74.58385044028974,73.80047629223901,73.80047487441519,73.8726659504141,4.693226292239018,22.0263730301636,-1.4178238245676766e-06,4.1068286020896346e-05,11,10,8,252.78634656631672,0,2.1145970699011443,27331.46830318596,True,72.186285,74.33234086151718,False,3,False,True,179.33399999141693,3.333999991416931,37.66600000858307,False,1,False,True,161.0,5.0,16.0
validation,2965f4b2d9dda1e0bb4c,4187773522,A,Cond1,80.43675,74.7579,71.70077999999998,79.92935208110964,78.98184371099413,78.53051871827904,78.91800873968423,77.50430372261921,77.50430241972327,77.63458090277821,-2.932446277380791,8.599241169724458,-1.3028959386929273e-06,4.294329755518725e-05,11,10,3,270.73020218701214,0,1.8114375488700878,20925.7899284441,True,71.70077999999998,78.98184371099413,False,3,False,False,183.0,2.6669999957084656,66.0,False,3,False,False,159.66600000858307,5.666999995708466,69.0
validation,3f86a487f1fd234635f6,4189773378,A,Cond1,71.6955,72.07185,71.655885,70.61045108924252,72.27507221997378,71.43454203184682,71.25335607283006,71.76562266162017,71.76562328225455,71.71841588562604,0.07012266162017511,0.004917187672697579,6.206343812209525e-07,3.7936571893568144e-05,11,10,5,8.684269172570064,0,1.5902978627843039,20069.68688666103,False,71.43454203184682,72.27507221997378,False,3,False,False,188.33300000429153,2.6669999957084656,71.33399999141693,False,3,False,False,158.0,6.666999995708466,70.0
validation,013232deae171214ceb3,4189773386,A,Cond1,74.94525,71.9487,77.570235,73.08950519583607,74.17312131675891,73.90580556080303,73.72492313433006,74.32597127651539,74.32597194082655,74.2705829780365,-0.6192787234846122,0.3835061373607308,6.643111589710315e-07,3.9268482579480185e-05,11,10,9,253.95239869660006,0,1.73299952749183,37436.33176509384,False,71.9487,77.570235,False,2,False,False,182.0,5.666999995708466,70.0,False,0,True,True,156.0,3.3330000042915344,156.0
validation,9e66429099fc2f2d7817,4189773472,A,Cond1,69.6945,71.9487,71.57286,70.87080455154165,69.05282352885402,70.97951806990703,70.81691877128635,70.53899357131077,70.53899339304004,70.5646052872285,0.844493571310764,0.7131693919852083,-1.7827072440468328e-07,3.807645087306606e-05,11,10,1,67.82767122248428,0,1.604916813588981,37584.48142286805,False,69.05282352885402,71.9487,False,3,False,False,190.66699999570847,3.3330000042915344,71.0,False,0,True,True,157.33300000429153,6.666999995708466,157.33300000429153
validation,85c68db0ef141625790f,4189773496,A,Cond1,73.16955,70.3083,71.655885,72.80250924409398,72.7583877376957,71.83343191678247,72.76834544440374,71.98285313505275,71.98285269467942,72.05523887732559,-1.1866968649472511,1.4082494492756343,-4.4037332713742217e-07,3.9114289504822356e-05,11,10,4,11.788076829950086,0,1.541212540797553,19165.533943946673,True,70.3083,72.7583877376957,False,3,False,False,194.0,2.0,66.66600000858307,False,3,False,False,159.33300000429153,3.333999991416931,71.0
validation,6f0932cc6675f3ee2542,4199773688,A,Cond1,80.0178,77.5974,78.85996499999999,78.22203760594336,77.70008749658197,78.66206660738196,78.27022624882846,78.31807523692116,78.31807528851893,78.31366581519444,-1.6997247630788337,2.8890642702233973,5.15977660597855e-08,4.20260160857598e-05,11,10,5,8.606441567609119,0,1.3533430683349523,17606.507585798114,True,77.5974,78.85996499999999,False,3,False,False,186.0,3.0,70.66699999570847,False,3,False,False,159.66699999570847,4.0,71.33300000429153
validation,b3b39d6ab2f8abea410e,4203773688,A,Cond1,76.43895,79.60575,74.95725000000002,81.43467547049998,76.62490105481059,79.63274975126853,82.2351052801758,78.10199871675371,78.10199692621993,78.48287878198612,1.663048716753707,2.7657310342961514,-1.790533787016102e-06,4.3752056146921785e-05,11,10,8,46.62355023449826,1,7.8418438295037465,34530.462356915334,False,74.95725000000002,79.63274975126853,False,2,False,False,175.66699999570847,3.0,66.0,False,0,True,True,158.0,3.0,158.0
validation,9a2445259d7561db1c6b,4207773462,A,Cond1,69.7302,72.6846,73.55433,72.92879861992446,72.67651378159948,73.19657437377101,73.12736587459862,73.04796286770528,73.04796293172818,73.05528021877797,3.3177628677052837,11.007550446323988,6.402289898232993e-08,3.9182140451979344e-05,11,10,5,8.612489889204959,0,1.7664075101980377,36128.89384655497,True,72.67651378159948,73.55433,False,3,False,False,182.66699999570847,4.0,68.66699999570847,False,0,True,True,160.0,3.666000008583069,160.0
validation,b11cdf408556b6dc8e16,4207773648,A,Cond1,66.78165,70.55895,73.64188499999999,71.23349130519722,70.71506319370064,70.11529012808404,71.275103231743,70.79120878583657,70.79120854821325,70.8358013072881,4.009558785836575,16.076561657079267,-2.3762332546084508e-07,3.8271310017748615e-05,11,10,10,8.890278883884669,0,1.5902178354940186,36498.26491054248,True,70.11529012808404,73.64188499999999,False,3,False,False,189.0,3.0,70.0,False,0,True,True,157.0,3.0,157.0
validation,691357333f4b04269b52,4207773652,A,Cond1,78.5595,74.30625,73.55421000000001,75.5652122272532,74.29702580591959,76.39594145773809,75.48616095866566,75.23411638116458,75.23411620327806,75.25734309837658,-3.325383618835417,11.058176212418935,-1.7788651973660308e-07,4.059859499677753e-05,11,10,5,8.564191665334185,0,4.704004521770954,19860.899965334153,True,73.55421000000001,76.39594145773809,False,3,False,False,189.33399999141693,5.666999995708466,66.33300000429153,False,3,False,False,157.0,2.666000008583069,72.33399999141693
validation,ead35c59de19870f2126,4209773426,A,Cond1,75.93705,74.92005,73.89563999999999,74.89824315768104,75.39393127496889,74.91385667174185,75.09503740045511,74.92759959187151,74.92759960764373,74.94302964523041,-1.0094504081284867,1.0189901264707684,1.5772215533615963e-08,4.024025540726505e-05,11,10,10,62.66023915142225,0,1.4880955165965097,17888.18569426854,True,73.89563999999999,75.39393127496889,False,3,False,False,185.0,3.0,70.33300000429153,False,3,False,False,157.0,3.0,70.0
validation,2f6a7a181de5cfaa8cde,4209773430,A,Cond1,69.78045,75.7092,73.70260499999999,74.62473557459177,73.73174163487955,73.99915783660494,74.80005899285513,74.00158881754473,74.00158848274918,74.07517061600554,4.221138817544727,17.818012916982894,-3.3479554417681356e-07,4.009330917013949e-05,11,10,1,47.490150066206056,0,1.6220572661893777,16933.180972212893,True,73.70260499999999,75.7092,False,2,False,False,178.0,3.0,75.33300000429153,False,3,False,False,154.33399999141693,5.333999991416931,72.0
validation,d9e38067125060fb5fbb,4209773444,A,Cond1,73.03455,72.0033,73.89563999999999,69.85316293735826,71.38547796651247,72.80887633075304,71.08512171815558,72.45896416177618,72.45896556178451,72.33236055947589,-0.5755858382238159,0.3312990571638128,1.4000083297105448e-06,3.752970696104145e-05,11,10,0,16.980232703902757,0,2.6628565954578463,19474.899784832956,False,71.38547796651247,73.89563999999999,False,3,False,False,184.0,4.0,70.0,False,3,False,False,157.66699999570847,5.666999995708466,70.0
validation,102b404843f3ca85d755,4209773468,A,Cond1,76.5006,74.92005,73.89563999999999,75.11157568933515,76.58480295448099,75.15365778967927,75.68174115718259,75.40892926150754,75.40892942126553,75.43407007361532,-1.0916707384924678,1.1917450012806898,1.5975798817180475e-07,4.0354871654569636e-05,11,10,10,54.10672701759251,0,1.483214635177507,28826.975562181404,False,73.89563999999999,76.58480295448099,False,3,False,False,184.66699999570847,3.0,70.0,False,1,False,True,156.0,3.0,32.0
validation,4bf13660bcc264021545,4211773678,A,Cond1,78.99675,76.3008,75.74886000000001,77.00584026687437,75.45211925410943,76.7288858064783,76.57528059314764,76.18056182491954,76.18056138152552,76.2169362773555,-2.8161881750804696,7.930915837463066,-4.4339401483739493e-07,4.1372594997540945e-05,11,10,7,8.453743811145426,0,1.9195222097576272,17742.767432566867,True,75.45211925410943,76.7288858064783,False,3,False,False,183.0,3.0,70.66600000858307,False,3,False,False,160.66600000858307,4.666999995708466,70.0
validation,371865969277bcb488f9,4213773672,A,Cond1,81.65985,80.2428,78.52401,78.31521580969067,78.75731465506374,77.82829626001131,78.40791284231908,78.3759913680762,78.37599140072885,78.37893308453445,-3.283858631923806,10.783727514460491,3.265265036134224e-08,4.207607753659101e-05,11,10,2,8.577157415591849,0,1.2700541752060126,16598.977127536553,True,77.82829626001131,80.2428,False,3,False,False,186.0,3.0,70.33300000429153,False,3,False,False,159.66699999570847,3.0,71.0
validation,c01c074868e062be80cf,4213773680,A,Cond1,75.1116,74.92005,75.17754,74.142752776722,75.20295780524023,74.85279492559239,74.51498513490581,75.00689370250895,75.00689416678247,74.96156285463576,-0.10470629749104887,0.010963408734284027,4.642735262905262e-07,3.9834356355353766e-05,11,10,3,8.587849612558813,0,1.7403381400125841,35609.494589216665,False,74.85279492559239,75.20295780524023,False,3,False,False,186.33399999141693,2.666000008583069,70.0,False,0,True,True,158.0,3.0,158.0
validation,71da84cd5e28dcf927b7,4215773460,A,Cond1,61.6179,69.52515,64.4328,63.03591553274509,64.68961464339027,63.020540762469174,63.25198388787693,64.18131817620555,64.18131879159142,64.09567700036756,2.563418176205552,6.571112746100998,6.153858720381322e-07,3.386703391063872e-05,11,10,1,21.7471786239387,0,2.7323393088542307,38455.33963912801,True,63.020540762469174,69.52515,False,3,False,True,191.0,3.6669999957084656,46.666999995708466,False,0,True,True,157.33300000429153,3.6669999957084656,157.33300000429153
validation,99ac0ef170cab61c4235,4219773464,A,Cond1,69.6462,70.8924,69.850965,70.77632316089273,68.00161919187411,69.86617977537242,70.31066065725369,69.36913174727916,69.36913099124311,69.4558965767874,-0.2770682527208379,0.0767668166657781,-7.560360444358594e-07,3.802568926464032e-05,11,10,7,8.384934603185734,0,1.5896376619252082,37421.95057147625,False,68.00161919187411,70.8924,False,3,False,False,185.0,3.0,71.0,False,0,True,True,155.66699999570847,3.0,155.66699999570847
validation,662cd213b2cc0a6b8a23,4219773488,A,Cond1,70.6584,70.62765,70.831185,68.58662205546909,71.87028827844887,69.61382498626743,70.9378071485699,70.53406742820314,70.53406847449928,70.57127454853733,-0.12433257179685597,0.015458588409620345,1.0462961341772825e-06,3.6849238015145535e-05,11,10,2,184.65569119110964,0,1.5730524084644593,38757.51294601714,False,69.61382498626743,71.87028827844887,False,3,False,False,186.0,6.0,67.66600000858307,False,0,True,True,158.66699999570847,5.333000004291534,158.66699999570847
validation,88fbb6fe7f7156acd3d1,4219773686,A,Cond1,68.4141,72.07995,71.14493999999999,70.97183243496511,70.84836675811228,71.88242501015189,71.069135601386,71.48476257069491,71.48476284627483,71.44646119464046,3.070662570694907,9.428968623066654,2.755799215492516e-07,3.813072968737225e-05,11,10,7,8.957453815957889,0,1.3910106044556834,20972.18388730896,True,70.84836675811228,72.07995,False,3,False,False,189.33300000429153,5.333999991416931,70.66699999570847,False,3,False,False,159.0,4.0,71.33300000429153
validation,897bee1bf99f151a6176,4221773730,A,Cond1,67.16445,68.8947,69.83172,69.51833222827466,69.39501815901336,70.13591076051667,69.41561863195817,69.78103049882985,69.7810306399687,69.7473565158444,2.6165804988298476,6.846493506856654,1.4113885526967351e-07,3.734981391303825e-05,11,10,9,17.33746677286957,0,1.044812300792108,17849.711733219025,True,68.8947,70.13591076051667,False,3,False,False,186.0,3.3330000042915344,69.66699999570847,False,3,False,False,157.0,3.0,70.0
validation,db65febf89adc26f3276,4221773742,A,Cond1,68.8515,68.90235,69.92818500000001,68.26562485428093,70.28294601652179,71.76356942804682,69.05310694438927,70.86652929677156,70.866530694149,70.69941671020568,2.0150292967715586,4.060343066847682,1.39737744575541e-06,3.6676777236143886e-05,11,10,10,8.544663704059886,0,4.243663978158842,20927.929350875438,True,68.90235,71.76356942804682,False,3,False,False,186.0,5.666000008583069,70.0,False,3,False,False,160.0,3.0,71.0
validation,46dce212d8c575b7596f,4225773734,A,Cond1,66.2058,63.66765,64.517475,64.26067547311442,64.61636609334464,65.09492566561343,64.2174085314336,64.77097466821418,64.77097494238059,64.7199616652451,-1.4348253317858166,2.0587237327342787,2.741664104632946e-07,3.452505539065249e-05,11,10,6,17.986240980723135,0,2.860084078337708,19162.19067426573,True,63.66765,65.09492566561343,False,3,False,False,190.0,4.0,70.0,False,3,False,False,160.0,4.0,70.33300000429153
validation,488916a7c7d3b9ea7c0d,4227773658,A,Cond1,63.1068,63.73965,61.599360000000004,63.01138366481803,62.129640195279194,62.60284459670315,62.82928349151193,62.408913812210436,62.4089134885239,62.44765220358644,-0.6978861877895639,0.48704513110745046,-3.2368653535286285e-07,3.3853853779978996e-05,11,10,11,8.506292386322512,0,2.8635734173574012,18398.214357103912,False,61.599360000000004,63.73965,False,3,False,False,190.33300000429153,5.333000004291534,69.0,False,3,False,False,158.0,4.0,68.66699999570847
validation,7005c86d0920a13f4cd0,4229773648,A,Cond1,72.9804,65.1417,68.581155,69.11584320772329,68.69631955571411,68.57267199250553,69.76967899494109,68.36516535881391,68.36516495550026,68.49459633449614,-4.615234641186092,21.300390793204112,-4.0331364914436563e-07,3.7133570376437404e-05,11,10,5,17.80178505538518,0,1.7295180059615929,20250.20154887652,True,65.1417,68.69631955571411,False,3,False,False,184.0,3.666000008583069,75.66699999570847,False,3,False,False,157.66699999570847,5.0,69.66699999570847
validation,203bb84e13443f7254b6,4229773660,A,Cond1,70.65765,65.1417,67.79328000000001,68.27273920115034,66.93088088904518,67.66896214096309,68.13076555708898,67.27863561053118,67.27863507643316,67.3571621826767,-3.3790143894688214,11.417738244237352,-5.340980209211921e-07,3.6680599530539744e-05,11,10,5,9.02085609004112,0,1.7295180059615929,21506.892872294076,True,65.1417,67.79328000000001,False,3,False,False,189.0,5.0,69.66699999570847,False,3,False,False,161.0,5.666999995708466,71.33300000429153
test,802b230d0aa13ef09b01,-4226160404,A,Cond1,60.44715,63.24495,62.304134999999995,61.507907671678026,61.67819836700361,62.38399371520952,61.94159248987098,62.22007955423493,62.22007993686066,62.19441624587237,1.7729295542349277,3.1432792042796596,3.826257284345047e-07,3.3046087730843825e-05,11,10,2,8.97195576747578,0,2.6283807244191437,23662.24533832282,True,61.67819836700361,63.24495,False,3,False,False,197.66699999570847,3.0,74.0,False,3,False,False,161.0,5.666999995708466,75.0
test,78293129114a408f1e80,-4224160686,A,Cond1,57.2523,57.86655,57.050715000000004,56.360404306241094,57.915483817738675,58.30042677967865,57.93827904030613,57.988451870482734,57.9884527451773,57.983829045001684,0.7361518704827361,0.5419195764152311,8.746945638904435e-07,3.02805108440955e-05,8,10,7,8.972329729972984,0,2.9253306595918818,22090.012191419042,False,57.050715000000004,58.30042677967865,False,3,False,False,192.0,2.666000008583069,71.33399999141693,False,3,False,False,158.33399999141693,3.0,69.66600000858307
test,8cbfa251ad6482b9468a,-4224160592,A,Cond1,56.1786,61.6548,59.152665,62.38441336186099,63.37598585288937,62.288917451386084,62.222479435075115,62.16489367007873,62.16489355213829,62.17020031307474,5.98629367007873,35.83571190442467,-1.1794044496582501e-07,3.351700415493977e-05,3,10,9,8.68360906452414,0,2.7104781088906176,21769.02565125039,True,59.152665,63.37598585288937,False,3,False,False,187.33399999141693,5.666999995708466,65.66699999570847,False,3,False,False,158.66600000858307,3.0,69.66600000858307
test,764753670487fc80d24c,-4220160654,A,Cond1,69.84885,69.6849,72.204555,70.4801070642755,70.03779683070823,70.21011291498706,70.85787924490992,70.38062654552976,70.38062649208229,70.42460717165785,0.531776545529766,0.28278629437557135,-5.344747933122562e-08,3.7866542522592897e-05,11,10,8,8.820021102478703,0,1.4122391146194544,4948.13860319419,False,69.6849,72.204555,False,3,False,False,187.0,2.666000008583069,70.0,False,3,False,True,156.33399999141693,5.0,31.0
test,fb0eae697a9519d0905e,-4141512092,A,Cond1,70.56045,68.8947,69.91125000000001,71.56527241832356,72.11620934356216,71.65107081269306,71.44645603686573,71.36756226311957,71.36756215689665,71.37483253183915,0.8071122631195635,0.6514302052779836,-1.0622291313211463e-07,3.844956462251155e-05,11,10,9,68.0850476456965,0,1.6051089570934907,37137.954483019465,False,68.8947,72.11620934356216,False,3,False,False,189.66699999570847,3.0,68.0,False,0,True,True,157.0,3.0,157.0
test,578662795c0c299ba758,-4139511862,A,Cond1,70.04175,71.1417,70.05655499999999,72.6855407968452,70.02965201535253,71.00957906795867,72.57484725617745,70.59555087423873,70.59554975135828,70.77794964078468,0.5538008742387319,0.3066954083075838,-1.1228804481788757e-06,3.905144637268142e-05,11,10,5,22.4442095473816,0,1.6199040069407076,37475.22062323362,False,70.02965201535253,71.1417,False,3,False,False,187.0,3.0,67.66699999570847,False,0,True,True,154.0,3.3330000042915344,154.0
test,f60abb8f931c66b5bf55,-4113511760,A,Cond1,61.41315,62.62545,62.113890000000005,56.84809850124384,67.66886614809287,60.98297036790381,58.03695405595346,63.288132761113204,63.28813622112445,62.804219556776076,1.874982761113202,3.5155603544716865,3.460011242850669e-06,3.0542532196535444e-05,11,10,8,9.494558092228218,1,6.304464198594873,28078.62716571705,False,60.98297036790381,67.66886614809287,False,3,False,False,201.33399999141693,6.666000008583069,70.0,False,2,False,True,1120.0,2.666000008583069,68.0
test,240582ac933b31585eaa,-4111512042,A,Cond1,82.56705,75.2973,78.812325,78.832591577237,79.3658839148058,78.38952394109026,79.13059997184558,78.52061105816293,78.52061089054644,78.57682373409793,-4.046438941837067,16.373668110015483,-1.6761649135332846e-07,4.2354045779234077e-05,11,10,10,20.950057457020183,0,1.5516202606068592,17394.24883796326,True,75.2973,79.3658839148058,False,3,False,False,189.33399999141693,3.0,67.0,False,3,False,False,159.0,3.333999991416931,70.0
test,bbb5ef61589c83445e6d,-4033511554,A,Cond1,75.29955,76.5222,76.02759,78.68514235069468,78.94778589820868,77.96057131560357,78.26819733485351,77.90568069312039,77.90568027434217,77.93908761790294,2.6061306931203916,6.791917189624173,-4.187782138842522e-07,4.227482637053345e-05,11,10,2,50.64670651214897,0,1.4738834544860469,16944.24981993044,True,76.02759,78.94778589820868,False,3,False,False,183.0,2.3330000042915344,67.0,False,3,False,False,158.0,7.666999995708466,70.33399999141693
test,98cba2b96f73f2b35fd6,-4033511552,A,Cond1,62.7504,74.54235,73.69046999999999,75.33803600308698,74.69986542145972,73.93139643063033,75.63468632292543,74.1781617178116,74.17816109465063,74.31238550504737,11.427761717811606,130.59373787908046,-6.231609717133324e-07,4.047654100862642e-05,11,10,8,260.89988205585155,0,5.0942222565436595,36318.32366513708,True,73.69046999999999,74.69986542145972,False,2,False,False,167.66600000858307,3.0,70.66600000858307,False,0,True,True,156.33399999141693,5.0,156.33399999141693
test,fcd498cc64e4e283fd14,-4033511540,A,Cond1,78.48405,77.34615,77.30996999999999,78.75181645931113,76.99864940461597,77.32340346598893,77.28363464959418,77.22422266536883,77.2242218446447,77.22969696348201,-1.2598273346311686,1.5871649130838745,-8.207241251056985e-07,4.2310648080718695e-05,11,10,1,8.299941740044401,0,1.3102997718268725,17691.923722878335,True,76.99864940461597,77.34615,False,2,False,False,180.0,2.3330000042915344,71.33300000429153,False,3,False,False,159.0,3.0,70.0
test,43f41ee9574e59f97f85,-4027511798,A,Cond1,70.2735,70.7547,70.86727499999999,70.7471684149424,66.92714433776115,69.66648773417928,70.21795026739846,69.06605772321727,69.06605682001371,69.17220823834391,-1.2074422767827286,1.4579168517622594,-9.032035563905083e-07,3.8010025420284106e-05,11,10,6,8.671272575614527,0,1.6491573251188978,39342.41239983204,False,66.92714433776115,70.86727499999999,False,3,False,False,191.33300000429153,5.666000008583069,65.33399999141693,False,0,True,True,157.0,3.6669999957084656,157.0
test,3412955d6c5ac4440b55,-4025511544,A,Cond1,69.9954,71.10945,72.030525,69.52732718847017,71.9790353082299,67.15985870622882,69.95671591111304,69.55026004863662,69.55026006095768,69.58771653323865,-0.44513995136338735,0.19814957629979885,1.2321066833465011e-08,3.7354646596428216e-05,11,10,5,44.96937680033572,0,1.697571455211008,36672.259803497705,False,67.15985870622882,72.030525,False,3,False,False,189.0,3.6669999957084656,67.33300000429153,False,0,True,True,159.0,3.3330000042915344,159.0
test,43b8588baa3f12c6ca6b,-4023511616,A,Cond1,65.64585,68.4723,69.07542000000001,66.48851587766785,68.03437713018943,67.19176541135494,67.00233449525042,67.78701751128727,67.78701820892803,67.71470658207,2.1411675112872786,4.584598311392158,6.976407576075871e-07,3.572199757656091e-05,11,10,5,8.374015916304005,0,4.4211133145963455,20806.320292521985,True,67.19176541135494,69.07542000000001,False,0,True,True,171.33300000429153,5.666999995708466,171.33300000429153,False,3,False,False,160.66699999570847,5.333000004291534,72.0
test,effbef4e397b3bf03d9b,-4023511604,A,Cond1,70.7943,69.38895,71.194155,70.35948708783076,69.5614934099996,69.82888932932998,69.72880679537388,69.8942559117536,69.89425566180074,69.87900891144183,-0.9000440882464034,0.8100793607872995,-2.4995286196372035e-07,3.780173754914197e-05,11,10,8,8.367766643542929,0,1.6979495664590532,36985.60748402693,False,69.38895,71.194155,False,3,False,False,186.0,3.6669999957084656,69.0,False,0,True,True,159.33300000429153,8.0,159.33300000429153
test,4a8255e9c03d9064da6e,-4021511610,A,Cond1,69.63975,67.55865,65.305905,69.79658968565627,66.79909091716408,69.4930265093076,68.59721547019024,67.98494089929359,67.98493992595637,68.04136347587487,-1.6548091007064158,2.738393159780777,-9.733372223763581e-07,3.749931209459692e-05,11,10,4,9.203740324642357,0,2.459399117907603,17025.57399244581,True,65.305905,69.4930265093076,False,3,False,False,196.66600000858307,3.6669999957084656,66.66600000858307,False,3,False,False,158.0,5.666999995708466,66.66699999570847
test,604297c540f93a7ea7a1,-4019511762,A,Cond1,66.5856,69.88815,67.18399500000001,70.29490478664778,71.50591562793463,69.40904987653161,70.32642381362328,69.79210873480298,69.79210846466779,69.84134768228465,3.2065087348029806,10.281698266367812,-2.701351888845238e-07,3.7767039695296176e-05,11,10,1,21.45383574416291,1,2.1333294766386395,34940.32804643216,True,67.18399500000001,71.50591562793463,False,3,False,False,192.33399999141693,2.0,66.0,False,0,True,True,292.0,129.0,83.0
test,4c93d5d8a6926d298bc4,-4019511616,A,Cond1,70.79865,73.509,72.68713499999998,71.90395243718291,69.6891714354163,71.85837564705379,71.96983492596908,71.42358676138991,71.4235865033058,71.47392539963165,0.6249367613899182,0.3905459557365195,-2.580841140797929e-07,3.863152577254208e-05,11,10,6,17.942034611531394,0,1.7521250244268216,35320.7679872544,False,69.6891714354163,73.509,False,3,False,False,190.0,2.3330000042915344,69.0,False,0,True,True,237.0,83.0,83.0
test,6e87305a98324b192f85,-3780722714,A,Cond1,72.97155,74.2878,75.94518000000001,73.62426326647409,74.36880659924348,74.65514683752428,73.86853708077444,74.71010896627882,74.71010954966677,74.63255540487725,1.7385589662788306,3.022587279228516,5.833879441752288e-07,3.955578973698276e-05,11,10,10,8.388417265973375,0,1.5615659077248094,20636.656885462973,True,74.2878,75.94518000000001,False,3,False,False,181.0,2.6669999957084656,73.0,False,3,False,False,158.0,3.0,71.0
test,1b71d0d68b678324b5ec,-2701400544,A,Cond1,69.4038,68.8947,69.83172,71.31323318274022,71.24513342292136,71.35028374595224,71.73777408331965,70.94334856111968,70.94334836239328,71.01655775274598,1.5395485611196733,2.3702097720456563,-1.9872639711593365e-07,3.831415259166894e-05,11,10,9,34.64098880499778,0,1.2814308731261208,20864.50372293665,False,68.8947,71.35028374595224,False,3,False,False,186.0,3.0,69.0,False,3,False,False,159.0,4.0,71.0
test,72f27f0639e543a56a3e,-2699400360,A,Cond1,70.5174,68.8947,69.83172,68.98877132652623,69.98547493082486,70.2293201006235,68.77858559316854,70.00713136535195,70.00713191248217,69.89391663673284,-0.5102686346480425,0.2603740795055775,5.471302131354605e-07,3.7065299016003945e-05,11,10,9,8.64153877932474,0,1.6527412444526555,19359.005283831437,True,68.8947,70.2293201006235,False,3,False,False,186.0,3.0,70.0,False,3,False,False,156.0,4.0,69.0
test,ca786fef1ace9de4a2dc,-2579249818,A,Cond1,73.0947,64.4562,73.00856999999999,73.19074321688646,74.39187162758597,73.21441278573937,73.34372657000661,72.91784362849408,72.91784348187443,72.95709024896969,-0.17685637150592015,0.031278176142240044,-1.4661965508366848e-07,3.9322874293521024e-05,11,10,8,8.776686916921394,0,2.955551642425062,18811.083176306875,False,64.4562,74.39187162758597,False,3,False,False,191.0,2.3330000042915344,67.0,False,3,False,False,158.0,3.0,70.0
test,070a26f87b8bb0196d5a,-2569249796,A,Cond1,68.36535,66.14115,70.592235,67.31219308277929,69.96836142818154,69.36597094578843,67.49105449042388,69.47852314016423,69.47852430405965,69.29537130489562,1.1131731401642213,1.2391544399830732,1.1638954191539597e-06,3.61645310687958e-05,11,10,7,8.567429222002374,0,1.660883764025259,22060.53060514996,False,66.14115,70.592235,False,3,False,False,185.0,3.0,70.0,False,3,False,False,159.0,3.0,70.0
test,926a1c06ffe4fe95a1d6,-2567249784,A,Cond1,74.7423,69.8877,77.217465,76.24461858132815,77.29117457730536,75.10010584287987,75.8976023501742,75.671060051646,75.67105974349253,75.69193651735218,0.9287600516459946,0.8625952335334706,-3.081534600823943e-07,4.096361671238357e-05,11,10,10,8.739842805245527,0,1.6128531640796846,20673.63763753983,False,69.8877,77.29117457730536,False,3,False,False,187.0,3.333999991416931,65.0,False,3,False,False,158.0,4.0,71.0
test,4c4101c930efb6d446eb,-2565249986,A,Cond1,72.5712,70.62765,70.831185,70.11307807099593,70.9896442346042,70.18591377976803,70.32304164572086,70.54715921356525,70.54715944678227,70.526506128101,-2.024040786434753,4.096741105151414,2.3321702258272126e-07,3.7669350441593775e-05,11,10,2,175.9863422490079,0,1.3082194006984154,20009.637603160103,True,70.18591377976803,70.9896442346042,False,3,False,False,185.33300000429153,3.3330000042915344,71.33300000429153,False,3,False,False,158.66600000858307,6.0,67.66600000858307
