sample_id,WAFER_ID,STAGE,cohort,split,group_id,condition,route,machine,start,end,p3_cpp,p3_first,excluded_extreme,phase_fallback
0517ebae14509834dc2b,665222796,A,training,test,CMP-training-020.csv,Cond3,123,2,482458706.667,482459009.0,49,1.0,False,True
e41643033e109f1c0f67,665222800,A,training,test,CMP-training-020.csv,Cond3,123,2,482392725.667,482393029.0,45,1.0,False,True
0f8c20ebd53c1e3a44f2,665222804,A,training,test,CMP-training-020.csv,Cond3,123,2,482388951.0,482389240.0,43,1.0,False,True
ad172c383850d4f4d95b,665222808,A,training,test,CMP-training-020.csv,Cond3,123,2,482375621.0,482375911.0,41,1.0,False,True
f9bbb6e2c5d8bfba341e,665222812,A,training,test,CMP-training-020.csv,Cond3,123,2,482430338.0,482430648.333,48,0.0,False,False
289493e9505959bdc815,675222832,A,training,test,CMP-training-020.csv,Cond3,123,2,482405749.333,482406034.667,46,1.0,False,True
2e48119cf74bcc87b380,675222836,A,training,test,CMP-training-020.csv,Cond3,123,2,482428232.333,482428532.333,47,1.0,False,False
63feaed815e1d895902b,675222840,A,training,test,CMP-training-020.csv,Cond3,123,2,482773228.0,482773527.0,56,1.0,False,False
a5fd1e4cc339eda1fe2d,1270253678,B,training,train,CMP-training-171.csv,Cond2,456,2,486871229.0,486871584.0,953,0.0,False,False
e683785aed2f544f3912,1270253696,B,training,train,CMP-training-167.csv,Cond2,456,2,486795776.333,486796129.333,949,0.0,False,False
83484028921a3cd8bdd9,1270253716,A,training,train,CMP-training-166.csv,Cond1,456,2,486738799.333,486739166.667,938,1.0,False,False
f87b0c3484eef599f01f,1270253720,A,training,train,CMP-training-166.csv,Cond1,456,2,486743790.333,486744144.333,940,1.0,False,False
3745df199bcb9c623df8,1270253728,A,training,train,CMP-training-167.csv,Cond1,456,2,486770896.0,486771250.0,945,1.0,False,False
9ca3aa93b392bca202ef,1270253752,B,training,train,CMP-training-171.csv,Cond2,456,2,486870855.0,486871211.0,953,0.0,False,False
d7b29c96ee42964cf957,1272253462,B,training,train,CMP-training-167.csv,Cond2,456,2,486795026.667,486795394.333,949,0.0,False,False
dceedcc0599c9f1456fb,1272253470,A,training,train,CMP-training-167.csv,Cond1,456,2,486758951.667,486759286.667,943,1.0,False,True
ae86376bd8d159b5af53,1272253486,A,training,train,CMP-training-167.csv,Cond1,456,2,486759119.667,486759469.333,943,0.0,False,False
5ea29512d772df31c40c,1272253486,B,training,train,CMP-training-167.csv,Cond2,456,2,486795402.0,486795762.333,949,0.0,False,False
3e8cd90ff912a0de928a,1276253442,B,training,train,CMP-training-172.csv,Cond2,456,2,486906988.667,486907351.667,958,1.0,False,False
e54036210e8cf9aec66b,1276253466,B,training,train,CMP-training-171.csv,Cond2,456,2,486871792.0,486872148.0,953,0.0,False,False
2b36e74eee8972d29937,1276253498,A,training,train,CMP-training-171.csv,Cond1,456,2,486872901.0,486873257.333,954,1.0,False,False
26cf2a4e83eee3c05ec4,1276253502,A,training,train,CMP-training-170.csv,Cond1,456,2,486855366.0,486855717.0,952,1.0,False,False
dc27cf1564433362baeb,1276253672,B,training,train,CMP-training-171.csv,Cond2,456,2,486871605.0,486871962.0,953,0.0,False,False
be1c009f94fc2f719790,1276253680,B,training,train,CMP-training-169.csv,Cond2,456,2,486823802.0,486824154.0,950,0.0,False,False
53b35b947fc65cfb0b47,1276253684,B,training,train,CMP-training-169.csv,Cond2,456,2,486823613.0,486823970.0,950,0.0,False,False
954211b899d86457e598,1276253688,A,training,train,CMP-training-167.csv,Cond1,456,2,486794624.333,486794983.333,949,1.0,False,False
0c1bfc8a83d5f95171f8,1276253692,B,training,train,CMP-training-171.csv,Cond2,456,2,486871416.0,486871773.0,953,0.0,False,False
fff5f95cfad8221dc1e8,1286253642,B,training,train,CMP-training-134.csv,Cond2,456,2,486255331.0,486255694.333,875,0.0,False,False
00eee764fdb0d06f18d7,1286253650,B,training,train,CMP-training-134.csv,Cond2,456,2,486258494.333,486258856.667,876,1.0,False,False
4f2f77208c9608080bc9,1286253654,A,training,train,CMP-training-134.csv,Cond1,456,2,486223057.0,486223414.0,870,0.0,False,False
ca58e87316d91528d53b,1286253654,B,training,train,CMP-training-134.csv,Cond2,456,2,486259876.333,486260232.0,876,0.0,False,False
f7c8cf02d36aa2f19ea5,1286253712,A,training,train,CMP-training-134.csv,Cond1,456,2,486248775.0,486249133.333,873,1.0,False,False
e2f9c7b0c706aba9f934,1286253712,B,training,train,CMP-training-134.csv,Cond2,456,2,486278335.0,486278690.0,880,0.0,False,False
44efe9583d86c8f0448c,1286253720,A,training,train,CMP-training-134.csv,Cond1,456,2,486243456.667,486243813.667,872,0.0,False,False
22189d6a8ad3d0ba715b,1286253724,B,training,train,CMP-training-134.csv,Cond2,456,2,486288998.0,486289368.0,881,0.0,False,False
2f2e9835d7d774428a63,1286253728,A,training,train,CMP-training-134.csv,Cond1,456,2,486243644.667,486244001.667,872,0.0,False,False
f87598c47cd1d953e88b,1286253728,B,training,train,CMP-training-134.csv,Cond2,456,2,486272487.333,486272854.333,879,0.0,False,False
c96cbb652051044957fc,1286253732,A,training,train,CMP-training-134.csv,Cond1,456,2,486264123.333,486264476.333,877,0.0,False,False
b9f96528f2aef5b45fee,1286253732,B,training,train,CMP-training-134.csv,Cond2,456,2,486308998.333,486309365.333,885,1.0,False,False
60a208f6741aea739ce5,1286253736,B,training,train,CMP-training-134.csv,Cond2,456,2,486260060.333,486260429.333,876,0.0,False,False
ec01351df04d9063c6e9,1286253744,B,training,train,CMP-training-134.csv,Cond2,456,2,486253621.333,486253984.333,874,1.0,False,False
f46a3f70c0149e934b41,1286253752,A,training,train,CMP-training-134.csv,Cond1,456,2,486288440.0,486288794.0,881,0.0,False,False
0ba79429c868c10331cd,1288253454,A,training,train,CMP-training-134.csv,Cond1,456,2,486210422.667,486210775.667,868,0.0,False,False
5f7d1bfdf58e8150426c,1288253458,A,training,train,CMP-training-134.csv,Cond1,456,2,486211206.333,486211563.667,868,0.0,False,False
ecdd438135f75f141d9b,1288253458,B,training,train,CMP-training-134.csv,Cond2,456,2,486243262.667,486243625.667,872,1.0,False,False
86cb202a491844c659ab,1288253462,A,training,train,CMP-training-134.csv,Cond1,456,2,486211585.333,486211937.333,868,0.0,False,False
12a4b5ed0b6b8a3a10a9,1288253470,A,training,train,CMP-training-134.csv,Cond1,456,2,486216720.333,486217077.0,869,0.0,False,False
4fbcd165e03e31b39979,1288253474,A,training,train,CMP-training-134.csv,Cond1,456,2,486201498.667,486201860.333,864,1.0,False,False
052dfdf198823795f42f,1288253478,A,training,train,CMP-training-134.csv,Cond1,456,2,486216529.0,486216891.0,869,1.0,False,False
a8ad6542f6870331adce,1288253482,A,training,train,CMP-training-134.csv,Cond1,456,2,486196364.333,486196714.667,863,0.0,False,False
3124ef9179bdcacc09c1,1288253490,A,training,train,CMP-training-134.csv,Cond1,456,2,486210045.667,486210399.667,868,0.0,False,False
bc12d024ab88925b79a3,1288253490,B,training,train,CMP-training-134.csv,Cond2,456,2,486253818.0,486254176.333,874,0.0,False,False
f7abc27eef963eb31eb1,1288253494,A,training,train,CMP-training-134.csv,Cond1,456,2,486222307.0,486222667.0,870,0.0,False,False
86a9bb5edc4b27ce024f,1288253494,B,training,train,CMP-training-134.csv,Cond2,456,2,486258875.333,486259220.0,876,0.0,False,False
a4d9c3231dfa06abe8b6,1288253502,A,training,train,CMP-training-134.csv,Cond1,456,2,486209858.333,486210213.667,868,0.0,False,False
bd81b0c2cdeb671bdd4f,1288253648,A,training,train,CMP-training-134.csv,Cond1,456,2,486397286.667,486397641.667,893,0.0,False,False
82a322deb1bf1331fdd0,1290253650,A,training,train,CMP-training-134.csv,Cond1,456,2,486302838.0,486303181.0,883,1.0,False,False
a018116272abc8c983e3,1290253654,A,training,train,CMP-training-134.csv,Cond1,456,2,486382420.0,486382775.667,889,1.0,False,False
c149af98f8893fcf94dc,1290253654,B,training,train,CMP-training-134.csv,Cond2,456,2,486436279.667,486436638.333,905,0.0,False,False
baacffc18c6f53221775,1290253662,A,training,train,CMP-training-134.csv,Cond1,456,2,486265889.333,486266242.333,878,0.0,False,False
c3f7f3e32efd1767bcd0,1290253662,B,training,train,CMP-training-134.csv,Cond2,456,2,486309855.333,486310218.333,885,0.0,False,False
0d91206f7c85a8530372,1290253716,A,training,train,CMP-training-134.csv,Cond1,456,2,486382763.667,486383103.667,889,0.0,False,True
da6cbc0cc8fb2f1d4fcf,1290253724,B,training,train,CMP-training-134.csv,Cond2,456,2,486433014.333,486433376.333,904,1.0,False,False
ee26fe6bf14fe40dc08c,1290253728,A,training,train,CMP-training-134.csv,Cond1,456,2,486418553.333,486418905.0,898,0.0,False,False
1e8ef29836a69cde6b8c,1290253732,A,training,train,CMP-training-134.csv,Cond1,456,2,486420499.667,486420842.0,899,0.0,False,False
1eec8fe2ce2deee6e54e,1290253744,A,training,train,CMP-training-134.csv,Cond1,456,2,486359906.667,486360262.667,887,1.0,False,False
d6604001e893d50465c9,1290253748,B,training,train,CMP-training-134.csv,Cond2,456,2,486445968.333,486446340.333,907,0.0,False,False
ed0bfb11db980dd479e8,1290253756,A,training,train,CMP-training-134.csv,Cond1,456,2,486418366.333,486418723.0,898,1.0,False,False
5d197a42dd6d96de3cc2,1292253506,B,training,train,CMP-training-134.csv,Cond2,456,2,486420059.0,486420419.667,899,1.0,False,False
1874d1b13981c7f9feb1,1292253510,B,training,train,CMP-training-134.csv,Cond2,456,2,486435626.333,486435979.667,905,0.0,False,False
d28d4569ee22622fd29a,1292253514,A,training,train,CMP-training-134.csv,Cond1,456,2,486265703.0,486266056.0,878,1.0,False,False
e2276616b4ec3ca17f72,1292253514,B,training,train,CMP-training-134.csv,Cond2,456,2,486309194.333,486309552.333,885,0.0,False,False
816cb621bc388350a78e,1292253518,A,training,train,CMP-training-134.csv,Cond1,456,2,486288625.0,486288985.0,881,0.0,False,False
005be3f7ea5942661e21,1292253518,B,training,train,CMP-training-134.csv,Cond2,456,2,486436471.333,486436826.333,905,0.0,False,False
1475bc4111de6282907e,1292253526,A,training,train,CMP-training-134.csv,Cond1,456,2,486294690.0,486295051.0,882,1.0,False,False
e312be6a300868461ca6,1292253526,B,training,train,CMP-training-134.csv,Cond2,456,2,486325503.333,486325862.333,886,1.0,False,False
7580d1a9f9836344443c,1292253530,B,training,train,CMP-training-134.csv,Cond2,456,2,486435242.667,486435605.667,905,1.0,False,False
e355719c4c67dea134e5,1292253534,A,training,train,CMP-training-134.csv,Cond1,456,2,486415493.0,486415851.333,897,1.0,False,False
5c6db2df849803923098,1292253542,B,training,train,CMP-training-134.csv,Cond2,456,2,486435439.667,486435794.667,905,0.0,False,False
bb0df09181734b422698,1292253546,B,training,train,CMP-training-134.csv,Cond2,456,2,486325693.333,486326051.333,886,0.0,False,False
3dad972df935afe3e6a3,1292253550,B,training,train,CMP-training-134.csv,Cond2,456,2,486433208.333,486433563.333,904,0.0,False,False
75eb3a3862995b23b818,1292253562,B,training,train,CMP-training-134.csv,Cond2,456,2,486435812.333,486436173.333,905,0.0,False,False
af277ea20b09bf976158,1292253600,B,training,train,CMP-training-134.csv,Cond2,456,2,486420252.0,486420615.0,899,0.0,False,False
a8c3d9a3ec4869068235,1292253608,A,training,train,CMP-training-134.csv,Cond1,456,2,486249154.333,486249509.0,873,0.0,False,False
d47652d2327635a998ff,1292253608,B,training,train,CMP-training-134.csv,Cond2,456,2,486277953.0,486278313.0,880,0.0,False,False
52e0ed3a4929909ea0ed,1292253612,A,training,train,CMP-training-134.csv,Cond1,456,2,486248966.0,486249324.333,873,0.0,False,False
c4d4be3c8894db3ca4c6,1292253612,B,training,train,CMP-training-134.csv,Cond2,456,2,486278143.0,486278504.0,880,0.0,False,False
e856741610e562c738e0,1294253602,A,training,train,CMP-training-134.csv,Cond1,456,2,486401422.0,486401787.333,894,0.0,False,False
0f850735ed3b5bba8afa,1294253606,B,training,train,CMP-training-134.csv,Cond2,456,2,486445581.667,486445945.333,907,0.0,False,False
64712815a7e71fa57a11,1294253610,A,training,train,CMP-training-134.csv,Cond1,456,2,486423009.667,486423368.667,900,1.0,False,False
3f027319c845be8081b3,1294253614,B,training,train,CMP-training-134.csv,Cond2,456,2,486439643.667,486440007.667,906,1.0,False,False
39bc51d48f308f4774cd,1294253796,A,training,train,CMP-training-134.csv,Cond1,456,2,486426208.667,486426568.667,901,1.0,False,False
87ec0a059c3493cc9d98,1294253800,B,training,train,CMP-training-134.csv,Cond2,456,2,486473163.667,486473523.667,914,0.0,False,False
eac9c36c0e3c8b2b4683,1294253808,A,training,train,CMP-training-134.csv,Cond1,456,2,486505239.0,486505597.0,919,1.0,False,False
7f99b5aeb04d2e3bdbdd,1296253506,A,training,train,CMP-training-134.csv,Cond1,456,2,486423202.333,486423559.0,900,0.0,False,False
818bf3b25f89a131bdbc,1296253510,A,training,train,CMP-training-134.csv,Cond1,456,2,486500351.667,486500691.333,917,0.0,False,True
0c108de5ae3c026b8689,1296253518,A,training,train,CMP-training-134.csv,Cond1,456,2,486415682.333,486416032.667,897,0.0,False,False
e1f9b37e1b61072eaea5,1296253522,B,training,train,CMP-training-134.csv,Cond2,456,2,486465146.667,486465516.667,910,0.0,False,False
66aff2bcd479119af1f7,1296253530,B,training,train,CMP-training-134.csv,Cond2,456,2,486445775.333,486446138.667,907,0.0,False,False
edd393c5efd083f6a532,1296253534,B,training,train,CMP-training-134.csv,Cond2,456,2,486446170.333,486446513.333,907,0.0,False,False
7fb29839cd265993a76c,1296253538,A,training,train,CMP-training-134.csv,Cond1,456,2,486400868.333,486401221.0,894,1.0,False,False
2d56497f1c2ec3edd991,1296253538,B,training,train,CMP-training-134.csv,Cond2,456,2,486445003.333,486445362.667,907,0.0,False,False
f06ea0af156a76a9fc46,1296253546,B,training,train,CMP-training-134.csv,Cond2,456,2,486436658.667,486437018.333,905,0.0,False,False
6b2d1cf68390e08acecb,1296253550,A,training,train,CMP-training-134.csv,Cond1,456,2,486401054.333,486401416.667,894,0.0,False,False
e5108f96e569df0628dc,1296253550,B,training,train,CMP-training-134.csv,Cond2,456,2,486445390.667,486445751.333,907,0.0,False,False
0c19d5cdb3fc7cfd0a8d,1296253558,A,training,train,CMP-training-134.csv,Cond1,456,2,486397100.0,486397451.667,893,1.0,False,False
ffbabd9cb1ea7da52864,1296253558,B,training,train,CMP-training-134.csv,Cond2,456,2,486439841.333,486440197.667,906,0.0,False,False
913bbd47449825014002,1296253604,B,training,train,CMP-training-134.csv,Cond2,456,2,486436098.667,486436448.333,905,0.0,False,True
79f8aceb3eef28aa4f30,1296253608,A,training,train,CMP-training-134.csv,Cond1,456,2,486380374.667,486380719.667,888,1.0,False,False
39b4183241e2880cca1c,1300253506,B,training,train,CMP-training-134.csv,Cond2,456,2,486567393.0,486567737.333,931,0.0,False,False
c2689d966936e2f28cb0,1300253514,B,training,train,CMP-training-134.csv,Cond2,456,2,486610620.333,486610989.333,936,1.0,False,False
7746b2d36626e518ee04,1300253518,A,training,train,CMP-training-134.csv,Cond1,456,2,486538551.667,486538907.667,923,0.0,False,False
121a2470ccf72c444a1f,1300253518,B,training,train,CMP-training-134.csv,Cond2,456,2,486566739.0,486567097.0,931,0.0,False,False
36b0fadc86654ba50842,1300253522,B,training,train,CMP-training-134.csv,Cond2,456,2,486594944.333,486595315.333,934,1.0,False,False
c770af08c0f17b6e9bdd,1300253526,A,training,train,CMP-training-134.csv,Cond1,456,2,486538359.667,486538720.667,923,1.0,False,False
b29013fc42352f7ce947,1300253526,B,training,train,CMP-training-134.csv,Cond2,456,2,486568742.333,486569102.0,932,1.0,False,False
9f62e8718070e5ddebf7,1300253600,A,training,train,CMP-training-134.csv,Cond1,456,2,486541974.333,486542334.667,924,0.0,False,False
50b54d437dc6a072f285,1300253620,A,training,train,CMP-training-134.csv,Cond1,456,2,486426398.333,486426750.333,901,0.0,False,False
9054a139df937cc26fae,1302253578,A,training,train,CMP-training-145.csv,Cond1,456,2,486062493.333,486062863.333,843,1.0,False,False
4ccde2b94fc04d20751a,1302253764,A,training,train,CMP-training-145.csv,Cond1,456,2,486062691.333,486063033.333,843,0.0,False,False
23c437e468750a7cb1f8,1302253772,B,training,train,CMP-training-145.csv,Cond2,456,2,486065683.333,486066039.333,844,0.0,False,False
7989764f3fb7e87d5498,1302253784,B,training,train,CMP-training-145.csv,Cond2,456,2,486096955.333,486097313.333,851,0.0,False,False
6a1ad20b0d1a4d8f235d,1302253792,A,training,train,CMP-training-145.csv,Cond1,456,2,486076097.333,486076448.333,846,0.0,False,False
26343912e7f2fac4c0bd,1304253506,B,training,train,CMP-training-145.csv,Cond2,456,2,486083556.333,486083915.333,848,1.0,False,False
9a67fb55fe2f2cbe2de3,1304253518,B,training,train,CMP-training-145.csv,Cond2,456,2,486097143.333,486097499.333,851,0.0,False,False
0454ae14be4966b1bb1a,1304253534,A,training,train,CMP-training-145.csv,Cond1,456,2,486045418.333,486045770.333,841,0.0,False,False
d210392121160a1b6f01,1304253550,B,training,train,CMP-training-145.csv,Cond2,456,2,486063724.333,486064086.333,843,0.0,False,False
41b430b8f71e2430db30,1304253554,A,training,train,CMP-training-145.csv,Cond1,456,2,486046892.0,486047241.333,842,1.0,False,False
823849dffd8d91c6458b,1304253554,B,training,train,CMP-training-145.csv,Cond2,456,2,486080189.333,486080551.667,847,1.0,False,False
1d5589f63a63df3c5bc6,1304253558,B,training,train,CMP-training-145.csv,Cond2,456,2,486063918.333,486064276.333,843,0.0,False,False
d74b0b398248a14297d8,1304253562,A,training,train,CMP-training-145.csv,Cond1,456,2,486045041.333,486045401.333,841,1.0,False,False
83dc70480d0d5d74be38,1304253562,B,training,train,CMP-training-145.csv,Cond2,456,2,486080377.333,486080733.333,847,0.0,False,False
d3092cba8d884568afdf,1304253566,A,training,train,CMP-training-148.csv,Cond1,456,2,486135636.667,486135990.0,854,0.0,False,False
dacfa0b0564820049e19,1304253568,B,training,train,CMP-training-145.csv,Cond2,456,2,486065492.333,486065851.333,844,1.0,False,False
f99f2e165f0a41acd502,1304253572,A,training,train,CMP-training-145.csv,Cond1,456,2,486045231.333,486045585.333,841,0.0,False,False
dd9d08bbda62f26ddb7c,1304253572,B,training,train,CMP-training-145.csv,Cond2,456,2,486083744.333,486084098.333,848,0.0,False,False
2d20dd1cab779fb8df18,1306253578,A,training,train,CMP-training-145.csv,Cond1,456,2,486091976.333,486092349.333,849,1.0,False,False
ca0203cf136b56fc6d92,1306253582,A,training,train,CMP-training-134.csv,Cond1,456,2,486206708.667,486207067.667,867,1.0,False,False
2658aea0943749dfe70d,1306253590,A,training,train,CMP-training-145.csv,Cond1,456,2,486063051.333,486063401.333,843,0.0,False,False
51e8b6412e9fc0058f27,1306253764,A,training,train,CMP-training-145.csv,Cond1,456,2,486092357.333,486092713.333,849,0.0,False,False
e6adb9d3284f9b00b28e,1306253772,A,training,train,CMP-training-149.csv,Cond1,456,2,486150380.333,486150736.667,857,0.0,False,False
cf0fcaca5bc2873f1e01,1306253780,A,training,train,CMP-training-149.csv,Cond1,456,2,486150566.0,486150922.0,857,0.0,False,False
9c746ea6b9c9d8d52e58,1306253800,A,training,train,CMP-training-145.csv,Cond1,456,2,486084117.333,486084472.333,848,0.0,False,False
5404ae1321f405bb36b3,1306253804,A,training,train,CMP-training-145.csv,Cond1,456,2,486081623.333,486081977.333,847,0.0,False,False
376945f11d347a3b7c1c,1308253522,A,training,train,CMP-training-145.csv,Cond1,456,2,486081428.0,486081793.333,847,0.0,False,False
9cb79fedd96c00764d89,1308253526,A,training,train,CMP-training-145.csv,Cond1,456,2,486084305.333,486084662.333,848,0.0,False,False
08bde4d49afce0041d4d,1308253542,B,training,train,CMP-training-145.csv,Cond2,456,2,486095506.333,486095863.333,850,1.0,False,False
0e99c2d00e50135fdcd9,1308253546,A,training,train,CMP-training-145.csv,Cond1,456,2,486092177.333,486092523.333,849,0.0,False,False
8a5c35a83fd60e261c7e,1308253550,A,training,train,CMP-training-145.csv,Cond1,456,2,486064293.0,486064643.333,843,0.0,False,False
cee2900e532f8409f655,1308253554,A,training,train,CMP-training-145.csv,Cond1,456,2,486081809.333,486082167.333,847,0.0,False,False
14b84064f44b2935f1b1,1308253576,A,training,train,CMP-training-145.csv,Cond1,456,2,486062865.333,486063216.333,843,0.0,False,False
4a1f7d0e47fc9745ceca,1308253584,A,training,train,CMP-training-145.csv,Cond1,456,2,486075736.0,486076090.333,846,1.0,False,False
5abb7d17161063c1ee88,1308253592,A,training,train,CMP-training-145.csv,Cond1,456,2,486070543.667,486070900.333,845,1.0,False,False
0a778a2b1c8fe5cc7092,1308253596,A,training,train,CMP-training-145.csv,Cond1,456,2,486082045.333,486082387.333,847,0.0,False,False
31582f7c899a1f3c1fb1,1310253570,A,training,train,CMP-training-148.csv,Cond1,456,2,486135447.0,486135805.667,854,1.0,False,False
aa24c6f2f6a3023d691a,1310253586,A,training,train,CMP-training-149.csv,Cond1,456,2,486154704.333,486155055.333,858,0.0,False,False
4124575b045ec2a0f695,1310253590,B,training,train,CMP-training-134.csv,Cond2,456,2,486305995.0,486306351.0,884,1.0,False,False
1c16072ec062d40d8c56,1310253788,B,training,train,CMP-training-134.csv,Cond2,456,2,486473355.333,486473710.667,914,0.0,False,False
4c30a2a3bec5b73ce480,1310253816,A,training,train,CMP-training-148.csv,Cond1,456,2,486129630.667,486129983.667,853,0.0,False,False
44ca8cf4622f390ef5cc,1310253820,A,training,train,CMP-training-148.csv,Cond1,456,2,486136315.0,486136675.0,854,0.0,False,False
0927e9e0e70b6fa93979,1312253522,A,training,train,CMP-training-145.csv,Cond1,456,2,486111278.667,486111637.0,852,1.0,False,False
93b717a33233dbfe4f46,1312253530,A,training,train,CMP-training-148.csv,Cond1,456,2,486129444.0,486129799.0,853,0.0,False,False
8cadb673facd04f029a8,1312253546,A,training,train,CMP-training-148.csv,Cond1,456,2,486129069.667,486129425.667,853,1.0,False,False
484c2cbb0d10dbd3f2f4,1312253554,A,training,train,CMP-training-148.csv,Cond1,456,2,486147025.667,486147378.667,855,1.0,False,False
a50156542e6bc297039e,1312253566,A,training,train,CMP-training-148.csv,Cond1,456,2,486129257.667,486129611.667,853,0.0,False,False
3dd57d9fdd776e357eaf,1312253596,A,training,train,CMP-training-149.csv,Cond1,456,2,486150204.333,486150549.667,857,1.0,False,True
4d1dcf47544ed3a18630,1314253568,A,training,train,CMP-training-134.csv,Cond1,456,2,486507856.0,486508209.0,920,0.0,False,False
efc48f8cbbaabcf554c6,1314253572,B,training,train,CMP-training-134.csv,Cond2,456,2,486561501.333,486561861.667,930,0.0,False,False
746b9119d87b4b60baa4,1314253576,A,training,train,CMP-training-134.csv,Cond1,456,2,486263941.333,486264293.333,877,0.0,False,False
577ed4c0d1b92e193b14,1314253588,B,training,train,CMP-training-134.csv,Cond2,456,2,486254960.0,486255313.333,875,1.0,False,False
57c7b26288f03d4156fa,1314253592,A,training,train,CMP-training-134.csv,Cond1,456,2,486222116.0,486222477.0,870,1.0,False,False
50a2668b82a7cde4d0a6,1314253592,B,training,train,CMP-training-134.csv,Cond2,456,2,486259683.0,486260050.333,876,0.0,False,False
cdb40a2d284aab937c2b,1314253596,A,training,train,CMP-training-134.csv,Cond1,456,2,486210232.333,486210588.667,868,0.0,False,False
e436dc6eb9662fe21e56,1314253604,A,training,train,CMP-training-134.csv,Cond1,456,2,486241396.667,486241753.0,871,1.0,False,False
8adcca24d44cbba76de1,1314253604,B,training,train,CMP-training-134.csv,Cond2,456,2,486266297.0,486266656.333,878,0.0,False,False
6fb8b0c5da652bc8b8c7,1314253612,B,training,train,CMP-training-134.csv,Cond2,456,2,486273343.333,486273701.333,879,0.0,False,False
9353997bf3a32d372c6f,1314253628,A,training,train,CMP-training-134.csv,Cond1,456,2,486209105.667,486209468.333,868,1.0,False,False
9d6fb49e8976346448ec,1314253794,A,training,train,CMP-training-134.csv,Cond1,456,2,486542355.333,486542716.333,924,0.0,False,False
486d154cdc4b42e2fe92,1314253794,B,training,train,CMP-training-134.csv,Cond2,456,2,486566548.0,486566908.0,931,1.0,False,False
16c49fe3d236e6dcac26,1314253798,A,training,train,CMP-training-149.csv,Cond1,456,2,486177666.333,486178022.333,861,0.0,False,False
f26ac2a4e652fc070855,1314253822,A,training,train,CMP-training-134.csv,Cond1,456,2,486472198.667,486472552.667,914,1.0,False,False
b76198fb59640e9e3832,1316253792,A,training,train,CMP-training-134.csv,Cond1,456,2,486201690.333,486202046.333,864,0.0,False,False
4ab46e1630113168c32e,1316253804,A,training,train,CMP-training-134.csv,Cond1,456,2,486202731.667,486203070.667,865,1.0,False,False
6a13da5084d0cc0c3e6e,1316253826,A,training,train,CMP-training-149.csv,Cond1,456,2,486177478.333,486177834.0,861,0.0,False,False
aa5cc7417a905c44e9a2,1316253838,A,training,train,CMP-training-149.csv,Cond1,456,2,486177855.0,486178209.0,861,0.0,False,False
989124a7172ab0fd138e,1316253846,A,training,train,CMP-training-134.csv,Cond1,456,2,486184016.0,486184368.0,862,0.0,False,False
ea1f4e2bad8dfa1feae6,1316253850,A,training,train,CMP-training-149.csv,Cond1,456,2,486154523.333,486154872.0,858,0.0,False,False
574d9b3aaacf15b93cc0,1316253858,A,training,train,CMP-training-134.csv,Cond1,456,2,486205647.333,486206004.667,866,0.0,False,False
5c3e9bc754a12caa93ce,1316253870,A,training,train,CMP-training-134.csv,Cond1,456,2,486183829.0,486184181.0,862,1.0,False,False
731f8c977b3089045b6f,1318253572,B,training,train,CMP-training-137.csv,Cond2,456,2,485950206.333,485950572.0,826,0.0,False,False
cef1541d2a149dd8f062,1318253576,B,training,train,CMP-training-137.csv,Cond2,456,2,485901699.667,485902057.667,820,0.0,False,False
0513b8d1d574543d7756,1318253580,B,training,train,CMP-training-137.csv,Cond2,456,2,485883918.333,485884286.0,817,1.0,False,False
ce4dbbec0974444ce065,1318253584,A,training,train,CMP-training-137.csv,Cond1,456,2,485842918.333,485843271.667,810,1.0,False,False
b2fc32040ad4b6c33230,1318253608,A,training,train,CMP-training-137.csv,Cond1,456,2,485832960.667,485833312.333,807,0.0,False,False
3b711f24fac27afc42d7,1318253616,B,training,train,CMP-training-137.csv,Cond2,456,2,485955916.333,485956280.333,828,1.0,False,False
e439b5f970028bc79a26,1318253620,B,training,train,CMP-training-137.csv,Cond2,456,2,485949061.0,485949422.0,826,0.0,False,False
add74ef8af8ba4be0ffa,1318253628,B,training,train,CMP-training-137.csv,Cond2,456,2,485948689.0,485949040.0,826,0.0,False,False
c77913dab42e7d89ddb1,1318253802,B,training,train,CMP-training-137.csv,Cond2,456,2,485901506.667,485901871.667,820,1.0,False,False
d7fd0e159706761b22cd,1318253810,B,training,train,CMP-training-137.csv,Cond2,456,2,485881581.667,485881942.667,816,0.0,False,False
9bc569fa98a2d66e87d4,1318253814,B,training,train,CMP-training-137.csv,Cond2,456,2,485943215.0,485943581.0,825,0.0,False,False
d0bf51f9d6a2e2ebce88,1318253822,B,training,train,CMP-training-137.csv,Cond2,456,2,485884111.667,485884471.333,817,0.0,False,False
1d8510a7bfaba96c4afc,1322253588,B,training,train,CMP-training-137.csv,Cond2,456,2,485944083.0,485944437.0,825,0.0,False,False
078377d96c941cb42c23,1322253592,B,training,train,CMP-training-137.csv,Cond2,456,2,485950012.0,485950373.0,826,0.0,False,False
8d2e1d7d7905e48a77f4,1322253596,B,training,train,CMP-training-137.csv,Cond2,456,2,485968462.333,485968826.333,830,1.0,False,False
7aea696afcfaa5dcede5,1322253616,A,training,train,CMP-training-149.csv,Cond1,456,2,486177289.333,486177645.0,861,1.0,False,False
dbf2a3c230857ee833a7,1322253620,A,training,train,CMP-training-137.csv,Cond1,456,2,485901889.667,485902245.667,820,0.0,False,False
