partition,policy,sample_id,lag_count,neighbor_count,cold_history,missing_physical_feature
outer_0,retrospective,0bc725c714ad1721e4c3,11,10,False,False
outer_0,retrospective,60d2484774ad6ee0e902,11,10,False,False
outer_0,retrospective,6494fc3cf5b93ed9b5de,11,10,False,False
outer_0,retrospective,063fd4a23973bacf6eef,11,10,False,False
outer_0,retrospective,66b2a87432bb55c468c4,11,10,False,False
outer_0,retrospective,02b76efb9a7a4d7afbf7,11,10,False,False
outer_0,retrospective,7202e67bfa940169aac5,11,10,False,False
outer_0,retrospective,8384724cf0d84047be18,11,10,False,False
outer_0,retrospective,876536c11a353c413eff,11,10,False,False
outer_0,retrospective,f107c808ead4ae246977,11,10,False,False
outer_0,retrospective,299f33c93993fe0b7b68,11,10,False,False
outer_0,retrospective,d4f94019a805b81de393,11,10,False,False
outer_0,retrospective,0bda1f57a8c008f047c1,11,10,False,False
outer_0,retrospective,ba1d62e7d5e360f58b1e,11,10,False,False
outer_0,retrospective,f700c66441a378bc5a3f,11,10,False,False
outer_0,retrospective,81d842d768a462df986e,11,10,False,False
outer_0,retrospective,6bab874de7d745e7c7dd,11,10,False,False
outer_0,retrospective,685c2d6bf4a9219bb0ea,11,10,False,False
outer_0,retrospective,cc7024a3edb92909ca8a,11,10,False,False
outer_0,retrospective,8976c6abeb56525fab00,11,10,False,False
outer_0,retrospective,5050b4ed6924957e1fc8,11,10,False,False
outer_0,retrospective,6a6511994c25a6c713a0,11,10,False,False
outer_0,retrospective,930cf83cfa68f30cf3ba,11,10,False,False
outer_0,retrospective,eaf652abb31242c77654,11,10,False,False
outer_0,retrospective,bf953e255f124dcbb069,11,10,False,False
outer_0,retrospective,863d99cc84a3dbbcc32c,11,10,False,False
outer_0,retrospective,1787c5783d86e3436369,11,10,False,False
outer_0,retrospective,d6f03c8bab7a99377781,11,10,False,False
outer_0,retrospective,d9f7e3f025c57c9e1016,11,10,False,False
outer_0,retrospective,bf674c29c79c9353d5a7,11,10,False,False
outer_0,retrospective,c922cf224fe8c7da4b2e,11,10,False,False
outer_0,retrospective,8e2cf667e77e109ab274,11,10,False,False
outer_0,retrospective,7d45d054e7adbda531dd,11,10,False,False
outer_0,retrospective,f6086a0e457fc033ea77,11,10,False,False
outer_0,retrospective,0517ebae14509834dc2b,11,10,False,False
outer_0,retrospective,e41643033e109f1c0f67,11,10,False,False
outer_0,retrospective,0f8c20ebd53c1e3a44f2,11,10,False,False
outer_0,retrospective,ad172c383850d4f4d95b,11,10,False,False
outer_0,retrospective,f9bbb6e2c5d8bfba341e,11,10,False,False
outer_0,retrospective,289493e9505959bdc815,11,10,False,False
outer_0,retrospective,2e48119cf74bcc87b380,11,10,False,False
outer_0,retrospective,63feaed815e1d895902b,11,10,False,False
outer_0,retrospective,2baac219dda826cdd63e,11,10,False,False
outer_0,retrospective,e1f548b73b6f2d9bfbb3,11,10,False,False
outer_0,retrospective,7c2d727c39a0b8a8a6bb,11,10,False,False
outer_0,retrospective,76f9346a0be85fc1be1a,11,10,False,False
outer_0,retrospective,b7e0661c8053c51776f2,11,10,False,False
outer_0,retrospective,a9f80dad86365e45c545,11,10,False,False
outer_0,retrospective,2c8fabf8b0ced303b830,11,10,False,False
outer_0,retrospective,14a10677ebd59ec31af3,11,10,False,False
outer_0,retrospective,84e5ae2794a62c91621a,11,10,False,False
outer_0,retrospective,9b02eb50ee6d4b5c1bee,11,10,False,False
outer_0,retrospective,695d362ec0a51c6afcd2,11,10,False,False
outer_0,retrospective,caf8829de072fa8a898a,11,10,False,False
outer_0,retrospective,b9ab713a697e5c8e6571,11,10,False,False
outer_0,retrospective,50abcbf082f4ded18c1d,11,10,False,False
outer_0,retrospective,f9edd232f233bcfa0f8e,11,10,False,False
outer_0,retrospective,443b5153c617d9de7bc0,11,10,False,False
outer_0,retrospective,045e6300e3ee6cbd8f4f,11,10,False,False
outer_0,retrospective,010208d6ff02eb5c207b,11,10,False,False
outer_0,retrospective,8499c08afd5f73da29a6,11,10,False,False
outer_0,retrospective,b63b15d4621a0979f6fa,11,10,False,False
outer_0,retrospective,ae1c0ee16bd5ea429b41,11,10,False,False
outer_0,retrospective,e4cb5974d877b323beab,11,10,False,False
outer_0,retrospective,07db7538730a0b2f69fe,11,10,False,False
outer_0,retrospective,050cb862c4c8b1ba0331,11,10,False,False
outer_0,retrospective,9f13684e7e579bf316c4,11,10,False,False
outer_0,retrospective,dbcb908252807068e265,11,10,False,False
outer_0,retrospective,4623af7d38d498ac426e,11,10,False,False
outer_0,retrospective,e579dec0e4b15397d77c,11,10,False,False
outer_0,retrospective,5baec387516a367d6086,11,10,False,False
outer_0,retrospective,ae5b36943e1631c2be74,11,10,False,False
outer_0,retrospective,8061bcca2ffddf820b81,11,10,False,False
outer_0,retrospective,016e5e563f5014c2f1d8,11,10,False,False
outer_0,retrospective,498727c6e237d6c08df2,11,10,False,False
outer_0,retrospective,7d890ce46d7573f4f709,11,10,False,False
outer_0,retrospective,4df0e053252ff780dd75,11,10,False,False
outer_0,retrospective,d44c85d04e91538c513b,11,10,False,False
outer_0,retrospective,f8726b5770d320f66866,11,10,False,False
outer_0,retrospective,610d57ba49c6c283336b,11,10,False,False
outer_1,completed,6e12493812a5f565ce96,0,0,True,False
outer_1,completed,bccda63c87bec0a47d9c,0,0,True,False
outer_1,completed,3abcf2a307208ba996a4,0,0,True,False
outer_1,completed,aabfebf8e14b506d8151,0,0,True,False
outer_1,completed,351473c7e4037343d255,0,0,True,False
outer_1,completed,eaa7a669dfe8f22214a4,0,0,True,False
outer_1,completed,d0e1b9e587a5a312fad4,0,0,True,False
outer_1,completed,69608816b1a4f857c209,0,0,True,False
outer_1,completed,8a0ffc2f2fee8840281a,0,0,True,False
outer_1,completed,36c33a438518ee36f0ea,0,0,True,False
outer_1,completed,b886a352d8b662dc1118,0,0,True,False
outer_1,completed,e1d70ef84f51e97ba0b7,0,0,True,False
outer_1,completed,06c4e2ce0edf6cb6963e,0,0,True,False
outer_1,completed,1202e8a96e82096f8f00,0,0,True,False
outer_1,completed,d7436ce2f1d8c85543ee,0,0,True,False
outer_1,completed,7961971dc74deb9a0ca0,0,0,True,False
outer_1,completed,992be32d31162a019ccb,0,0,True,False
outer_1,completed,6242717d11439aa52fa0,0,0,True,False
outer_1,completed,7f904efd7bcecf749eaa,0,0,True,False
outer_1,completed,0dcde823a8ec97462306,0,0,True,False
outer_1,completed,54ea818ed17d5c548e38,0,0,True,False
outer_1,completed,fd8805cdd710fc87a674,0,0,True,False
outer_1,completed,a9bcbd71b5af4b4cbfaf,0,0,True,False
outer_1,completed,dde928a156646f905507,0,0,True,False
outer_1,completed,8c13374f71f9648f9867,0,0,True,False
outer_1,completed,d7d7474c81d8e5810c15,0,0,True,False
outer_1,completed,4907a2a11e59261d4b86,0,0,True,False
outer_1,completed,eb66e937c4abfef983d0,0,0,True,False
outer_1,completed,e559fce816f947034c61,0,0,True,False
outer_1,completed,9a132ed310956d20af13,0,0,True,False
outer_1,completed,f799f0e4bb0a091815b2,0,0,True,False
outer_1,completed,1138e94a205a683256cf,0,0,True,False
outer_1,completed,369c1a3e76aa298f75dd,0,0,True,False
outer_1,completed,cf79490e0df97330ab40,0,0,True,False
outer_1,completed,832e2588b27dc2e612fc,0,0,True,False
outer_1,completed,50aa94e96643de7fceb8,0,0,True,False
outer_1,completed,7bc16dc775f95f5d944e,0,0,True,False
outer_1,completed,0678b9ab06824fc69616,0,0,True,False
outer_1,completed,6420ef7bdddd242ad55b,0,0,True,False
outer_1,completed,7920a0d1b98d1a5a5ca0,0,0,True,False
outer_1,completed,ca22bd9c693d68fbfc84,0,0,True,False
outer_1,completed,000b67a33cdcbc155900,0,0,True,False
outer_1,completed,99694582627db5eac6f7,11,10,False,False
outer_1,completed,f19f88377bd0d8b884e1,11,10,False,False
outer_1,completed,3225fbe683f80629efd5,11,10,False,False
outer_1,completed,e131cc41ea8524d1629f,11,10,False,False
outer_1,completed,81c93a9e934cd5dede62,11,10,False,False
outer_1,completed,896cab0a053befe11756,11,10,False,False
outer_1,completed,6fc936bb6e7f368a71df,11,10,False,False
outer_1,completed,ce3d735450dfb39a196d,11,10,False,False
outer_1,completed,b62804204abe967f751b,11,10,False,False
outer_1,completed,43d43004e1361046a2d2,11,10,False,False
outer_1,completed,95c0fd755d28dfa821d2,11,10,False,False
outer_1,completed,cf940371bd9d2b4b7dc2,11,10,False,False
outer_1,completed,e0cd442c50e5a3e7e2f6,11,10,False,False
outer_1,completed,9892aebc496b8c30396f,11,10,False,False
outer_1,completed,dbb97bd860b35b988605,11,10,False,False
outer_1,completed,e87d1e0e287770eecc18,0,0,True,False
outer_1,completed,7de48eddc1f0dfad428c,0,0,True,False
outer_1,completed,0feeab459b593fbc7109,0,0,True,False
outer_1,completed,0d96d91794ce02f241f3,0,0,True,False
outer_1,completed,604166380eea48f56e08,0,0,True,False
outer_1,completed,4213fd95ba889f05b3e3,0,0,True,False
outer_1,completed,4bf74bda0fe45c3d3f8a,0,0,True,False
outer_1,completed,908f26b5aea2026fe886,0,0,True,False
outer_1,completed,e0a83a4b3d883c6568a4,0,0,True,False
outer_1,completed,4f407813036e97c8c1e3,0,0,True,False
outer_1,completed,20ada1fd451fd52f2487,0,0,True,False
outer_1,completed,b6cf1056d85e85d87180,0,0,True,False
outer_1,completed,617da4afc484fdac16a6,0,0,True,False
outer_1,completed,47a204f9bce64badc93f,0,0,True,False
outer_1,completed,a2bcb3405da14fc0bf92,0,0,True,False
outer_1,completed,05a4efe762b01424380c,0,0,True,False
outer_1,completed,384cabcdcceb45e7da80,0,0,True,False
outer_1,completed,a505917d2cc5495becf4,0,0,True,False
outer_1,completed,055e9911a732cd1fdc25,0,0,True,False
outer_1,completed,dc3ff52d226cb1d0aefa,0,0,True,False
outer_1,completed,1629729e0fe0c5fb0d32,0,0,True,False
outer_1,completed,922be344129971de50c7,0,0,True,False
outer_1,completed,a1d181db38599ffc4359,0,0,True,False
outer_1,completed,86db30e35a0ce85b6ed6,0,0,True,False
outer_1,completed,4abc8298bb50038dc92b,0,0,True,False
outer_1,completed,8754fc601ed76c81ca24,0,0,True,False
outer_1,completed,d431b83c68b38d11a665,0,0,True,False
outer_1,completed,35be7ae96caebd3f8300,0,0,True,False
outer_1,completed,b718604e2c640dea31a4,0,0,True,False
outer_1,completed,dc69701edc52194df999,0,0,True,False
outer_1,completed,7ee82e5bf278b2c022c4,0,0,True,False
outer_1,completed,5156ea8b50ec183daa62,0,0,True,False
outer_1,completed,6c9290b08f3a0c0527d9,0,0,True,False
outer_1,completed,331848a62a8fa856e1d5,0,0,True,False
outer_1,completed,98ced23d7983859e0643,0,0,True,False
outer_1,completed,4aca41df79afcd61ba2d,11,10,False,False
outer_1,completed,7c0f8fa7d25069cce2f4,11,10,False,False
outer_1,completed,26cf2a4e83eee3c05ec4,11,10,False,False
outer_1,completed,d3092cba8d884568afdf,11,10,False,False
outer_1,completed,31582f7c899a1f3c1fb1,11,10,False,False
outer_1,completed,4c30a2a3bec5b73ce480,11,10,False,False
outer_1,completed,44ca8cf4622f390ef5cc,11,10,False,False
outer_1,completed,93b717a33233dbfe4f46,11,10,False,False
outer_1,completed,8cadb673facd04f029a8,11,10,False,False
outer_1,completed,484c2cbb0d10dbd3f2f4,11,10,False,False
outer_1,completed,a50156542e6bc297039e,11,10,False,False
outer_1,completed,4ff6b138b24112ab8551,11,10,False,False
outer_1,completed,1818e45ba019a75453f6,11,10,False,False
outer_1,completed,23842f95fd3a7da4fb0b,0,0,True,False
outer_1,completed,5bd2a295ba68e67b7fc2,0,0,True,False
outer_1,completed,e6209cec44f6048f16e2,0,0,True,False
outer_1,completed,839b5afd3e23e8db6ee5,0,0,True,False
outer_1,completed,ecd3ba2608fb2399ba6a,0,0,True,False
outer_1,completed,e071dc5879ac2b8539da,0,0,True,False
outer_1,completed,d2eb7335736fc246ed20,0,0,True,False
outer_1,completed,5d42af44d7b56c730459,0,0,True,False
outer_1,completed,88f50a87aac0f4d8592e,0,0,True,False
outer_1,completed,dc0cc2166e18c4e01729,0,0,True,False
outer_1,completed,eaa8630c9a0b5920d8b9,11,10,False,False
outer_1,completed,8e5300994f69e6b96312,11,10,False,False
outer_1,completed,7b52443c6ef079982863,11,10,False,False
outer_1,completed,b93a8714edc5c96f73ac,11,10,False,False
outer_1,completed,9fbe3936f10b6a9f0281,11,10,False,False
outer_1,completed,6c91edf1dc95b871af94,11,10,False,False
outer_1,completed,dafd44a7af32b801273e,11,10,False,False
outer_1,completed,08572660e64035e3b025,11,10,False,False
outer_1,completed,d784ed644f6403512b42,11,10,False,False
outer_1,completed,891f226e3de83444ba21,11,10,False,False
outer_1,completed,b162dfa62f761101916c,11,10,False,False
outer_1,completed,f62ac62dc534987b486d,11,10,False,False
outer_1,completed,d8a8a5ac223d16cde7c9,11,10,False,False
outer_1,completed,1c21cbda450117f3dbe1,11,10,False,False
outer_1,completed,0a4333505a360df50de5,11,10,False,False
outer_1,completed,2cc9f743a38d0bc99eb0,11,10,False,False
outer_1,completed,a83ec6ac63baa16ee40b,11,10,False,False
outer_1,completed,8e6c9a3e6bd14816afbe,11,10,False,False
outer_1,completed,ad29b7b358cc23b89556,11,10,False,False
outer_1,completed,151bf405e2150a4a76e8,11,10,False,False
outer_1,completed,896fb7e14fa8c6a72f60,11,10,False,False
outer_1,completed,32d9945de5de091250c5,11,10,False,False
outer_1,completed,a8c4cadd9d74b449ab6d,11,10,False,False
outer_1,completed,f0c695403a173be41196,11,10,False,False
outer_1,completed,65fc625403b28db7f17f,11,10,False,False
outer_1,completed,ac0aa4e8d7dfa09fee1e,11,10,False,False
outer_1,completed,b61a613648884471b1ab,11,10,False,False
outer_1,completed,8f4e8040adbddafda143,11,10,False,False
outer_1,completed,25bd81cd20c599ddb41a,11,10,False,False
outer_1,completed,9933232eb1c660f9221c,11,10,False,False
outer_1,completed,459a85e7607c12729c7d,11,10,False,False
outer_1,completed,b3462bbfd008bf27aaf0,11,10,False,False
outer_1,completed,dbf35d515a806b235b74,11,10,False,False
outer_1,completed,fbbec3be6d0bbac8d7d0,11,10,False,False
outer_1,completed,5ec10f5d5c9ce8df7f5d,11,10,False,False
outer_1,completed,5a5215d84a49f7812488,11,10,False,False
outer_1,completed,afd0f1c92ef4e9c35934,11,10,False,False
outer_1,completed,c8a736a5e6670d0711a1,11,10,False,False
outer_1,completed,3328d0ed5c1d7e8a96db,11,10,False,False
outer_1,completed,572b0d85d1a269526324,11,10,False,False
outer_1,completed,7dbbfcfe6573aa7baa92,11,10,False,False
outer_1,completed,4279476baffb621649d9,11,10,False,False
outer_1,completed,20800c07e1802ae72dc1,11,10,False,False
outer_1,completed,9bc18f533a9ebd0bbf4d,11,10,False,False
outer_1,completed,7f450f67115e2887dc83,11,10,False,False
outer_1,completed,41d50a7c83d1bf7c4b96,11,10,False,False
outer_1,completed,d3a31746ae8129f1542b,11,10,False,False
outer_1,completed,a115d5458653bf54403e,11,10,False,False
outer_1,completed,d5df67c39295e6b33d37,11,10,False,False
outer_1,completed,f5d80118c51d41c216b4,11,10,False,False
outer_1,completed,1a97382f78c1b0eeb39d,11,10,False,False
outer_1,completed,42d9fc890a31488584f8,11,10,False,False
outer_1,completed,2be9803bbdbf02137071,0,0,True,False
outer_1,completed,faf9b118b6bb6efefe7e,0,0,True,False
outer_1,completed,cffaf60b05aca089e80d,0,0,True,False
outer_1,completed,6d54594b80801a7f0163,0,0,True,False
outer_1,completed,35ebfd06335c31593335,0,0,True,False
outer_1,completed,a977f34f9236cdacff16,0,0,True,False
outer_1,completed,d2d996299d0391e7d6fc,0,0,True,False
outer_1,completed,e987ea7f07fb8a25b0dd,0,0,True,False
outer_1,completed,abd2d498ddc961fb5dc1,0,0,True,False
outer_1,completed,3e8fc3c783193cad51dd,0,0,True,False
outer_1,completed,8b02b17c76920c23a405,0,0,True,False
outer_1,completed,d8d132b69ad481892b4a,0,0,True,False
outer_1,completed,8a0e21deec15547d6452,0,0,True,False
outer_1,completed,5967fa72261c0fd8db68,0,0,True,False
outer_1,completed,1d00227e7a238234e187,0,0,True,False
outer_1,completed,5fe6dba94c362366a1f5,0,0,True,False
outer_1,completed,3b03297e1603ab9b5488,0,0,True,False
outer_1,completed,5b1b682b0465237b3156,0,0,True,False
outer_1,completed,9b4c85f86c219eb6cf56,0,0,True,False
outer_1,completed,68495d6c21e8fa63fb20,0,0,True,False
outer_1,completed,f762b66e2365dad1ec3b,0,0,True,False
outer_1,completed,8d5b52254a54ef95fcae,0,0,True,False
outer_1,completed,aacc07fb34b57f2be4b7,0,0,True,False
outer_1,completed,aa833edfcfe52111805a,0,0,True,False
outer_1,completed,d526e090eb99bb64a8e6,0,0,True,False
outer_1,completed,a5e6e66b9b2c6cb855ef,0,0,True,False
outer_1,completed,44e52ff08d7fb0d81b3c,0,0,True,False
outer_1,completed,92ab94f2d7cb1cf50313,0,0,True,False
outer_1,completed,7ecd59b97bf6a9ca99f7,11,10,False,False
outer_1,completed,5e5d579570007a23d7eb,0,0,True,False
outer_1,completed,126cd89115fe38621500,0,0,True,False
outer_1,completed,b389505019dd9940d414,0,0,True,False
outer_1,completed,3d8d5ab81cd414c139d6,0,0,True,False
outer_1,completed,63f53d160afb7ded1c8e,0,0,True,False
outer_1,completed,deb8c56a8a065bc563f4,0,0,True,False
outer_1,completed,bbab691563db880b1976,0,0,True,False
outer_1,completed,db52fd4d3e5abf26f054,0,0,True,False
outer_1,completed,c9df686eb8d8acd2012e,0,0,True,False
outer_1,completed,71bb64b6261727ce389a,0,0,True,False
outer_1,completed,7d57d322a34aef2fef83,0,0,True,False
outer_1,completed,04322e7ae01b4680d35d,0,0,True,False
outer_1,completed,9e55e27c51b3f1468e8b,0,0,True,False
outer_1,completed,b3721b210ceb79b9df6d,0,0,True,False
outer_1,completed,26fdf7a5d5011647b6ef,0,0,True,False
outer_1,completed,6bef49db4e5a38a0503c,0,0,True,False
outer_1,completed,5cfa9f94fcf3ede8b23c,0,0,True,False
outer_1,completed,93659f4971aae77e7cd5,0,0,True,False
outer_1,completed,58336438c8353884b0b8,0,0,True,False
outer_1,completed,e9e1d21267a96c705e79,11,10,False,False
outer_1,completed,9d612778fac72ebccef2,11,10,False,False
outer_1,completed,07f829e49f3308e6a223,11,10,False,False
outer_1,completed,6ea75e8be0c5e05fade9,11,10,False,False
outer_1,completed,014746cf9bda1cedc2ba,11,10,False,False
outer_1,completed,3cb9401b01865f958ecf,11,10,False,False
outer_1,completed,0044f341f2ed7a7e2879,11,10,False,False
outer_1,completed,0cc7df66f21a215c275f,0,0,True,False
outer_1,completed,157cfe1a8fbfae31fc89,0,0,True,False
outer_1,completed,8e52c26bcfb416bff2f8,11,10,False,False
outer_1,completed,31016af190891e229488,11,10,False,False
outer_1,completed,9ff293ca42a9fac00c5a,11,10,False,False
outer_1,completed,92c623cbf5e9c180e8c2,11,10,False,False
outer_1,completed,c4079f7d9a90b61e1614,11,10,False,False
outer_1,completed,77d1121be7058f070273,11,10,False,False
outer_1,completed,c2f47b6c3132908e5a24,11,10,False,False
outer_1,completed,c322b8b6d189bae903b5,11,10,False,False
outer_1,completed,3af4fea4fd4d16a1c8d0,11,10,False,False
outer_1,completed,978d7dfbcad827d43e20,11,10,False,False
outer_1,completed,db891fa442af8a6a5dfe,11,10,False,False
outer_1,completed,6f0a92816c260d2ea1e9,11,10,False,False
outer_1,completed,7c13d2432c634987725e,11,10,False,False
outer_1,completed,81816c0a630607bac6d3,11,10,False,False
outer_1,completed,15274e5fcfce12399d51,0,0,True,False
outer_1,completed,f827f379764054182ee9,0,0,True,False
outer_1,completed,1499c2dd93f8e8cbe1e6,0,0,True,False
outer_1,completed,3f73b270dd060d578744,0,0,True,False
outer_1,completed,f421c7824f84b832854a,0,0,True,False
outer_1,completed,51a8b87e67e7a8e117df,0,0,True,False
outer_1,completed,dd4f7511da669e1e8921,0,0,True,False
outer_1,completed,f4fcbba6a2e4bd16e86c,0,0,True,False
outer_1,completed,e2425effe6f8b87bc1da,0,0,True,False
outer_1,completed,07b2774780725ea70ec3,0,0,True,False
outer_1,completed,890bda2cd26c56112984,0,0,True,False
outer_1,completed,29f2b1d692273af97fc0,0,0,True,False
outer_1,completed,adfeaaec868f9d11d4c4,0,0,True,False
outer_1,completed,3b3a53146ff566af5f7f,0,0,True,False
outer_1,completed,e561bd23db390378bee2,0,0,True,False
outer_1,completed,1ac8326c8db4c91be72f,0,0,True,False
outer_1,completed,aede433804b64a18412d,0,0,True,False
outer_1,completed,f5f6fdd193983f3f8ecf,0,0,True,False
outer_1,completed,f2e5d88ece8b3eedfce3,0,0,True,False
outer_1,completed,63ba871fc9fe944f0869,0,0,True,False
outer_1,completed,849539601ba6b19ebefe,0,0,True,False
outer_1,completed,9cee72fb44a3445f1d9a,0,0,True,False
outer_1,completed,8ba6778e1c3d41bb7abe,0,0,True,False
outer_1,completed,f78ed3d20c9b90c5f940,0,0,True,False
outer_1,completed,b5a56f1b24b1ffe1b9c3,0,0,True,False
outer_1,completed,b5b29876bfdd19f50eaa,0,0,True,False
outer_1,completed,0420a570f80294a53cb8,11,10,False,False
outer_1,completed,e1d58c167e96659a5af8,11,10,False,False
outer_1,completed,a003ff939c8c40162945,0,0,True,False
outer_1,completed,67609a88b555736a810d,0,0,True,False
outer_1,completed,3eb5c960ba760ad6f8d0,0,0,True,False
outer_1,completed,20d4131148d7a6784e03,0,0,True,False
outer_1,completed,13fda668de668cb89442,0,0,True,False
outer_1,completed,c820c4f1afe47cb51113,0,0,True,False
outer_1,completed,e2ed572c94573a3a9b3f,11,10,False,False
outer_1,completed,5ed80e7586cbde7cf1a5,11,10,False,False
outer_1,completed,a227c836484067740bbf,11,10,False,False
outer_1,completed,99ae8b780ca33195500f,11,10,False,False
outer_1,completed,05e91efcdd396502efce,11,10,False,False
outer_1,completed,c050a6c620e770513657,11,10,False,False
outer_1,completed,60b45564bbfba6195bda,11,10,False,False
outer_1,completed,92a9ba3a3462d74fa765,11,10,False,False
outer_1,completed,bb87749ca11c8676997b,11,10,False,False
outer_1,completed,777ffd5adb682574ea5d,11,10,False,False
outer_1,completed,469fe532a3eb0c1295ef,11,10,False,False
outer_1,completed,acecdfd90daf157bf752,11,10,False,False
outer_1,completed,1c6e4907a950418bc00c,11,10,False,False
outer_1,completed,1c3fed56ec689cd57c10,11,10,False,False
outer_1,completed,1553a3a5391275d7109d,11,10,False,False
outer_1,completed,00289eb3ee0e7914fdc2,11,10,False,False
outer_1,completed,3f5bfa850d18f20d4fb2,11,10,False,False
outer_1,completed,a7aa024b03136b75207c,11,10,False,False
outer_1,completed,a409009e64a69ad11399,11,10,False,False
outer_1,completed,c105463e7c9c436e5eaa,11,10,False,False
outer_1,completed,7cbe15e73e08d27d2372,11,10,False,False
outer_1,completed,d4a9c565f0a055d7ee67,11,10,False,False
outer_1,completed,a515fb8a36b29d7016ce,11,10,False,False
outer_1,completed,9c2030ee3d15c0cc9319,11,10,False,False
outer_1,completed,21117a366efd44d968f6,11,10,False,False
outer_1,completed,b026833f4b1f1776dd36,11,10,False,False
outer_1,completed,b3c7600fe9562fe38a90,11,10,False,False
outer_1,completed,a650668bad53ca970e9e,11,10,False,False
outer_1,completed,2ffa551c4372254f2de0,11,10,False,False
outer_1,completed,95f3b01e549a5cad615b,11,10,False,False
outer_1,completed,8b111f0642b1df7ca768,11,10,False,False
outer_1,completed,32a81843125fe49a9351,11,10,False,False
outer_1,completed,3fbac532c45b9fbe0efa,11,10,False,False
outer_1,completed,de259ed48afe0ce9c8ba,11,10,False,False
outer_1,completed,20613d7aca4cdedd96ba,11,10,False,False
outer_1,completed,dd01f6bcecf2b5f8c921,11,10,False,False
outer_1,completed,a01794651794e191cc5a,11,10,False,False
outer_1,completed,f1a75cb50c4e50cdb7eb,11,10,False,False
outer_1,completed,4071d38d9469e642c058,11,10,False,False
outer_1,completed,486594a855261fa51b98,11,10,False,False
outer_1,completed,0c802fc5e699bf24205a,11,10,False,False
outer_1,completed,ae5f4795f2fe74afd98f,11,10,False,False
outer_1,completed,4decafc842da4589c822,11,10,False,False
outer_1,completed,5ab95d62eea5eb327903,11,10,False,False
outer_1,completed,a08656d04d877566ae1d,11,10,False,False
outer_1,completed,3bd1069c1c829a2ca0da,11,10,False,False
outer_1,completed,184127e4e5651dda328e,11,10,False,False
outer_1,completed,f655dc637452f9c5a852,11,10,False,False
outer_1,completed,7936d91f10be14d89df3,11,10,False,False
outer_1,completed,a6ea3a5b7e17f4452ed0,11,10,False,False
outer_1,completed,62ad76e41df98f70c93c,11,10,False,False
outer_1,completed,ac0b0c81d467e908f262,11,10,False,False
outer_1,completed,a3519f13d3ccdc285be7,11,10,False,False
outer_1,completed,131f71857e15beaa08c8,11,10,False,False
outer_1,completed,8531431ffe492888c267,11,10,False,False
outer_1,completed,10b5904fe5ce49a2796f,11,10,False,False
outer_1,completed,35292bc2d4708164da65,11,10,False,False
outer_1,completed,7855ae0bf8f9ad2effaf,11,10,False,False
outer_1,completed,e54155adfb9471aff7ca,11,10,False,False
outer_1,completed,1da46472d0cce76de1b1,11,10,False,False
outer_1,completed,7873624402d6532f9c5b,0,0,True,False
outer_1,completed,35e3163e719ec20a4abd,0,0,True,False
outer_1,completed,a41bd88cf4e35fac70a6,11,10,False,False
outer_1,completed,45337b9b296890b81a16,0,0,True,False
outer_1,completed,b72eb1ed73657abe1fce,11,10,False,False
outer_1,completed,8f0d2eddf7b9972da0c3,11,10,False,False
outer_1,completed,95355cf05bb2db94746e,11,10,False,False
outer_1,completed,709ff2ea49fe5500be3a,11,10,False,False
outer_1,completed,d9cca12d00dba90697eb,11,10,False,False
outer_1,completed,a173916dd2535b568526,11,10,False,False
outer_1,completed,753519206c6ace8cb4f2,0,0,True,False
outer_1,completed,5562499b641799ab7cbf,0,0,True,False
outer_1,completed,5e1077bbc2eb3af2bce1,0,0,True,False
outer_1,completed,e7266baa7d644aad6d4b,0,0,True,False
outer_1,completed,6a7ef087155f7c7b2dd7,0,0,True,False
outer_1,completed,02baed5ef02aaccba791,0,0,True,False
outer_1,completed,0df5f5e814a00340b59e,0,0,True,False
outer_1,completed,5ddb1de8cc3645ec9366,0,0,True,False
outer_1,completed,584c47a8018f515fa33a,0,0,True,False
outer_1,completed,83239fd4a5f485c8b414,0,0,True,False
outer_1,completed,bd0dd8d3b8c2336c41ac,0,0,True,False
outer_1,completed,85dd5eea159e4083856a,0,0,True,False
outer_1,completed,1b632f79cdf34336102c,0,0,True,False
outer_1,completed,c7b74edf5ce87398abba,0,0,True,False
outer_1,completed,dcca3a86574439567516,0,0,True,False
outer_1,completed,2d9c809ebe1b670aa2d1,0,0,True,False
outer_1,completed,925307cac0e796be78da,0,0,True,False
outer_1,completed,86ac239e77795e929604,0,0,True,False
outer_1,completed,0115301c9e660b8ffa1e,0,0,True,False
outer_1,completed,7bda927c513341193d91,0,0,True,False
outer_1,completed,f7577526d5ae0dc9edef,0,0,True,False
outer_1,completed,492e86711e0d37f5d1a2,0,0,True,False
outer_1,completed,b54cc4192e8c5f3e43dc,0,0,True,False
outer_1,completed,826616f1d294a4657f5c,0,0,True,False
outer_1,completed,e4d3cd5696ad20c15da5,0,0,True,False
outer_1,completed,476302e46c75e9e08aff,0,0,True,False
outer_1,completed,812038f79990351cb0f0,0,0,True,False
outer_1,completed,4e78c040d91b09dda2d7,0,0,True,False
outer_1,completed,e861f68ddc022843668e,0,0,True,False
outer_1,completed,a50b209d91552b58d817,0,0,True,False
outer_1,completed,82f7c7af9ac6b731fd52,11,10,False,False
outer_1,completed,12cd5a5f311d203df301,11,10,False,False
outer_1,completed,ac2a01f9a30250c777f6,11,10,False,False
outer_1,completed,a14e28ab221e7c6b0cf0,11,10,False,False
